"","grp","x","actual.smm","model.smm","ratio","track.err","curt.smm","dflt.smm","cout.smm","turn.smm","refi.smm","pct_inv","pct_2nd","pct_owner","pct_purchase","pct_REFI_NCO","pct_REFI_CO","pct_REFI_Other","pct_REFI","pct_dq","incentive","burnout","refi_elig_pct","cltv","wacls","acls","wala","wam","wac","fico","pct_HARPed","pct_tpo","cai","hpa2yr","media_effect","sato","bal","std","n"
"1","640",-200,0.00884776798081851,0.224101544431409,0.0394810665105727,0.21525377645059,0.0362123779830158,0.0062327126049572,0.00211570346411809,0.179536664375857,4.08600346111397e-06,30.5109323217724,15.1161406098864,54.3729270683412,29.9582878104982,57.5147516298069,12.5269605596949,0,57.5147516298069,0.147450980450061,-214.219104234635,0,96.1492857619337,74.2839463080083,171.198792179394,171.198792179394,8.89315761477964,337.644513866324,3.09024052594292,622.836420272917,55.8461902222709,0,104.629022805238,108.222789629492,37.4180362268417,-59.9467175898988,6095292.6,0.000614305568109596,42
"2","640",-175,0.0115303527219012,0.234080537946138,0.0492580580302425,0.222550185224237,0.0328984816422944,0.00969576042937203,0.00338809910781706,0.188093782109335,4.41465731932525e-06,16.1918833364701,3.77661151587634,80.0315051476535,30.9160027349513,56.9754879359842,12.1085093290645,0,56.9754879359842,0.292927653297302,-183.612730406563,0.00790352909069084,89.3180447167332,71.7590350528868,200.042852864612,199.670565412164,9.79998020899889,348.29101157083,3.30880508209601,612.559785229636,38.1523148669251,0,106.754555570603,110.645536675237,36.7144609948995,-42.3528867976197,58247179.8,0.000819918151695816,345
"3","640",-150,0.082643444294443,0.242881714471132,0.340262108551056,0.160238270176689,0.0326888992233232,0.00949839976230873,0.0115248711223744,0.189164753787944,4.79057518181922e-06,11.8072419529974,2.8037801013002,85.3889779457024,30.6008565680482,61.1705785999592,8.22856483199258,0,61.1705785999592,0.280457779837072,-159.774264529213,0.0178280643294284,92.7883606693017,72.3302791919526,222.635489237172,222.184978240432,9.38802678256704,347.748034007416,3.5352002901535,613.76560499229,43.9895590821461,0,106.580102987211,109.005817075533,38.0507105109842,-24.7886539691045,323916822,0.027381676856226,1334
"4","640",-125,0.262837194533478,0.26892250987911,0.9773714913327,0.00608531534563158,0.0333447482098192,0.011013474276873,0.0214786758707488,0.203080568811859,5.04270980946497e-06,9.88341113807131,2.32928965070323,87.7872992112255,30.2251064898206,63.094870242086,6.68002326809335,0,63.094870242086,0.363347606906754,-135.224831274196,0.0344212720421112,93.2621334978334,71.3073781653355,234.009717499621,233.266432793144,9.71102746440519,346.53174720804,3.73757004294334,615.126668536693,47.9923828101095,0,107.963495445425,108.117633612315,39.386314696223,-10.0214548159128,1328339006.3,0.0387340516506537,4116
"5","640",-100,0.216724518856607,0.322875769705227,0.67123190772249,0.10615125084862,0.0333024404191037,0.0128531698756929,0.0479970846711527,0.228718082740209,4.99199906813089e-06,8.83201655886325,2.37985325316917,88.7881301879676,25.7699143869343,66.4066931589154,7.82339245415029,0,66.4066931589154,0.45065596005366,-110.764674382042,0.109790493243184,93.8253761234609,68.7055436025126,230.459194839584,229.495482513688,10.8404628951179,345.431848000634,3.87190838065732,614.090941626643,51.5619577873252,0,111.521495336868,108.38103098841,40.1461318016383,-0.484114234144655,4067435341.7,0.0426725304556711,10700
"6","640",-75,0.350375447267268,0.40312491145669,0.869148587223716,0.0527494641894224,0.0340304315540797,0.0143664096416151,0.0905138043038222,0.264095024922774,0.000119241034398926,6.91939727369583,2.22561178450459,90.8549909417996,23.201034996912,67.3010071472984,9.49795785578959,0,67.3010071472984,0.518925049064243,-86.1254297172301,3.8677692358795,94.7326613126637,65.9243059050402,228.942723042083,227.922739691911,12.6105086529872,343.366927661298,3.99112760866283,613.043965750906,52.8720566007107,0,117.214649945061,108.608198814975,40.8495696967902,5.43944956903854,10565889147.3,0.0528136925724395,26658
"7","640",-50,0.459530616460901,0.528529948441242,0.869450478286355,0.0689993319803417,0.0345308355093712,0.0159797135184217,0.14894906642661,0.313479028361831,0.0155913046250087,5.90129930675138,2.08237816435209,92.0163225288965,23.2917957303979,65.3954121747328,11.3116369770507,0.0011551178185992,65.3965672925514,0.605198104730872,-61.4688691523809,23.4177487419184,95.3897146416354,62.7548721821419,230.976255603304,229.950189942883,15.2561623377104,340.694462194077,4.07195769839389,613.073312183787,51.6673478304009,0,125.839543253471,108.832229657547,41.2575459227964,7.97271730006109,22674769255.8,0.0597527921780607,59025
"8","640",-25,0.480797523847524,0.684374945792846,0.702535250308618,0.203577421945322,0.0349711734130546,0.0179613529132541,0.208438705017987,0.3688873854422,0.0541163290063493,5.09174327020131,2.13001991485704,92.7782368149417,24.2632315784156,63.5976413063523,12.1366784539628,0.00244866126935055,63.6000899676216,0.69524670148431,-37.3758034922909,64.2110866220166,95.782421692069,61.5146446676048,217.111638965587,216.043999163022,17.274977963587,338.544194428214,4.18991254322823,613.028862506371,51.2653652728991,0,132.432323730687,108.938685544801,42.1699892198815,13.8410637581628,38971021102.2,0.062157858761575,101970
"9","640",0,0.591804123952757,0.809556369195119,0.731022750819864,0.217752245242362,0.0383708460364264,0.0197770305184371,0.218036725692404,0.49833807677134,0.0350336901765119,9.51867079899263,2.63059455216712,87.8507346488403,20.6721869207037,68.480912341395,10.8429930655099,0.00390767239143978,68.4848200137864,0.741634529696587,-15.45179477473,145.760203811253,92.634128651025,56.1076189764846,84.7982216793928,84.2883470398054,22.4065710391697,330.314767297685,4.27841786980878,608.129798321536,60.42951057851,0,134.199245954865,108.493801246294,42.998496909949,21.0137407570939,6577078993.7,0.0694552515805248,43121
"10","680",-200,0.00725402748164484,0.189076793779632,0.0383655092549293,0.181822766297987,0.0323350054248307,0.00535935639176003,0.000510070894517877,0.15086602761273,6.33345579317211e-06,5.61286627246009,1.2744261306098,93.1127075969301,34.6034565051166,39.8582281843168,25.5383153105666,0,39.8582281843168,0.0866403612646834,-211.065781956221,0,100,76.0825374968773,259.454611070163,259.312375065287,10.191859664183,348.630925244538,3.00474341083985,663.713466831718,7.08172647016563,0,106.725147050566,109.077927119064,36.754784482389,-69.2942927689143,26020080.1,0.000273996260347088,122
