"","grp","x","actual.smm","model.smm","actual.cpr","model.cpr","ratio","track.err","curt.smm","dflt.smm","cout.smm","turn.smm","refi.smm","pct_inv","pct_2nd","pct_owner","pct_purchase","pct_REFI_NCO","pct_REFI_CO","pct_REFI_Other","pct_REFI","pct_dq","incentive","burnout","refi_elig_pct","cltv","wacls","acls","wala","wam","wac","fico","pct_HARPed","pct_tpo","cai","media_effect","sato","hpa_annual","hpa_cum","turn_cai_mult","turn_hpa_annual_mult","turn_lohpa_wala_mult","turn_hihpa_wala_mult","turn_pct_hihpa_wala_mult","turn_incentive_mult","turn_cltv_mult","turn_acls_mult","turn_fico_mult","turn_tax_mult","turn_sato_mult","turn_pct_HARPed_mult","turn_HARP_eligible_mult","turn_pct_purchase_mult","turn_pct_inv_mult","turn_pct_second_lien_mult","bal","std","n"
"1",85,-100,0.0116852475596095,0.566181734177199,0.140132886101529,6.58655255937352,0.0206386869343128,0.55449648661759,0.0409993950401932,0.0150269310161284,0,0.510155408120877,0,0,0,100,52.1709449982585,0,47.8290550017415,0,47.8290550017415,0.508181638473921,-100,0,100,65.7689499872921,69.6546271685823,69.6546271685823,29.20004066533,328.431570604238,3.43033290973615,686.204647143543,0,0,176.089119539126,17.7013708734574,-36.6362482844314,3.55855866067983,10.7418359387384,0.9,1.1101649815371,0.965673834258797,1.12470620240415,0.326019324878545,1.045,0.996492030740546,1.20244916751669,0.907649136838097,1,0.980709881833935,1,1,0.937822228497736,1,0.97,265582.5,0.000133779669606409,4
"2",85,-75,0.734435416299316,0.791251816962522,8.46579702688221,9.09251628343398,0.928194287273407,0.0568164006632055,0.050850608029149,0.0223466001830897,0,0.718054608750283,0,36.9422697915418,3.88539424390854,59.1723359645497,48.4434334113388,34.0705266201186,17.4860399685426,0,51.5565665886612,0.729247757104526,-85.2524055167427,26.0156616175675,99.8339486763777,48.0709164082256,62.3073944105205,61.6156785896051,45.661406010593,302.926516693747,3.52712672666554,759.435318403579,13.9456162719818,27.8287658422539,176.905554103419,19.1885682670829,-20.157957631424,5.60237285533139,24.1234755758954,0.9,1.25218976416277,1.11377646260516,1.21451161550066,0.392875489776686,1.12177665123133,1.00377713749908,1.21357535977525,0.852830854765008,1,1.00763385727877,1,1,0.93297646343474,1.06649608562478,0.981189266045324,3981304513.5,0.0769585193539771,20313
"3",85,-50,0.775775930579867,0.838393677042065,8.9221988562475,9.60953101977432,0.925312239134342,0.0626177464621979,0.0489450259915261,0.0220625716955152,0,0.767386079355024,0,27.692971435563,4.77487890551163,67.5321496589253,48.4140085247192,34.1792775392253,17.4067139360555,0,51.5859914752808,0.754915800201306,-60.9099319559362,101.849792389354,99.8388949530061,48.7204313295281,63.340889258779,62.6024431687908,41.1785839895265,307.638210490917,3.64674076833082,759.128222631218,15.8282483826901,28.4461674348394,175.563954102896,21.8213490110426,-13.1053092639556,5.66768730561964,21.7771739975456,0.9,1.24950127357403,1.07951227616063,1.18578494511817,0.404928515340234,1.25991916757566,1.00337016501086,1.21097408473432,0.853109230323856,1,1.01817779254348,1,1,0.932938211082135,1.04984734858401,0.983309838873162,12140110728.9,0.0768936844280612,55491
"4",85,-25,0.789992258860328,0.834535071336076,9.0786653371424,9.56731437799385,0.946625595489432,0.0445428124757478,0.0477129500111214,0.0208030131828197,0,0.766019108142135,0,22.3928001166363,5.36619067107278,72.2410092122909,47.8325576972176,34.3136159250658,17.8538263777166,0,52.1674423027824,0.739842002504324,-36.4857053959195,261.528293471356,99.812560942847,48.8809447825726,63.8666565793386,63.1034520841258,38.3279840787469,310.741910493243,3.78289500485988,758.029459556585,17.0610716477907,28.1205960757504,174.992893201935,24.6781220514965,-6.53207419957063,5.8528546978279,20.4119898582863,0.9,1.2534584201919,1.0484409322167,1.1706247707141,0.427536404389793,1.287,1.00319961057279,1.20994582958055,0.85384454209915,1,1.02763259572286,1,1,0.932182325006383,1.04030704020995,0.98465472880269,27723016198.8,0.07919482725802,121481
"5",85,0,0.799571320540642,0.836869216187029,9.1839545595209,9.59285419631815,0.955431631460499,0.037297895646387,0.0466474956046654,0.0221471547636554,1.91059211671478e-09,0.768074561559282,2.34883436637277e-09,22.3760056883022,5.56222662122239,72.0617676904754,46.5077399216393,34.5343673641145,18.9578927142462,0,53.4922600783607,0.828214575535019,-12.202132294547,557.374628244752,99.7743667230046,49.3936747889281,64.0601358035178,63.2931158135716,36.5207657130839,312.658693532249,3.97849612285157,755.004789338331,18.9922125372515,27.0880103969192,174.916603506799,26.3828396273073,3.16200368598751,5.99175326260976,19.7224095001993,0.9,1.25360005845471,1.03130388098238,1.16762913481957,0.455619833624666,1.287,1.00297597233306,1.20973667229165,0.856422856516357,1,1.04048619828182,1,1,0.930460061898131,1.04027681023894,0.986160274620103,43350511663.8,0.0791319900737561,199598
"6",110,-100,0.0298223645242568,0.58912520006352,0.357281970949475,6.84487639167951,0.0506214375501868,0.559302835539263,0.0402518025861075,0.0118380546395129,0,0.5370353428379,0,39.2398370560586,0,60.7601629439414,49.6505514877857,39.3179300244951,11.0315184877192,0,50.3494485122143,0.361949748013721,-100,0,100,63.9356138023428,94.3703249905676,94.3703249905676,26.5108082940807,331.378591185434,3.33593353326294,742.675693197215,20.6315378569841,20.0493661397427,175.394463894533,21.2719805954796,-39.3849033888886,4.64627683442284,9.07755806283351,0.9,1.22539990491299,0.894267814328652,1.09834836962886,0.256516684283346,1.045,0.997827969132256,1.18484364818074,0.88079383031264,1,0.975318984170777,1,1,0.934545716934121,1.07063170670091,0.97,941698.1,0.000722045250967309,10
"7",110,-75,0.755213891945046,0.753960360676744,8.69545407964549,8.68161423265711,1.00166259571946,-0.00125353126830204,0.0503646632596953,0.0167284068685412,0,0.686867290548507,0,29.322955115108,4.57173679546008,66.1053080894319,46.9014856881661,36.873175660581,16.2253386512529,0,53.0985143118339,0.555821400128291,-85.1149382202775,26.8417570844851,99.9266716090177,49.6495208357049,88.9909948483959,88.7801979820387,45.0700683015339,304.349355213146,3.50456197170179,763.102541033066,13.6164127131897,34.7819853164854,177.090820255487,18.566073000994,-21.8197678216275,5.75634798528859,24.6025102237605,0.9,1.25093237848795,1.10476718520854,1.21261126434032,0.420161641344785,1.12253737334873,1.00334832773497,1.18676533348472,0.85009924888649,1,1.00471033670026,1,1,0.930971931394616,1.05278131920719,0.982015271527302,7115803734,0.0718236042353584,20871
"8",110,-50,0.727040130555088,0.797507992979892,8.38393189750902,9.16128473564497,0.911639929574247,0.0704678624248042,0.0480255406778792,0.0170043422322664,0,0.732478110069746,0,21.5551556919247,5.2072225955441,73.2376217125313,46.8217796525748,36.1047111593063,17.073509188119,0,53.1782203474252,0.591013502457628,-60.8280069227731,96.4769114193635,99.9124570908429,50.9349079484032,90.2375524023561,90.0122573070489,39.9293674100269,310.154817936693,3.61924464752374,761.836980696081,14.9737638961266,34.5699331985765,175.534266907236,21.7201549928887,-15.7207677597979,5.84142760731311,21.7438300586285,0.9,1.24923625565231,1.06568602543789,1.17988916970886,0.43397971761279,1.26044334147367,1.00274271168239,1.18639523568973,0.851449257229251,1,1.01438117224616,1,1,0.930868313548347,1.03879928024546,0.983951109324434,22713147039.5,0.0757552971088549,59103
"9",110,-25,0.734943276603751,0.79524526318306,8.47141653213399,9.13641811170139,0.924171838084337,0.0603019865793091,0.0467932470843791,0.0167683140774823,0,0.731683702021198,0,17.1168572311061,5.76501089896732,77.1181318699266,46.1259674042025,35.453676039739,18.4203565560585,0,53.8740325957975,0.603404392899727,-36.4943789993774,240.629043153192,99.9128530195754,51.3683140697842,90.9237617834122,90.6897723683183,37.0781871889504,313.346412745372,3.75116013274187,760.439874924086,15.5757382532755,33.830129827382,174.933149782531,24.9041869536583,-9.8222789149894,6.03651448061398,20.3511398218145,0.9,1.25338991605073,1.03289479906742,1.16330072047771,0.457558855811423,1.287,1.00253178254689,1.18624129129612,0.852837082001781,1,1.02365975660203,1,1,0.929963757625463,1.03081034301599,0.985138080877609,51205051151.4,0.0763701812300484,128570
"10",110,0,0.808220348810549,0.799663003280754,9.27892519708724,9.18496175939035,1.01070118974454,-0.00855734552979563,0.0455345749283139,0.0187869421943987,0.00029292559437745,0.7349753924685,7.31680951638834e-05,17.1191916165005,5.75250539894922,77.1283029845503,44.3939101014901,35.0753243573277,20.5307655411822,0,55.6060898985099,0.709634924293846,-12.3057885652797,519.661748855907,99.8961295232009,51.9162757816988,91.4461547229179,91.2102125696163,35.2585009923127,315.508973804981,3.9424279712359,757.048760365582,16.7040567492854,32.2825284343615,174.885137675124,26.7493013178842,-1.21221408669147,6.18415799836767,19.6038882305444,0.9,1.25329809478208,1.01495886249934,1.16059025083482,0.489621912184875,1.287,1.00233983116067,1.18610832941884,0.855917714015829,1,1.03613854840425,1,1,0.927712083131937,1.0308145449097,0.986787752869204,76584568002.4,0.0796648997555823,207090
