asOfDate,2yrSwap,10yrSwap,3y7y_ATM,Coupon,4y7y_ATM,5y7y_ATM,3y7y_ATM,5y10y_ATM
4/25/2007,5.014025,5.176379,76.615353,5.76223,77.003152,76.5580599,76.615353,73.9238472
4/24/2007,4.982902,5.147639,76.695785,5.73675,77.0982093,76.6161792,76.695785,74.0227122
4/23/2007,5.016755,5.177552,76.7994392,5.76361,76.9555644,76.6142198,76.7994392,74.013238
4/20/2007,5.038385,5.198432,77.0829289,5.77947,76.966934,76.6982566,77.0829289,73.9568826
4/19/2007,5.02723,5.194344,76.4597614,5.767,76.323025,76.04968,76.4597614,73.464688
4/18/2007,5.026452,5.176583,76.096084,5.76155,76.1405415,75.8909294,76.096084,73.3165596
4/17/2007,5.067386,5.213169,75.4772768,5.79239,75.5228516,75.4424208,75.4772768,72.8949492
4/16/2007,5.130911,5.267224,74.7362682,5.83698,74.6579169,74.5519437,74.7362682,72.0442048
4/13/2007,5.15191,5.297078,74.415834,5.85428,74.4286788,74.3753469,74.415834,71.8906944
4/12/2007,5.12256,5.274292,75.091612,5.83404,75.1481549,75.0813774,75.091612,72.5853759
4/11/2007,5.120387,5.276475,75.608775,5.82867,75.627703,75.5779716,75.608775,73.05557
4/10/2007,5.10737,5.265527,75.976017,5.816,75.9845354,75.8554146,75.976017,73.2974748
4/9/2007,5.133791,5.287775,75.8572616,5.83389,75.7889664,75.680575,75.8572616,73.152694
4/5/2007,5.026483,5.209862,77.0584936,5.76985,76.9913478,76.8614616,77.0584936,74.30583
4/4/2007,5.013616,5.191786,77.610372,5.75562,77.5853752,77.3452132,77.610372,74.7573232
4/3/2007,5.029414,5.198663,77.4098649,5.76023,77.4913645,76.9105616,77.4098649,74.3705534
4/2/2007,4.99521,5.175459,77.338952,5.75504,77.4409871,77.1525367,77.338952,74.79329
3/30/2007,4.994921,5.176463,77.6110544,5.76151,77.6994972,77.4408446,77.6110544,75.0547182
3/29/2007,4.985497,5.167638,77.4512718,5.74611,77.25675,77.27881,77.4512718,74.8577854
3/28/2007,4.962701,5.156473,78.268833,5.73479,77.8435368,77.9274996,78.268833,75.50634
3/27/2007,4.975453,5.14118,77.8984587,5.72023,77.663502,77.764833,77.8984587,75.362588
3/26/2007,4.97042,5.124338,77.5438356,5.69346,77.2343388,77.3079784,77.5438356,74.9019969
3/23/2007,4.994666,5.142617,77.0446116,5.70792,76.867686,77.1483496,77.0446116,74.7393472
3/22/2007,4.968059,5.112389,77.2355172,5.67216,77.038983,77.2840376,77.2355172,74.85786
3/21/2007,4.906608,5.040077,76.6682862,5.61128,76.4678442,76.7194376,76.6682862,74.371577
3/20/2007,4.994405,5.08315,76.753964,5.65758,76.6707214,76.9327186,76.753964,74.5250232
3/19/2007,5.017189,5.107701,76.9995413,5.68532,76.9366492,77.213152,76.9995413,74.79451
3/16/2007,4.990569,5.082758,77.7061197,5.67116,77.6437289,77.4357692,77.7061197,75.0269568
3/15/2007,4.972841,5.068086,78.3936736,5.66107,78.7868136,78.5658923,78.3936736,76.1336225
3/14/2007,4.94843,5.060321,79.141962,5.64978,79.073648,78.54064,79.141962,76.0588677
3/13/2007,4.931233,5.040662,78.6898144,5.62499,78.875716,78.3306293,78.6898144,75.8728308
3/12/2007,5.029022,5.097406,77.6470695,5.6818,77.959024,77.4752034,77.6470695,75.0597104
3/9/2007,5.06201,5.130621,77.7693492,5.70828,77.8773606,77.733808,77.7693492,75.2910426
3/8/2007,4.956079,5.046364,78.622441,5.63625,78.6749537,78.33377,78.622441,75.9184239
3/7/2007,4.944664,5.039244,79.5684192,5.64065,79.5716532,79.1885134,79.5684192,76.7123252
3/6/2007,4.983462,5.075527,79.067541,5.68031,79.1422408,78.8116839,79.067541,76.3497696
3/5/2007,4.972002,5.074432,81.0375713,5.69602,80.7133886,80.4070125,81.0375713,77.9310504
3/2/2007,4.973921,5.079891,81.136872,5.6857,80.7416064,80.419186,81.136872,78.0034706
3/1/2007,5.020218,5.099994,79.5484746,5.70088,79.3715532,79.2162598,79.5484746,76.7965063
2/28/2007,5.024682,5.094378,78.2241012,5.69793,78.1869728,78.1753832,78.2241012,75.9021116
2/27/2007,4.976604,5.049509,79.4295124,5.666,79.4122986,79.4783322,79.4295124,77.0033632
2/26/2007,5.136877,5.154857,76.7424294,5.73856,76.93673,76.981548,76.7424294,74.5938368
2/23/2007,5.181461,5.195572,75.7224724,5.76857,76.0374198,75.9812625,75.7224724,73.7527446
2/22/2007,5.220505,5.241405,74.7939957,5.79825,75.2105196,75.2130732,74.7939957,72.9739716
2/21/2007,5.186697,5.199695,75.397953,5.76648,75.8069876,75.7362816,75.397953,73.398843
2/20/2007,5.162918,5.184154,76.6110715,5.75967,76.950192,76.9036564,76.6110715,74.5998691
2/16/2007,5.181063,5.198989,75.7080444,5.76704,76.0079388,75.9426932,75.7080444,73.6151637
2/15/2007,5.174006,5.204611,74.8360026,5.76575,75.0710415,75.0631266,74.8360026,72.831135
2/14/2007,5.214227,5.228089,73.9632456,5.78171,74.301714,74.2388868,73.9632456,72.0114611
2/13/2007,5.294015,5.323077,73.271182,5.874,73.6077244,73.5555507,73.271182,71.36829
2/12/2007,5.288326,5.325552,73.2766125,5.8661,73.5353694,73.4790853,73.2766125,71.276544
2/9/2007,5.269509,5.302346,73.6800684,5.83455,74.007674,73.9675706,73.6800684,71.738541
2/8/2007,5.219549,5.227818,73.86432,5.77907,74.1972416,74.0900832,73.86432,71.8616992
2/7/2007,5.219895,5.233173,74.2948875,5.7765,74.47068,74.4080915,74.2948875,72.1868238
2/6/2007,5.241354,5.252815,73.4775828,5.78845,73.646574,73.557967,73.4775828,71.364588
2/5/2007,5.267906,5.29597,73.3328216,5.8258,73.5074316,73.3789272,73.3328216,71.0144076
2/2/2007,5.291898,5.327517,73.5667458,5.86395,73.7163063,73.629975,73.5667458,71.426124
2/1/2007,5.315148,5.350711,74.7502601,5.89772,74.858784,74.754382,74.7502601,72.400269
1/31/2007,5.30679,5.349031,74.9231586,5.89771,74.918724,74.8163808,74.9231586,72.470268
1/30/2007,5.338677,5.402899,75.9365955,5.95304,75.952517,76.0450124,75.9365955,73.6631896
1/29/2007,5.359021,5.419801,76.2708319,5.96445,76.2614718,76.5076632,76.2708319,74.1169914
1/26/2007,5.33289,5.389673,76.8154364,5.94379,76.9243039,76.9951468,76.8154364,74.5927732
1/25/2007,5.320414,5.371869,76.9333431,5.93337,77.0780406,77.2213392,76.9333431,74.7743648
1/24/2007,5.275008,5.296232,76.148436,5.86891,76.5342,77.0506572,76.148436,74.632769
1/23/2007,5.274704,5.286564,76.2274464,5.85716,76.883906,77.021679,76.2274464,74.5815092
1/22/2007,5.252448,5.241002,76.7508768,5.81193,77.2429154,77.4794053,76.7508768,75.0763335
1/19/2007,5.263107,5.259271,76.5391808,5.82398,77.1703644,77.218191,76.5391808,74.685708
1/18/2007,5.240016,5.247133,75.903567,5.80081,76.5646448,76.5717722,75.903567,74.1784764
1/17/2007,5.268299,5.288937,75.7584544,5.82895,76.4125896,76.4156809,75.7584544,73.9738512
1/16/2007,5.224751,5.243701,76.5903792,5.79288,77.0787044,76.854096,76.5903792,74.2701305
1/12/2007,5.23087,5.259229,77.2825075,5.79949,77.827287,77.734325,77.2825075,75.3190776
1/11/2007,5.204368,5.225242,78.2990748,5.78313,78.7641305,78.607872,78.2990748,76.1601447
1/10/2007,5.156871,5.16482,78.2300694,5.73098,78.6667104,78.4765584,78.2300694,76.0169672
1/9/2007,5.131438,5.128414,78.1860424,5.69234,78.8204093,78.5226574,78.1860424,76.0494008
1/8/2007,5.119691,5.11773,79.3000832,5.68939,79.4995248,79.2193296,79.3000832,76.789212
1/5/2007,5.093038,5.107694,79.3752139,5.6641,79.7409028,79.4790711,79.3752139,76.983174
1/4/2007,5.053595,5.083341,80.9346638,5.64398,81.2248328,81.0766021,80.9346638,78.541356
1/3/2007,5.106461,5.135224,81.1991528,5.70619,81.5086071,81.335592,81.1991528,78.5922532
1/2/2007,5.143599,5.171688,81.7488522,5.75132,82.0824522,81.9285376,81.7488522,79.3318799
12/29/2006,5.165908,5.188624,82.2716967,5.78466,82.5275484,82.4377824,82.2716967,79.842191
12/28/2006,5.151131,5.173271,82.5982768,5.77848,82.6888593,82.604829,82.5982768,80.0003412
12/27/2006,5.125334,5.141605,82.6065204,5.74329,83.0573415,83.104217,82.6065204,80.477481
12/26/2006,5.071457,5.095178,82.7332025,5.6947,83.3500497,83.2890728,82.7332025,80.6399199
12/22/2006,5.077694,5.117019,82.8948696,5.70687,83.4773072,83.3882385,82.8948696,80.7713172
12/21/2006,5.020459,5.041184,82.565392,5.63329,83.1478852,83.0599402,82.565392,80.452361
12/20/2006,5.073515,5.091753,82.4435586,5.69257,83.0604688,82.7706558,82.4435586,80.1649011
12/19/2006,5.06859,5.092244,82.9339238,5.70048,83.5503588,83.263275,82.9339238,80.64208
12/18/2006,5.066909,5.078232,83.0970855,5.69459,83.5492993,83.2615948,83.0970855,80.638208
12/15/2006,5.064883,5.070234,83.5878285,5.68714,83.8781207,83.428596,83.5878285,80.797644
12/14/2006,5.068093,5.062796,83.9172852,5.68114,84.203221,83.7516186,83.9172852,81.1145082
12/13/2006,5.042584,5.046454,84.2459592,5.65971,84.5327582,84.0824679,84.2459592,81.435627
12/12/2006,4.961528,4.969481,84.8968098,5.57128,85.1863089,84.7345953,84.8968098,82.06678
12/11/2006,5.010626,5.00863,85.2272775,5.63028,85.509554,85.0668208,85.2272775,82.3859163
12/8/2006,5.021362,5.043376,85.3885065,5.66464,85.6749023,85.2320259,85.3885065,82.5420036
12/7/2006,4.926722,4.972617,86.3773621,5.59388,86.32427,85.8813472,86.3773621,83.1804009
12/6/2006,4.904517,4.937431,85.721368,5.56671,85.6776324,85.396054,85.721368,82.7028772
12/5/2006,4.844627,4.893828,86.3743116,5.50829,86.1680729,85.8834528,86.3743116,83.1794168
12/4/2006,4.846017,4.889373,86.8640472,5.50335,86.8193388,86.7013499,86.8640472,83.974893
12/1/2006,4.844019,4.888314,86.6544972,5.51164,87.0309048,86.8658148,86.6544972,84.1305762
11/30/2006,4.95205,4.932883,86.1678944,5.57153,86.70136,86.5401056,86.1678944,83.815815
11/29/2006,5.009922,4.999889,85.6779286,5.65536,86.3788026,86.3769984,85.6779286,83.656898
11/28/2006,5.006238,4.981876,86.012784,5.65634,86.7123306,86.716789,86.012784,83.9825094
11/27/2006,5.04218,5.020665,85.3518161,5.68837,86.049368,86.0464924,85.3518161,83.3424592
11/24/2006,5.053433,5.035151,85.1847228,5.70001,85.8775826,85.8844116,85.1847228,83.1832992
11/22/2006,5.072663,5.062631,84.6961668,5.70866,85.3888902,85.2225147,84.6961668,82.5468576
11/21/2006,5.084967,5.071256,84.6920777,5.71028,85.3893348,85.2189387,84.6920777,82.5415384
11/20/2006,5.087979,5.089847,84.6867456,5.71107,85.3873111,85.3914176,84.6867456,82.703868
11/17/2006,5.088859,5.099429,84.9351816,5.72502,85.5533602,85.5561564,84.9351816,82.8623727
11/16/2006,5.162617,5.16212,85.0223408,5.79681,85.716279,85.7987676,85.0223408,83.0957478
11/15/2006,5.134455,5.132881,85.5105606,5.77565,86.210267,86.4597124,85.5105606,83.738148
11/14/2006,5.072004,5.087237,86.3267061,5.74146,87.032946,87.3584208,86.3267061,84.6086775
11/13/2006,5.10692,5.131951,85.6715822,5.77515,86.5370247,86.94882,85.6715822,84.2134502
11/10/2006,5.085147,5.115216,86.0668886,5.74642,86.7321684,87.1607952,86.0668886,84.4468572
11/9/2006,5.113146,5.154788,85.5605454,5.78174,86.2073385,86.5371036,85.5605454,83.81827
11/8/2006,5.118609,5.159526,86.3739544,5.79337,87.0309759,87.3181056,86.3739544,84.56476
11/7/2006,5.144131,5.188311,86.697438,5.82192,87.3532647,87.5204775,86.697438,84.7673863
11/6/2006,5.199321,5.242872,86.3280288,5.87026,86.9803249,87.1449477,86.3280288,84.607929
11/3/2006,5.204412,5.253519,86.9779794,5.88299,87.631747,87.8000228,86.9779794,85.2435304
11/2/2006,5.051333,5.121421,87.6393144,5.78378,88.1235368,88.4552238,87.6393144,85.8793026
11/1/2006,5.021572,5.084781,88.4563889,5.75928,88.948245,89.106966,88.4563889,86.5106406
10/31/2006,5.078224,5.135066,87.1468161,5.80171,87.797209,88.1264254,87.1468161,85.557447
10/30/2006,5.14032,5.204796,86.6497088,5.8671,87.3098884,87.6377146,86.6497088,85.0832532
10/27/2006,5.135177,5.207755,86.8294545,5.86557,87.5612712,87.8077584,86.8294545,85.2693138
10/26/2006,5.189169,5.252704,86.335677,5.89961,87.0202451,87.1807648,86.335677,84.6312697
10/25/2006,5.258513,5.310074,86.198364,5.95115,86.783606,86.950264,86.198364,84.4417348
10/24/2006,5.299774,5.366124,86.328384,5.9672,86.9848378,87.149783,86.328384,84.6066664
10/23/2006,5.297258,5.369582,86.657698,5.96406,87.3125176,87.8029305,86.657698,85.246028
10/20/2006,5.256386,5.326865,86.8201152,5.95696,87.4732144,87.9668262,86.8201152,85.404357
10/19/2006,5.25089,5.329425,87.1519264,5.96276,87.7985056,88.1304225,87.1519264,85.55888
10/18/2006,5.234046,5.3039,87.1458112,5.93335,87.8072976,88.130913,87.1458112,85.56324
10/17/2006,5.239013,5.321215,87.6363282,5.94472,88.290326,88.621827,87.6363282,86.0366023
10/16/2006,5.253614,5.335944,87.4713568,5.95948,88.1295701,88.4519324,87.4713568,85.8764294
10/13/2006,5.267105,5.359928,87.6366745,5.98671,88.2918181,88.4565825,87.6366745,85.8792896
10/12/2006,5.249676,5.336485,88.1342451,5.97705,88.7838607,88.9472592,88.1342451,86.354397
10/11/2006,5.261699,5.34509,88.2933458,5.96583,88.9455104,89.1142911,88.2933458,86.5125595
10/10/2006,5.219038,5.306653,88.9409456,5.95749,89.5974144,89.762697,88.9409456,87.1459938
10/6/2006,5.146279,5.234562,89.7591366,5.90327,90.4119864,90.7406461,89.7591366,88.0976335
10/5/2006,5.055149,5.146514,90.5772861,5.81752,91.0690128,91.394664,90.5772861,88.7305
10/4/2006,5.005626,5.1041,90.7482528,5.77873,91.233035,91.5656706,90.7482528,88.8921061
10/3/2006,5.07309,5.157111,90.0919175,5.83864,90.5823178,90.907803,90.0919175,88.2620838
10/2/2006,5.072545,5.161936,90.4148441,5.84966,90.9109895,91.233805,90.4148441,88.57949
9/29/2006,5.107258,5.173205,90.088362,5.86441,90.5809792,90.7450432,90.088362,88.1032641
9/28/2006,5.095469,5.159235,89.7652112,5.84481,90.254136,90.4195656,89.7652112,87.78642
9/27/2006,5.085344,5.129136,90.2623998,5.82374,90.5925235,90.755334,90.2623998,88.1154067
9/26/2006,5.087086,5.114762,90.2567815,5.81463,90.5810175,90.7486272,90.2567815,88.1043856
9/25/2006,5.052628,5.083214,91.3931634,5.78502,91.7274916,91.7279136,91.3931634,89.053816
9/22/2006,5.082743,5.1337,90.2545488,5.82063,90.7455042,91.0713267,90.2545488,88.422491
9/21/2006,5.112973,5.18934,88.1339585,5.85597,88.619152,88.783128,88.1339585,86.2003053
9/20/2006,5.224336,5.277784,87.6392702,5.93042,88.1307392,88.2940032,87.6392702,85.7223582
9/19/2006,5.230239,5.283815,88.1377986,5.93924,88.6288312,88.621987,88.1377986,86.0375583
9/18/2006,5.304705,5.359152,87.7975758,5.97548,88.2914277,88.2928244,87.7975758,85.723209
9/15/2006,5.291287,5.341345,87.9621372,5.95972,88.4511712,88.4535652,87.9621372,85.8783525
9/14/2006,5.251654,5.322629,88.2954358,5.97232,88.9446034,88.9438956,88.2954358,86.3560357
9/13/2006,5.219373,5.296674,88.2906885,5.94056,88.9498159,88.947816,88.2906885,86.358654
9/12/2006,5.23745,5.3008,87.718248,5.94017,88.5347902,88.7033329,87.718248,86.1183066
9/11/2006,5.250549,5.333641,87.305702,5.95898,88.1192724,88.2860742,87.305702,85.711786
9/8/2006,5.213019,5.299372,87.303879,5.93338,88.1162818,88.2815048,87.303879,85.7145692
9/7/2006,5.229417,5.319587,87.227448,5.95526,88.0411087,88.20117,87.227448,85.633367
9/6/2006,5.228118,5.324071,87.06412,5.96864,88.043992,88.2049168,87.06412,85.63626
9/5/2006,5.211621,5.31503,87.0120462,5.96084,88.202499,88.368544,87.0120462,85.791392
9/1/2006,5.183239,5.277086,87.119342,5.92844,88.310784,88.4752056,87.119342,86.1059322
8/31/2006,5.197307,5.290599,87.6062317,5.94217,88.7964867,89.1255056,87.6062317,86.7369354
8/30/2006,5.241281,5.321186,87.9413898,5.97019,89.1253968,89.2879363,87.9413898,86.8966164
8/29/2006,5.27814,5.346809,87.31169,5.95256,88.381986,88.5528171,87.31169,86.1745071
8/28/2006,5.292813,5.357721,86.946424,5.96424,87.9347592,88.1333376,86.946424,85.7768785
8/25/2006,5.27631,5.346742,87.0748374,5.98067,88.1044892,88.1027688,87.0748374,85.7860052
8/24/2006,5.301695,5.357037,86.9608576,5.96254,88.1042727,88.1048511,86.9608576,85.7830754
8/23/2006,5.296035,5.362842,86.4273426,5.96807,87.8213886,87.8282496,86.4273426,85.4742504
8/22/2006,5.289476,5.350747,85.9466608,5.96177,87.339504,87.340442,85.9466608,85.001313
8/21/2006,5.293713,5.355942,85.4558172,5.97864,86.6889672,86.688448,85.4558172,84.3643827
8/18/2006,5.301601,5.361741,85.457562,5.95802,86.311864,86.523723,85.457562,84.2109798
8/17/2006,5.327105,5.396652,85.4585708,5.98775,86.3184408,86.5245175,85.4585708,84.2104928
8/16/2006,5.319434,5.413772,85.619391,5.96852,86.4776662,86.694432,85.619391,84.363687
8/15/2006,5.388159,5.479365,85.6220056,6.05662,86.4796986,86.5263077,85.6220056,84.2119011
8/14/2006,5.464596,5.55462,86.0993112,6.15487,86.9588245,87.012296,86.0993112,84.6814353
8/11/2006,5.407829,5.517522,86.5873594,6.1083,87.2843608,87.1752319,86.5873594,84.8389536
8/10/2006,5.363996,5.475672,86.4273277,6.06588,87.1260795,87.0148892,86.4273277,84.6826305
8/9/2006,5.354238,5.472505,86.1051744,6.06042,86.8053768,86.8524858,86.1051744,84.5266742
8/8/2006,5.347567,5.466139,86.9641086,6.06446,87.451152,87.5023149,86.9641086,85.1582565
8/7/2006,5.380651,5.475293,87.7709184,6.09028,88.2593988,88.3132441,87.7709184,85.9477891
8/4/2006,5.349975,5.455,88.0942282,6.052,88.5786375,88.635331,88.0942282,86.265796
8/3/2006,5.423292,5.518312,88.5850004,6.14072,89.0655179,89.1236856,88.5850004,86.7395716
8/2/2006,5.400416,5.51977,88.907877,6.1257,89.2303153,89.1257856,88.907877,86.739525
8/1/2006,5.402959,5.543781,89.174459,6.14776,89.4994768,89.3958275,89.174459,87.213775
7/31/2006,5.406222,5.542393,88.954544,6.157,89.4930552,89.3920544,88.954544,87.210942
7/28/2006,5.421913,5.555129,89.1167404,6.16396,89.4953535,89.3918795,89.1167404,87.2130456
7/27/2006,5.496291,5.614049,88.6803984,6.23661,89.02425,89.1607416,88.6803984,86.934144
7/26/2006,5.499239,5.609563,88.4772113,6.24659,89.019513,89.0753105,88.4772113,86.9003766
7/25/2006,5.539593,5.644318,88.4758182,6.28745,88.8540681,89.069376,88.4758182,86.899865
7/24/2006,5.51904,5.621967,88.793721,6.26827,89.1753334,89.3903902,88.793721,87.2113515
7/21/2006,5.51709,5.627648,89.2784508,6.26926,89.98286,90.041081,89.2784508,87.8440475
7/20/2006,5.503567,5.61528,89.285514,6.26198,89.981549,90.0428152,89.285514,87.8423909
7/19/2006,5.561231,5.65875,89.0601525,6.30891,89.7661833,89.8230144,89.0601525,87.846862
7/18/2006,5.646198,5.738798,89.8678517,6.38524,90.4100256,90.6282303,89.8678517,88.6382661
7/17/2006,5.573841,5.672309,89.860706,6.33844,90.4046886,90.464093,89.860706,88.475157
7/14/2006,5.56037,5.667092,89.8617636,6.33093,90.40632,90.467928,89.8617636,88.4745624
7/13/2006,5.58567,5.674352,89.386143,6.33821,89.9231739,89.9825126,89.386143,88.0040645
7/12/2006,5.626755,5.697058,88.741989,6.35306,89.440738,89.499006,88.741989,87.5305026
7/11/2006,5.623735,5.700791,88.9049304,6.35726,89.6030552,89.660601,88.9049304,87.69
7/10/2006,5.649331,5.73435,88.7419596,6.37626,89.2812613,88.9569501,88.7419596,87.2139925
7/7/2006,5.646514,5.73613,88.9017762,6.37728,89.2817175,88.9607228,88.9017762,87.2129024
7/6/2006,5.695657,5.79298,89.0677812,6.42768,89.4434158,89.117458,89.0677812,87.3710456
7/5/2006,5.720035,5.83104,89.5449542,6.46164,89.9242152,89.4438015,89.5449542,87.6873224
7/3/2006,5.642163,5.750484,89.5456989,6.3934,89.6051862,89.1204336,89.5456989,87.3733952
6/30/2006,5.627472,5.728899,89.5419882,6.37105,89.60364,89.1197279,89.5419882,87.372469
6/29/2006,5.670506,5.789012,89.672928,6.41651,89.5966026,89.1146384,89.672928,87.3720615
6/28/2006,5.73961,5.838129,89.9126787,6.46466,89.82764,89.3508208,89.9126787,87.6052936
6/27/2006,5.709649,5.797977,89.8706997,6.44877,89.766522,89.28479,89.8706997,87.5370188
6/26/2006,5.728463,5.822629,90.3490068,6.48238,90.0843736,89.9276295,90.3490068,88.1644822
6/23/2006,5.719109,5.81187,90.68808,6.45996,90.4283704,90.2634753,90.68808,88.4958189
6/22/2006,5.694247,5.782351,89.8903677,6.41959,89.624292,89.4638619,89.8903677,87.7090863
6/21/2006,5.650452,5.734211,90.1354203,6.37557,89.871366,89.7030456,90.1354203,87.94758
6/20/2006,5.647583,5.733318,89.4958995,6.36772,89.0711288,88.9121691,89.4958995,87.1641612
6/19/2006,5.632291,5.723803,89.3333278,6.34836,88.9083055,88.749327,89.3333278,87.0105108
6/16/2006,5.607958,5.701452,89.4959567,6.33511,89.0713912,88.9077696,89.4959567,87.1663624
6/15/2006,5.584295,5.66679,89.1768745,6.31432,88.7469196,88.5862318,89.1768745,86.8481991
6/14/2006,5.538767,5.618844,88.5332584,6.27295,88.5892117,88.5902912,88.5332584,86.8495508
6/13/2006,5.438836,5.520367,88.256999,6.18622,88.3109139,88.4745147,88.256999,86.7400508
6/12/2006,5.45667,5.542807,88.354959,6.20035,88.896628,88.8944925,88.354959,87.1494806
6/9/2006,5.443711,5.540627,88.9965492,6.17939,89.538887,89.3775997,88.9965492,87.627264
6/8/2006,5.43645,5.551453,89.4870666,6.18785,90.0272823,89.868693,89.4870666,88.106572
6/7/2006,5.457297,5.580686,89.3239654,6.21197,89.8691079,89.708866,89.3239654,87.9449166
6/6/2006,5.430854,5.556987,89.9712,6.18614,90.1877108,90.029082,89.9712,88.2609918
6/5/2006,5.412409,5.575928,90.12756,6.19509,90.0282296,89.8673174,90.12756,88.1025234
6/2/2006,5.347978,5.543714,90.6145476,6.16329,90.5152422,89.867151,90.6145476,88.104274
6/1/2006,5.479046,5.667163,90.6163104,6.28186,90.5154546,90.0285,90.6163104,88.2623238
5/31/2006,5.48068,5.667793,91.9092864,6.28572,91.8141444,91.326081,91.9092864,89.537558
5/30/2006,5.421271,5.636375,91.9099272,6.25047,91.64644,90.9992352,91.9099272,89.213304
5/26/2006,5.386077,5.598276,92.488704,6.21195,92.271894,91.3310346,92.488704,89.5555464
5/25/2006,5.402066,5.618494,92.4870885,6.23265,92.221675,91.3601232,92.4870885,89.553872
5/24/2006,5.37616,5.580696,92.5445982,6.21225,92.252332,91.448653,92.5445982,89.6737314
5/23/2006,5.406304,5.609441,92.2260552,6.22234,91.9670642,91.159065,92.2260552,89.369202
5/22/2006,5.389526,5.583781,92.5454158,6.20311,92.4526421,91.8024,92.5454158,90.0028506
5/19/2006,5.405437,5.589089,92.2243128,6.19903,92.1258855,91.4809544,92.2243128,89.6868864
5/18/2006,5.373209,5.594045,91.425138,6.18733,91.314968,90.6712572,91.425138,88.8918569
5/17/2006,5.419857,5.673858,90.7777044,6.24194,90.6762934,89.8710576,90.7777044,88.104527
5/16/2006,5.373108,5.616444,90.294108,6.19369,90.1911408,89.3816543,90.294108,87.6299931
5/15/2006,5.416142,5.66877,90.7722088,6.24133,90.510824,89.8633936,90.7722088,88.1032572
5/12/2006,5.436056,5.701698,90.9334594,6.26368,90.672525,90.0286052,90.9334594,88.263765
5/11/2006,5.429394,5.652256,90.1338932,6.22021,89.8626096,89.2179945,90.1338932,87.4707848
5/10/2006,5.430583,5.628027,89.482252,6.19707,89.219346,88.7375112,89.482252,86.9928588
5/9/2006,5.415306,5.627529,89.315956,6.18872,89.045833,88.4017728,89.315956,86.6677354
5/8/2006,5.416409,5.630321,88.9924335,6.18394,88.5662514,87.9196945,88.9924335,86.1935661
5/5/2006,5.385728,5.625876,88.8305289,6.1718,88.565451,87.757065,88.8305289,86.0356224
5/4/2006,5.418668,5.672013,88.5143454,6.21857,88.404992,87.7589174,88.5143454,86.0366592
5/3/2006,5.396545,5.664453,88.5149338,6.21175,88.5705881,87.9238188,88.5149338,86.1992536
5/2/2006,5.368569,5.620541,87.5073619,6.17078,87.5993248,86.9511868,87.5073619,85.245138
5/1/2006,5.366639,5.636603,87.0159384,6.16765,87.0726592,86.4652344,87.0159384,84.7652302
4/28/2006,5.305762,5.569611,87.1798113,6.10033,87.2355312,86.5857728,87.1798113,84.9274676
4/27/2006,5.341415,5.589553,87.5487894,6.13335,87.5565504,86.7468888,87.5487894,85.08455
4/26/2006,5.413487,5.622144,88.3642703,6.17592,88.4213248,87.6117372,88.3642703,85.890024
4/25/2006,5.364477,5.58791,87.8665116,6.14044,88.0827402,87.2786088,87.8665116,85.562004
4/24/2006,5.307997,5.502188,88.1929806,6.06864,88.4095908,87.2757276,88.1929806,85.5657938
4/21/2006,5.324334,5.53599,88.0273926,6.08935,88.242427,86.914863,88.0273926,85.2494506
4/20/2006,5.307671,5.568513,88.8968898,6.11105,88.8929801,87.5620976,88.8968898,85.88114
4/19/2006,5.28524,5.555697,89.3851024,6.09526,89.0602749,87.767526,89.3851024,86.044806
4/18/2006,5.266612,5.503709,90.35187,6.06145,90.03159,88.7370712,90.35187,86.9940768
4/17/2006,5.340611,5.549003,90.6781112,6.11546,90.3546125,89.0552848,90.6781112,87.311243
4/13/2006,5.376113,5.582374,91.907792,6.14222,91.646794,90.5139508,91.907792,88.7409642
4/12/2006,5.337193,5.517768,91.4288024,6.09232,91.160129,90.1923618,91.4288024,88.4233014
4/11/2006,5.310899,5.466648,91.0552832,6.06233,90.673815,89.7034623,91.0552832,87.9459424
4/10/2006,5.333063,5.508361,91.216128,6.09392,90.9974926,89.860816,91.216128,88.0996312
4/7/2006,5.32451,5.511541,91.6983619,6.08549,91.4824135,90.1898121,91.6983619,88.4182614
4/6/2006,5.267224,5.433077,92.3931873,6.01797,92.2908925,91.4830963,92.3931873,89.6903865
4/5/2006,5.239269,5.376274,92.0750625,5.99685,92.2991336,91.6505236,92.0750625,89.8538825
4/4/2006,5.275611,5.410283,92.6159129,6.02555,92.8424763,92.1950076,92.6159129,90.1639935
4/3/2006,5.306324,5.41914,93.0732681,6.03045,93.0318396,92.585177,93.0732681,90.328485
3/31/2006,5.277009,5.392395,92.9916635,6.00641,93.0325,92.7484686,92.9916635,90.4880168
3/30/2006,5.280056,5.397939,93.4006059,6.00824,93.5149875,93.231776,93.4006059,90.9589872
3/29/2006,5.24006,5.343669,92.9166215,5.9759,93.0166832,92.9801691,92.9166215,90.6548439
3/28/2006,5.214692,5.313692,91.80748,5.94486,92.3550265,92.4511342,91.80748,90.1675322
3/27/2006,5.137347,5.232498,91.4888205,5.87878,92.0389344,92.1325334,91.4888205,89.8596268
3/24/2006,5.127923,5.202758,91.1608749,5.86241,91.7115826,91.610772,91.1608749,89.377392
3/23/2006,5.195353,5.267861,91.1656014,5.92181,91.710311,91.7732224,91.1656014,89.5343352
3/22/2006,5.162515,5.23522,90.9398406,5.89887,91.4861212,91.5560145,90.9398406,89.53705
