asOfDate,2yrSwap,10yrSwap,3y7y_ATM,Coupon,4y7y_ATM,5y7y_ATM,3y7y_ATM,5y10y_ATM
9/5/2014,0.724325,2.581462,90.48842567,3.16818,91.39529162,92.00112163,90.48842567,89.42026876
9/4/2014,0.748764,2.568897,90.6562162,3.15283,91.53078396,92.15348101,90.6562162,89.55392157
9/3/2014,0.735965,2.528447,90.44652148,3.12536,91.38116816,92.01059044,90.44652148,89.34445898
9/2/2014,0.738782,2.550341,90.773926,3.13347,91.65380297,92.25927424,90.773926,89.74248842
8/29/2014,0.715441,2.49658,90.61695382,3.08034,91.55022426,92.15476192,90.61695382,89.42856088
8/28/2014,0.718718,2.487805,90.54966552,3.07812,91.49616231,92.08007097,90.54966552,89.30187218
8/27/2014,0.719695,2.506797,90.37493283,3.09887,91.56868365,92.38016543,90.37493283,89.14166686
8/26/2014,0.722394,2.530119,90.27606357,3.12944,91.527345,92.40619683,90.27606357,89.21029766
8/25/2014,0.726638,2.527348,90.74064723,3.13856,91.88133157,92.5856666,90.74064723,89.54485204
8/22/2014,0.716305,2.5498,92.11283005,3.15082,92.99947874,93.46494539,92.11283005,90.47276617
8/21/2014,0.692722,2.556838,93.66576376,3.15678,94.23133345,94.34821131,93.66576376,91.1064586
8/20/2014,0.687102,2.58163,94.07430613,3.18288,94.49708299,94.49402189,94.07430613,91.41651028
8/19/2014,0.657852,2.558286,94.4824278,3.16484,94.74319883,94.65312054,94.4824278,91.67927107
8/18/2014,0.653292,2.536587,94.72125019,3.13998,94.89183521,94.72668042,94.72125019,91.80380093
8/15/2014,0.637229,2.496012,94.5405213,3.09358,94.60235565,94.3301033,94.5405213,91.61801877
8/14/2014,0.64609,2.543966,93.5191339,3.13996,93.76600459,93.69258686,93.5191339,90.93659275
8/13/2014,0.648417,2.562017,92.67630215,3.16116,93.18952294,93.32779617,92.67630215,90.56676387
8/12/2014,0.667859,2.595869,92.91703418,3.19212,93.37164928,93.48029075,92.91703418,90.53312237
8/11/2014,0.68268,2.577459,92.79286538,3.18264,93.19604182,93.2614207,92.79286538,90.37385218
8/8/2014,0.676662,2.570582,93.12897598,3.17218,93.49613406,93.52853312,93.12897598,90.62990811
8/7/2014,0.667559,2.575137,92.88458715,3.1813,93.26382517,93.31550116,92.88458715,90.38216198
8/6/2014,0.681542,2.62044,92.49327292,3.2168,92.96921007,93.06980023,92.49327292,89.94313603
8/5/2014,0.687958,2.626986,92.60615309,3.21632,92.96780201,92.98895702,92.60615309,89.8630034
8/4/2014,0.683932,2.629917,92.94516491,3.21782,93.22634014,93.17193598,92.94516491,90.02857597
8/1/2014,0.690563,2.6444,93.1383727,3.22842,93.35645038,93.23369084,93.1383727,90.04560232
7/31/2014,0.737149,2.693204,93.14466516,3.27611,93.30701832,93.14648607,93.14466516,89.96621525
7/30/2014,0.743361,2.681374,92.8370012,3.26579,93.12113518,93.05123681,92.8370012,89.928954
7/29/2014,0.712643,2.590074,91.39940856,3.18238,91.89490298,92.10411684,91.39940856,89.16560211
7/28/2014,0.712625,2.614247,90.68108185,3.20496,91.18240175,91.38949349,90.68108185,88.43485413
7/25/2014,0.694874,2.5908,90.27280961,3.19153,90.86653253,91.11600999,90.27280961,88.18921008
7/24/2014,0.697453,2.631323,90.3444528,3.23593,90.85916287,91.022793,90.3444528,88.06573152
7/23/2014,0.676401,2.587737,89.70978026,3.18443,90.38355584,90.69038564,89.70978026,87.78302902
7/22/2014,0.67986,2.589546,89.72109082,3.17134,90.36892448,90.67832465,89.72109082,87.75388205
7/21/2014,0.694669,2.593554,89.52450942,3.17973,90.18588088,90.51925208,89.52450942,87.63637905
7/18/2014,0.672697,2.599565,88.69458272,3.18346,89.50975888,89.99806316,88.69458272,87.3596045
7/17/2014,0.661946,2.593786,88.84228398,3.184,89.54967087,89.93595301,88.84228398,87.2051277
7/16/2014,0.671415,2.646726,88.672476,3.23588,89.4053263,89.77111255,88.672476,87.00604965
7/15/2014,0.664217,2.656578,88.83393151,3.23276,89.54479316,89.9261702,88.83393151,87.12965292
7/14/2014,0.636906,2.657568,88.87925602,3.22381,89.54670961,89.89813512,88.87925602,87.06874538
7/11/2014,0.625015,2.630638,88.44930038,3.1874,89.18704181,89.60874328,88.44930038,86.81262621
7/10/2014,0.625148,2.643762,88.53889624,3.20099,89.24720922,89.64134794,88.53889624,86.83957712
7/9/2014,0.641969,2.643902,88.43992841,3.21851,89.19546001,89.58149966,88.43992841,86.79172181
7/8/2014,0.654008,2.661291,88.41455074,3.23294,89.12001719,89.48928697,88.41455074,86.65506079
7/7/2014,0.662772,2.714412,89.49465103,3.26648,89.99774439,90.1729734,89.49465103,87.25447433
7/3/2014,0.645892,2.743859,89.89224527,3.2817,90.26730948,90.33262536,89.89224527,87.34459428
7/2/2014,0.619883,2.730691,90.35663632,3.25805,90.64188327,90.60899926,90.35663632,87.63349258
7/1/2014,0.597331,2.665196,89.72099053,3.21078,90.15981627,90.23397358,89.72099053,87.33522838
6/30/2014,0.58628,2.614206,89.22784603,3.16006,89.72603858,89.87223031,89.22784603,87.04528072
6/27/2014,0.592493,2.6377,89.31194694,3.17238,89.77513689,89.91748133,89.31194694,87.05380404
6/26/2014,0.594171,2.628689,89.3043106,3.1705,89.73797054,89.83557537,89.3043106,86.99523686
6/25/2014,0.608572,2.6579,89.62564381,3.1949,90.01801128,90.03528492,89.62564381,87.16535134
6/24/2014,0.621232,2.684283,90.22980352,3.21805,90.51212092,90.46077075,90.22980352,87.54532449
6/23/2014,0.623975,2.709676,90.65148102,3.24201,90.92270979,90.87023427,90.65148102,87.94403221
6/20/2014,0.618012,2.712964,90.77981696,3.23871,90.93805152,90.76738085,90.77981696,87.80916338
6/19/2014,0.616172,2.714571,90.61544036,3.2407,90.9002641,90.86093291,90.61544036,87.85549107
6/18/2014,0.633555,2.7083,90.08910291,3.25545,90.31026513,90.1595125,90.08910291,87.18660717
6/17/2014,0.632304,2.747497,90.81858756,3.29552,90.87959494,90.60036947,90.81858756,87.54232436
6/16/2014,0.615342,2.697476,90.44503644,3.2402,90.58141531,90.39282809,90.44503644,87.40502034
6/13/2014,0.598486,2.701377,91.20994155,3.25321,91.60049718,91.66292548,91.20994155,88.62254097
6/12/2014,0.576265,2.68957,91.28695286,3.23683,91.80259178,92.00368517,91.28695286,88.60005763
6/11/2014,0.578933,2.745283,92.30644074,3.2836,92.62286501,92.56264704,92.30644074,89.09182357
6/10/2014,0.581643,2.749818,93.2261312,3.28637,93.51818062,93.47171494,93.2261312,89.9617325
6/9/2014,0.566232,2.729278,93.61076684,3.26478,93.84287616,93.76041,93.61076684,90.25984511
6/6/2014,0.545561,2.713013,93.92625377,3.24953,94.14478809,94.0405167,93.92625377,90.47111901
6/5/2014,0.525164,2.703151,94.73801788,3.23776,94.81307214,94.58312845,94.73801788,90.99650611
6/4/2014,0.537943,2.720448,94.96371865,3.26353,95.02925639,94.71828917,94.96371865,91.09668618
6/3/2014,0.53588,2.703117,94.74068655,3.25946,94.82086664,94.5563161,94.74068655,90.96451562
6/2/2014,0.531322,2.642865,94.43184669,3.20774,94.65056283,94.54579184,94.43184669,90.79195047
5/30/2014,0.511005,2.563939,93.4687121,3.13272,93.85731533,93.92158721,93.4687121,90.29493734
5/29/2014,0.506999,2.545843,93.25373373,3.1236,93.75413623,93.90577587,93.25373373,90.25125705
5/28/2014,0.49478,2.534276,92.19239702,3.09658,92.86605882,93.14097313,92.19239702,89.49632384
5/27/2014,0.513007,2.608485,92.06348059,3.18634,92.70809827,93.00361006,92.06348059,89.25264907
5/23/2014,0.512181,2.628623,92.24105793,3.20629,92.77400233,92.98685239,92.24105793,89.25629031
5/22/2014,0.50524,2.651053,92.60330625,3.21443,93.02662431,93.12609042,92.60330625,89.36884366
5/21/2014,0.494992,2.62871,92.53185263,3.20037,92.95498397,93.04072746,92.53185263,89.26040358
5/20/2014,0.490455,2.608087,92.31579173,3.19062,92.79658149,92.93704731,92.31579173,89.20673016
5/19/2014,0.500697,2.636095,92.48222399,3.22497,92.90679747,93.01378908,92.48222399,89.41565631
5/16/2014,0.512952,2.61499,92.3581365,3.20717,92.82635093,92.97476886,92.3581365,89.40360544
5/15/2014,0.501228,2.591719,92.25288387,3.17951,92.69137216,92.81700226,92.25288387,89.36913048
5/14/2014,0.504855,2.629423,91.85090972,3.19709,92.36138477,92.49369816,91.85090972,89.04884661
5/13/2014,0.524842,2.699585,91.9634424,3.2728,92.42109206,92.5401149,91.9634424,89.00532367
5/12/2014,0.539739,2.731681,92.08693688,3.29573,92.54631562,92.68225897,92.08693688,89.25363589
5/9/2014,0.526131,2.704475,91.73565708,3.26793,92.24787024,92.44150267,91.73565708,89.06085885
5/8/2014,0.527763,2.678225,91.55391697,3.2302,92.08515421,92.30436466,91.55391697,88.99988491
5/7/2014,0.542023,2.695795,91.7644045,3.23656,92.27887424,92.43565991,91.7644045,89.10500222
5/6/2014,0.568038,2.709251,91.75338987,3.26769,92.2134512,92.33962135,91.75338987,89.00777446
5/5/2014,0.566207,2.727743,91.79954331,3.2885,92.22165022,92.33097485,91.79954331,88.97569596
5/2/2014,0.567424,2.708221,91.73484855,3.27582,92.14421902,92.2445915,91.73484855,88.86108768
5/1/2014,0.540722,2.721275,92.18824346,3.28753,92.55362482,92.59069389,92.18824346,89.16902574
4/30/2014,0.53932,2.75191,92.32884049,3.32743,92.72145979,92.7402037,92.32884049,89.27474485
4/29/2014,0.558383,2.794153,92.81943025,3.37337,92.999364,92.84695253,92.81943025,89.24850029
4/28/2014,0.546275,2.780803,92.74765217,3.35146,92.99514422,92.90653662,92.74765217,89.35518977
4/25/2014,0.548694,2.77493,92.29890726,3.34407,92.45075418,92.50942301,92.29890726,89.01776416
4/24/2014,0.550042,2.794777,92.49633893,3.36531,92.59603386,92.59356887,92.49633893,89.05918685
4/23/2014,0.543774,2.789161,92.47748246,3.37126,92.66634884,92.69871728,92.47748246,89.19510102
4/22/2014,0.553969,2.834519,92.68676899,3.41581,92.81130161,92.80174888,92.68676899,89.24881038
4/21/2014,0.543896,2.83074,92.6477234,3.42149,92.77373662,92.7847734,92.6477234,89.23360992
4/17/2014,0.550704,2.83215,92.95973449,3.40802,93.05047091,93.02972112,92.95973449,89.51300089
4/16/2014,0.525642,2.764261,92.21337792,3.3508,92.37651483,92.39542585,92.21337792,88.94592289
4/15/2014,0.512529,2.748472,91.87812976,3.33793,92.08637905,92.12326398,91.87812976,88.56414536
4/14/2014,0.506427,2.758124,92.06964638,3.34083,92.32789422,92.42709923,92.06964638,88.84283697
4/11/2014,0.492484,2.733534,91.76143037,3.31617,92.0691324,92.27125782,91.76143037,88.72967154
4/10/2014,0.489958,2.747433,91.2965107,3.31552,91.535332,91.87289458,91.2965107,88.34830076
4/9/2014,0.507841,2.795913,91.31524164,3.37509,91.53852018,91.85173008,91.31524164,88.35869292
4/8/2014,0.53358,2.795005,91.31523721,3.37318,91.47100971,91.69753519,91.31523721,88.21898623
4/7/2014,0.532621,2.814309,91.87350365,3.3951,91.92171535,92.06120792,91.87350365,88.53836254
4/4/2014,0.544564,2.840831,92.84227017,3.42956,92.71576472,92.68316115,92.84227017,89.12000119
4/3/2014,0.580913,2.907051,94.18390892,3.48403,93.93748762,93.78952427,94.18390892,90.00316874
4/2/2014,0.575283,2.920655,94.40694324,3.50663,94.15503113,93.966977,94.40694324,90.16168312
4/1/2014,0.55771,2.881067,94.6761885,3.4727,94.67531724,94.50777224,94.6761885,90.35326523
3/31/2014,0.55883,2.844072,94.66750299,3.44686,94.82749393,94.47457187,94.66750299,90.35363377
3/28/2014,0.57206,2.832216,95.10924726,3.43061,95.12960769,94.55924983,95.10924726,90.61147849
3/27/2014,0.561666,2.792036,95.6432026,3.40527,95.38907246,94.56844753,95.6432026,90.53889732
3/26/2014,0.555165,2.819921,96.05740571,3.42174,95.87335113,95.03770943,96.05740571,90.92657327
3/25/2014,0.572051,2.855809,96.38697927,3.45197,96.23410245,95.4734275,96.38697927,91.34470238
3/24/2014,0.581432,2.850004,96.40043771,3.45267,96.15855727,95.32973208,96.40043771,91.22145124
3/21/2014,0.570019,2.863509,96.31474944,3.45235,96.31271941,95.72623297,96.31474944,91.56605827
3/20/2014,0.558377,2.895924,96.70851164,3.48581,96.97080677,96.66354385,96.70851164,92.42336312
3/19/2014,0.541149,2.885475,97.03629031,3.47241,97.3814657,97.07663676,97.03629031,92.84369532
3/18/2014,0.487438,2.795932,95.80093426,3.39423,96.49248756,96.58512565,95.80093426,92.46043286
3/17/2014,0.497306,2.811456,96.06539802,3.41746,96.51197977,96.39869294,96.06539802,92.3990877
3/14/2014,0.482444,2.758864,96.02568214,3.36349,96.53006902,96.4593264,96.02568214,92.50766463
3/13/2014,0.484053,2.765203,95.61643108,3.34844,96.12165293,96.06882496,95.61643108,92.10606229
3/12/2014,0.503491,2.826572,95.44905758,3.40859,96.07706856,96.05802302,95.44905758,92.059968
3/11/2014,0.513441,2.86335,95.7459139,3.44385,96.2620084,96.1748668,95.7459139,92.25074609
3/10/2014,0.510037,2.884289,96.14376719,3.44657,96.55217302,96.38841599,96.14376719,92.57382208
3/7/2014,0.511253,2.895543,96.93047414,3.46137,97.13386436,96.76298775,96.93047414,92.92312973
3/6/2014,0.480435,2.848256,96.88480934,3.4237,97.17347111,96.89616346,96.88480934,93.06295747
3/5/2014,0.464388,2.805159,96.62355657,3.40152,97.01380715,96.75344958,96.62355657,92.95073909
3/4/2014,0.461107,2.806494,97.3021544,3.39831,97.5615103,97.22095615,97.3021544,93.43377439
3/3/2014,0.445646,2.727517,95.25720543,3.3253,95.9405763,96.05519456,95.25720543,92.3795285
2/28/2014,0.453525,2.767001,95.42474747,3.35149,96.07145235,96.1811352,95.42474747,92.46131078
2/27/2014,0.445583,2.748298,95.47891995,3.33702,96.16644221,96.32561955,95.47891995,92.60971343
2/26/2014,0.441167,2.765912,95.24415456,3.36186,96.080013,96.31681316,95.24415456,92.64128729
2/25/2014,0.449827,2.794886,95.47612611,3.37625,96.41009773,96.68812493,95.47612611,93.00510625
2/24/2014,0.460052,2.844944,95.98822493,3.42988,97.0223835,97.33347618,95.98822493,93.68042891
2/21/2014,0.454812,2.829448,96.33244843,3.42382,97.41646939,97.77953914,96.33244843,94.13273118
2/20/2014,0.46066,2.858567,96.82352775,3.44099,97.83310083,98.11921791,96.82352775,94.37928073
2/19/2014,0.448816,2.842487,96.95049368,3.42085,97.99743544,98.26174746,96.95049368,94.54273183
2/18/2014,0.438038,2.821964,96.6844575,3.40225,97.76148915,98.07668669,96.6844575,94.36117614
2/14/2014,0.450087,2.850587,96.97219184,3.42405,97.9668741,98.24251293,96.97219184,94.49511301
2/13/2014,0.443949,2.836303,97.68894215,3.39638,98.54866735,98.68440835,97.68894215,94.92526462
2/12/2014,0.46521,2.887594,98.75704066,3.43678,99.34019705,99.18210118,98.75704066,95.36659507
2/11/2014,0.450548,2.844542,98.6398615,3.3874,99.29814533,99.19800387,98.6398615,95.38964438
2/10/2014,0.431907,2.796199,98.36542413,3.34761,99.07212674,99.04999923,98.36542413,95.34515462
2/7/2014,0.429041,2.803895,98.88337766,3.343,99.58427545,99.55471205,98.88337766,95.75455676
2/6/2014,0.458912,2.837133,100.1515583,3.37993,100.4951944,100.1197832,100.1515583,96.20014705
2/5/2014,0.446691,2.804193,100.2659892,3.35841,100.6845254,100.2917506,100.2659892,96.41844925
2/4/2014,0.446288,2.765651,100.2709894,3.31116,100.6636909,100.290463,100.2709894,96.38363982
2/3/2014,0.43775,2.721815,99.44303441,3.2711,99.8061066,99.42960802,99.44303441,95.59608078
1/31/2014,0.469418,2.803121,99.71424959,3.34068,99.93675301,99.45456258,99.71424959,95.44397868
1/30/2014,0.481322,2.827108,99.73192364,3.37103,99.87035609,99.26338826,99.73192364,95.11765171
1/29/2014,0.476164,2.809928,98.60460521,3.36115,99.10330448,98.74472181,98.60460521,94.63756648
1/28/2014,0.492172,2.872072,98.63552026,3.41467,99.01828508,98.56029875,98.63552026,94.40780859
1/27/2014,0.503856,2.885887,97.73650373,3.42489,98.08728896,97.61753248,97.73650373,93.55108728
1/24/2014,0.498349,2.855281,97.35443754,3.38218,97.70259239,97.28435333,97.35443754,93.25499718
1/23/2014,0.506204,2.891704,97.87579402,3.42598,98.07820787,97.5185491,97.87579402,93.43444765
1/22/2014,0.540606,2.968511,98.77481496,3.4813,98.78983103,97.97737863,98.77481496,93.82018193
1/21/2014,0.514655,2.923765,98.53586568,3.43062,98.59060554,97.83822418,98.53586568,93.69701412
1/17/2014,0.516784,2.937271,98.41866707,3.43708,98.46137921,97.72612771,98.41866707,93.54717055
1/16/2014,0.51714,2.950767,98.73870534,3.45706,98.76839713,98.01968162,98.73870534,93.74137407
1/15/2014,0.520387,2.985342,99.27902732,3.49478,99.17948063,98.31774274,99.27902732,94.063556
1/14/2014,0.502513,2.961034,99.22897106,3.48341,99.11637892,98.22092614,99.22897106,93.98956952
1/13/2014,0.47789,2.908815,98.38440722,3.42646,98.39427093,97.69880992,98.38440722,93.55359013
1/10/2014,0.499537,2.95126,99.4262846,3.47184,99.37756105,98.57610403,99.4262846,94.34327718
1/9/2014,0.547227,3.047993,102.4219279,3.57494,101.8923996,100.6234612,102.4219279,96.27368069
1/8/2014,0.539599,3.061245,103.1991197,3.59637,102.763012,101.4686615,103.1991197,97.0523041
1/7/2014,0.5022,3.005397,102.8189476,3.54285,102.5328631,101.4581906,102.8189476,96.90021376
1/6/2014,0.503114,3.027988,104.0788271,3.57635,103.7257146,102.6205952,104.0788271,97.90715808
1/3/2014,0.506449,3.06144,104.8841367,3.60326,104.4170578,103.1975665,104.8841367,98.43939547
1/2/2014,0.491265,3.054461,105.5856034,3.5997,105.1410351,103.943659,105.5856034,99.14378905
12/30/2013,0.48148,3.034222,105.5250363,3.57467,105.0355466,103.7730975,105.5250363,98.9182112
12/27/2013,0.486402,3.05622,105.7313352,3.60938,105.174184,103.8483924,105.7313352,98.91892791
12/26/2013,0.504937,3.056522,106.355097,3.61108,105.6743344,104.2180435,106.355097,99.33223603
12/24/2013,0.501036,3.053034,106.2527737,3.61006,105.3688124,103.7435028,106.2527737,99.321478
12/23/2013,0.478131,2.997226,106.2333955,3.54225,105.2436616,103.5551133,106.2333955,99.06392789
12/20/2013,0.453179,2.948967,106.1383274,3.52072,105.132393,103.3872254,106.1383274,98.93709126
12/19/2013,0.445252,2.990878,106.4505528,3.58946,105.5276924,103.899046,106.4505528,99.51841656
12/18/2013,0.394642,2.936352,105.8697536,3.54228,105.0065462,103.2729536,105.8697536,99.06636406
12/17/2013,0.40356,2.893348,105.6567432,3.49989,104.7643216,103.077836,105.6567432,98.97048152
12/16/2013,0.427071,2.934454,106.1442463,3.53072,105.1937,103.5087584,106.1442463,99.35791142
12/13/2013,0.428725,2.927928,106.3131688,3.5291,105.3300129,103.5905134,106.3131688,99.44329661
12/12/2013,0.425006,2.938847,106.6612932,3.54275,105.6351723,103.8681665,106.6612932,99.69366398
12/11/2013,0.404582,2.905393,106.2971908,3.51569,105.4306143,103.7118046,106.2971908,99.56051675
12/10/2013,0.394081,2.863693,105.7933734,3.46476,105.0286061,103.4716437,105.7933734,99.3918823
12/9/2013,0.398814,2.913815,106.4647658,3.50449,105.587475,103.9733773,106.4647658,99.8073116
12/6/2013,0.399616,2.946073,107.018246,3.53577,106.0407716,104.312511,107.018246,100.0891002
12/5/2013,0.391038,2.932537,107.5949453,3.55213,106.5472602,104.7687356,107.5949453,100.5387929
