1971-04-01,7.33,0,7.08
1971-04-08,7.31,0,7.06
1971-04-15,7.31,0,7.06
1971-04-22,7.31,0,7.06
1971-04-29,7.29,0,7.04
1971-05-06,7.38,0,7.13
1971-05-13,7.42,0,7.17
1971-05-20,7.44,0,7.19
1971-05-27,7.46,1,7.46
1971-06-03,7.52,0,7.27
1971-06-10,7.52,0,7.27
1971-06-17,7.54,1.2,7.59
1971-06-24,7.54,0,7.29
1971-07-01,7.54,0,7.29
1971-07-08,7.54,0,7.29
1971-07-15,7.6,1.2,7.65
1971-07-22,7.65,0,7.4
1971-07-29,7.69,0,7.44
1971-08-05,7.66,0,7.41
1971-08-12,7.73,0,7.48
1971-08-19,7.71,1.3,7.785
1971-08-26,7.69,0,7.44
1971-09-02,7.71,0,7.46
1971-09-09,7.67,0,7.42
1971-09-16,7.7,1.1,7.725
1971-09-23,7.67,0,7.42
1971-09-30,7.67,0,7.42
1971-10-07,7.63,0,7.38
1971-10-14,7.63,0,7.38
1971-10-21,7.58,1.1,7.605
1971-10-28,7.63,0,7.38
1971-11-04,7.59,0,7.34
1971-11-11,7.56,0,7.31
1971-11-18,7.54,1,7.54
1971-11-25,7.51,0,7.26
1971-12-02,7.49,0,7.24
1971-12-09,7.47,0,7.22
1971-12-16,7.48,0,7.23
1971-12-23,7.48,0,7.23
1971-12-30,7.48,1,7.48
1972-01-06,7.46,1,7.46
1972-01-13,7.46,0.9,7.435
1972-01-20,7.43,1,7.43
1972-01-27,7.4,0.9,7.375
1972-02-03,7.35,0.9,7.325
1972-02-10,7.33,0.9,7.305
1972-02-17,7.31,0.9,7.285
1972-02-24,7.31,0.9,7.285
1972-03-02,7.32,0.9,7.295
1972-03-09,7.32,1,7.32
1972-03-16,7.31,0.9,7.285
1972-03-23,7.31,0.9,7.285
1972-03-30,7.23,0.9,7.205
1972-04-06,7.25,0.9,7.225
1972-04-13,7.29,0.9,7.265
1972-04-20,7.29,0.9,7.265
1972-04-27,7.33,1,7.33
1972-05-04,7.33,0.8,7.28
1972-05-11,7.38,0.9,7.355
1972-05-18,7.38,0.9,7.355
1972-05-25,7.4,0.9,7.375
1972-06-01,7.36,1,7.36
1972-06-08,7.38,1,7.38
1972-06-15,7.38,0.9,7.355
1972-06-22,7.36,0.9,7.335
1972-06-29,7.38,0.8,7.33
1972-07-06,7.38,0.9,7.355
1972-07-13,7.4,0.9,7.375
1972-07-20,7.4,0.9,7.375
1972-07-27,7.4,1,7.4
1972-08-03,7.35,0.9,7.325
1972-08-10,7.41,0.9,7.385
1972-08-17,7.42,0.9,7.395
1972-08-24,7.42,0.9,7.395
1972-08-31,7.42,1,7.42
1972-09-07,7.42,0.9,7.395
1972-09-14,7.42,0.9,7.395
1972-09-21,7.41,1,7.41
1972-09-28,7.43,1,7.43
1972-10-05,7.41,0.9,7.385
1972-10-12,7.41,0.9,7.385
1972-10-19,7.44,1,7.44
1972-10-26,7.42,1,7.42
1972-11-02,7.43,1,7.43
1972-11-09,7.42,1,7.42
1972-11-16,7.42,1,7.42
1972-11-23,7.44,0.9,7.415
1972-11-30,7.45,1,7.45
1972-12-07,7.43,1,7.43
1972-12-14,7.43,1,7.43
1972-12-21,7.45,1,7.45
1972-12-28,7.45,0.9,7.425
1973-01-04,7.44,0.9,7.415
1973-01-11,7.44,0.9,7.415
1973-01-18,7.44,0.9,7.415
1973-01-25,7.43,0.9,7.405
1973-02-01,7.43,0.9,7.405
1973-02-08,7.43,1,7.43
1973-02-15,7.45,0.9,7.425
1973-02-22,7.45,1,7.45
1973-03-01,7.45,1,7.45
1973-03-08,7.45,0.9,7.425
1973-03-15,7.45,0.9,7.425
1973-03-22,7.45,0.9,7.425
1973-03-29,7.49,0.9,7.465
1973-04-05,7.51,1,7.51
1973-04-12,7.54,0.9,7.515
1973-04-19,7.56,0.9,7.535
1973-04-26,7.56,0.9,7.535
1973-05-03,7.58,0.9,7.555
1973-05-10,7.64,0.9,7.615
1973-05-17,7.69,0.9,7.665
1973-05-23,7.7,0.9,7.675
1973-05-31,7.7,0.9,7.675
1973-06-07,7.73,0.9,7.705
1973-06-14,7.73,0.9,7.705
1973-06-21,7.75,0.9,7.725
1973-06-28,7.76,0.9,7.735
1973-07-05,7.89,0.9,7.865
1973-07-12,8.01,1,8.01
1973-07-19,8.12,0.9,8.095
1973-07-26,8.18,1,8.18
1973-08-02,8.26,1,8.26
1973-08-09,8.4,1.1,8.425
1973-08-16,8.55,1,8.55
1973-08-23,8.61,1,8.61
1973-08-30,8.66,1.1,8.685
1973-09-06,8.77,1.1,8.795
1973-09-13,8.81,1.1,8.835
1973-09-20,8.83,1.1,8.855
1973-09-27,8.85,1.1,8.875
1973-10-04,8.82,1.1,8.845
1973-10-11,8.83,1.1,8.855
1973-10-18,8.75,1,8.75
1973-10-25,8.68,1,8.68
1973-11-01,8.62,1,8.62
1973-11-08,8.59,1,8.59
1973-11-15,8.58,1,8.58
1973-11-22,8.57,1,8.57
1973-11-29,8.55,1,8.55
1973-12-06,8.53,1,8.53
1973-12-13,8.53,1,8.53
1973-12-20,8.53,1,8.53
1973-12-27,8.56,1,8.56
1974-01-03,8.56,1,8.56
1974-01-10,8.53,1,8.53
1974-01-17,8.55,1,8.55
1974-01-24,8.52,1,8.52
1974-01-31,8.48,1,8.48
1974-02-07,8.46,1,8.46
1974-02-14,8.46,1,8.46
1974-02-21,8.42,1,8.42
1974-02-28,8.41,1,8.41
1974-03-07,8.41,1,8.41
1974-03-14,8.4,1,8.4
1974-03-21,8.4,1,8.4
1974-03-28,8.41,1,8.41
1974-04-04,8.44,1,8.44
1974-04-11,8.53,1,8.53
1974-04-18,8.63,1,8.63
1974-04-25,8.73,1,8.73
1974-05-02,8.87,1,8.87
1974-05-09,8.98,1,8.98
1974-05-16,8.97,1.1,8.995
1974-05-23,9.01,1.1,9.035
1974-05-30,9.03,1.2,9.08
1974-06-06,9.06,1.2,9.11
1974-06-13,9.11,1.1,9.135
1974-06-20,9.07,1.2,9.12
1974-06-27,9.1,1.3,9.175
1974-07-04,9.14,1.3,9.215
1974-07-11,9.19,1.3,9.265
1974-07-18,9.37,1.2,9.42
1974-07-25,9.42,1.2,9.47
1974-08-01,9.47,1.3,9.545
1974-08-08,9.5,1.3,9.575
1974-08-15,9.6,1.2,9.65
1974-08-22,9.62,1.3,9.695
1974-08-29,9.74,1.3,9.815
1974-09-05,9.88,1.4,9.98
1974-09-12,9.92,1.4,10.02
1974-09-19,10,1.4,10.1
1974-09-26,10.03,1.4,10.13
1974-10-03,10.02,1.5,10.145
1974-10-10,9.96,1.5,10.085
1974-10-17,9.99,1.5,10.115
1974-10-24,9.94,1.5,10.065
1974-10-31,9.87,1.5,9.995
1974-11-07,9.81,1.4,9.91
1974-11-14,9.81,1.3,9.885
1974-11-21,9.73,1.3,9.805
1974-11-28,9.72,1.4,9.82
1974-12-05,9.69,1.3,9.765
1974-12-12,9.63,1.3,9.705
1974-12-19,9.58,1.3,9.655
1974-12-26,9.56,1.2,9.61
1975-01-02,9.6,1.2,9.65
1975-01-09,9.49,1.2,9.54
1975-01-16,9.43,1.2,9.48
1975-01-23,9.35,1.3,9.425
1975-01-30,9.29,1.2,9.34
1975-02-06,9.2,1.3,9.275
1975-02-13,9.13,1.2,9.18
1975-02-20,9.07,1.2,9.12
1975-02-27,9.02,1.1,9.045
1975-03-06,9,1.1,9.025
1975-03-13,8.89,1.1,8.915
1975-03-20,8.86,1.1,8.885
1975-03-27,8.86,1.1,8.885
1975-04-03,8.83,1,8.83
1975-04-10,8.81,1,8.81
1975-04-17,8.8,1,8.8
1975-04-24,8.84,1,8.84
1975-05-01,8.92,1.1,8.945
1975-05-08,8.88,1,8.88
1975-05-15,8.92,1.1,8.945
1975-05-22,8.92,1.1,8.945
1975-05-29,8.89,1.1,8.915
1975-06-05,8.89,1,8.89
1975-06-12,8.9,1,8.9
1975-06-19,8.88,1,8.88
1975-06-26,8.9,1.1,8.925
1975-07-02,8.88,1.1,8.905
1975-07-10,8.9,1.1,8.925
1975-07-17,8.89,1.1,8.915
1975-07-24,8.89,1.1,8.915
1975-07-31,8.89,1.1,8.915
1975-08-07,8.89,1.1,8.915
1975-08-14,8.93,1.1,8.955
1975-08-21,8.98,1.1,9.005
1975-08-28,9.02,1.1,9.045
1975-09-04,9.08,1.1,9.105
1975-09-11,9.16,1.1,9.185
1975-09-18,9.14,1.2,9.19
1975-09-25,9.14,1.1,9.165
1975-10-02,9.2,1.1,9.225
1975-10-09,9.21,1.1,9.235
1975-10-16,9.21,1.1,9.235
1975-10-23,9.26,1.1,9.285
1975-10-30,9.24,1.2,9.29
1975-11-06,9.19,1.2,9.24
1975-11-13,9.16,1.1,9.185
1975-11-20,9.12,1.1,9.145
1975-11-27,9.11,1.1,9.135
1975-12-04,9.11,1.1,9.135
1975-12-11,9.11,1.1,9.135
1975-12-18,9.08,1.1,9.105
1975-12-25,9.09,1.1,9.115
1976-01-01,9.1,1.1,9.125
1976-01-08,9.07,1.1,9.095
1976-01-15,9.01,1.1,9.035
1976-01-22,9,1.1,9.025
1976-01-29,8.9,1,8.9
1976-02-05,8.86,0.9,8.835
1976-02-12,8.83,0.9,8.805
1976-02-19,8.81,0.9,8.785
1976-02-26,8.75,1.1,8.775
1976-03-04,8.77,1.3,8.845
1976-03-11,8.75,1.3,8.825
1976-03-18,8.75,1.3,8.825
1976-03-25,8.75,1.3,8.825
1976-04-01,8.7,1.3,8.775
1976-04-08,8.7,1.3,8.775
1976-04-15,8.75,1.3,8.825
1976-04-22,8.75,1.3,8.825
1976-04-29,8.75,1.3,8.825
1976-05-06,8.75,1.3,8.825
1976-05-13,8.75,1.3,8.825
1976-05-20,8.78,1.3,8.855
1976-05-27,8.78,1.3,8.855
1976-06-03,8.78,1.3,8.855
1976-06-10,8.83,1.3,8.905
1976-06-17,8.88,1.3,8.955
1976-06-24,8.9,1.3,8.975
1976-07-01,8.93,1.3,9.005
1976-07-08,8.93,1.2,8.98
1976-07-15,8.93,1.2,8.98
1976-07-22,8.9,1.1,8.925
1976-07-29,8.98,1.2,9.03
1976-08-05,9,1.2,9.05
1976-08-12,9,1.2,9.05
1976-08-19,9,1.2,9.05
1976-08-26,9,1.2,9.05
1976-09-02,9,1.2,9.05
1976-09-09,8.97,1.2,9.02
1976-09-16,8.97,1.2,9.02
1976-09-23,8.97,1.2,9.02
1976-09-30,8.9,1.2,8.95
1976-10-07,8.95,1.2,9
1976-10-14,8.95,1.2,9
1976-10-21,8.95,1.1,8.975
1976-10-28,8.9,1.1,8.925
1976-11-04,8.85,1.3,8.925
1976-11-11,8.8,1.3,8.875
1976-11-18,8.8,1.3,8.875
1976-11-25,8.8,1.3,8.875
1976-12-02,8.8,1.3,8.875
1976-12-09,8.8,1.2,8.85
1976-12-16,8.8,1.2,8.85
1976-12-23,8.78,1.2,8.83
1976-12-30,8.78,1.2,8.83
1977-01-06,8.7,1.1,8.725
1977-01-13,8.73,1.1,8.755
1977-01-20,8.73,1.1,8.755
1977-01-27,8.73,1.1,8.755
1977-02-03,8.68,1.1,8.705
1977-02-10,8.7,1.1,8.725
1977-02-17,8.65,1.2,8.7
1977-02-24,8.65,1.1,8.675
1977-03-03,8.65,1.2,8.7
1977-03-10,8.7,1.2,8.75
1977-03-17,8.7,1.2,8.75
1977-03-24,8.7,1.2,8.75
1977-03-31,8.7,1.1,8.725
1977-04-07,8.75,1.2,8.8
1977-04-14,8.75,1.1,8.775
1977-04-21,8.78,1.1,8.805
1977-04-28,8.78,1.1,8.805
1977-05-05,8.78,1.2,8.83
1977-05-12,8.83,1.1,8.855
1977-05-19,8.85,1.1,8.875
1977-05-26,8.85,1.1,8.875
1977-06-02,8.85,1.1,8.875
1977-06-09,8.85,1.1,8.875
1977-06-16,8.85,1.1,8.875
1977-06-23,8.88,1.1,8.905
1977-06-30,8.95,1.1,8.975
1977-07-07,8.93,1.1,8.955
1977-07-14,8.95,1.1,8.975
1977-07-21,8.95,1.1,8.975
1977-07-28,8.93,1.1,8.955
1977-08-04,8.95,1.1,8.975
1977-08-11,8.95,1.1,8.975
1977-08-18,8.93,1.1,8.955
1977-08-25,8.93,1.1,8.955
1977-09-01,8.88,1.1,8.905
1977-09-08,8.9,1.1,8.925
1977-09-15,8.9,1.1,8.925
1977-09-22,8.9,1.1,8.925
1977-09-29,8.9,1.2,8.95
1977-10-06,8.93,1.2,8.98
1977-10-13,8.93,1.2,8.98
1977-10-20,8.93,1.2,8.98
1977-10-27,8.9,1.1,8.925
1977-11-03,8.9,1.1,8.925
1977-11-10,8.93,1.1,8.955
1977-11-17,8.93,1.1,8.955
1977-11-24,8.93,1.2,8.98
1977-12-01,8.95,1.1,8.975
1977-12-08,8.95,1.2,9
1977-12-15,8.95,1.3,9.025
1977-12-22,8.95,1.3,9.025
1977-12-29,9,1.2,9.05
1978-01-05,9,1.3,9.075
1978-01-12,9.03,1.2,9.08
1978-01-19,8.98,1.3,9.055
1978-01-26,9.05,1.3,9.125
1978-02-02,9.13,1.3,9.205
1978-02-09,9.15,1.3,9.225
1978-02-16,9.15,1.3,9.225
1978-02-23,9.15,1.3,9.225
1978-03-02,9.15,1.3,9.225
1978-03-09,9.15,1.3,9.225
1978-03-16,9.23,1.3,9.305
1978-03-23,9.23,1.3,9.305
1978-03-30,9.25,1.3,9.325
1978-04-06,9.28,1.3,9.355
1978-04-13,9.33,1.3,9.405
1978-04-20,9.38,1.2,9.43
1978-04-27,9.43,1.2,9.48
1978-05-04,9.48,1.2,9.53
1978-05-11,9.55,1.4,9.65
1978-05-18,9.58,1.3,9.655
1978-05-25,9.68,1.4,9.78
1978-06-01,9.68,1.4,9.78
1978-06-08,9.7,1.4,9.8
1978-06-15,9.73,1.4,9.83
1978-06-22,9.7,1.4,9.8
1978-06-29,9.73,1.4,9.83
1978-07-06,9.73,1.5,9.855
1978-07-13,9.73,1.5,9.855
1978-07-20,9.75,1.3,9.825
1978-07-27,9.75,1.3,9.825
1978-08-03,9.78,1.3,9.855
1978-08-10,9.78,1.3,9.855
1978-08-17,9.78,1.3,9.855
1978-08-24,9.8,1.3,9.875
1978-08-31,9.75,1.31,9.8275
1978-09-07,9.75,1.3,9.825
1978-09-14,9.75,1.3,9.825
1978-09-21,9.75,1.4,9.85
1978-09-28,9.78,1.4,9.88
1978-10-05,9.85,1.2,9.9
1978-10-12,9.85,1.2,9.9
1978-10-19,9.85,1.2,9.9
1978-10-26,9.88,1.2,9.93
1978-11-02,9.9,1.2,9.95
1978-11-09,10.05,1.2,10.1
1978-11-16,10.2,1.2,10.25
1978-11-23,10.28,1.3,10.355
1978-11-30,10.3,1.4,10.4
1978-12-07,10.35,1.4,10.45
1978-12-14,10.35,1.4,10.45
1978-12-21,10.35,1.4,10.45
1978-12-28,10.38,1.4,10.48
1979-01-04,10.38,1.5,10.505
1979-01-11,10.38,1.5,10.505
1979-01-18,10.4,1.5,10.525
1979-01-25,10.4,1.5,10.525
1979-02-01,10.4,1.5,10.525
1979-02-08,10.43,1.5,10.555
1979-02-15,10.4,1.5,10.525
1979-02-22,10.4,1.5,10.525
1979-03-01,10.43,1.5,10.555
1979-03-08,10.4,1.5,10.525
1979-03-15,10.4,1.5,10.525
1979-03-22,10.45,1.6,10.6
1979-03-29,10.45,1.6,10.6
1979-04-05,10.48,1.6,10.63
1979-04-12,10.48,1.6,10.63
1979-04-19,10.5,1.2,10.55
1979-04-26,10.53,1.6,10.68
1979-05-03,10.6,1.6,10.75
1979-05-10,10.68,1.6,10.83
1979-05-17,10.73,1.6,10.88
1979-05-24,10.75,1.6,10.9
1979-05-31,10.9,1.6,11.05
1979-06-07,11.03,1.6,11.18
1979-06-14,11.05,1.6,11.2
1979-06-21,11.1,1.7,11.275
1979-06-28,11.1,1.6,11.25
1979-07-05,11.13,1.7,11.305
1979-07-12,11.08,1.7,11.255
1979-07-19,11.08,1.6,11.23
1979-07-26,11.08,1.6,11.23
1979-08-02,11.08,1.6,11.23
1979-08-09,11.08,1.6,11.23
1979-08-16,11.08,1.7,11.255
1979-08-23,11.1,1.7,11.275
1979-08-30,11.13,1.7,11.305
1979-09-06,11.2,1.7,11.375
1979-09-13,11.3,1.6,11.45
1979-09-20,11.35,1.6,11.5
1979-09-27,11.35,1.6,11.5
1979-10-04,11.35,1.6,11.5
1979-10-11,11.45,1.6,11.6
1979-10-18,11.75,1.7,11.925
1979-10-25,12,1.7,12.175
1979-11-01,12.8,1.7,12.975
1979-11-08,12.85,1.7,13.025
1979-11-15,12.8,1.7,12.975
1979-11-22,12.8,1.7,12.975
1979-11-29,12.9,1.6,13.05
1979-12-06,12.9,1.6,13.05
1979-12-13,12.9,1.6,13.05
1979-12-20,12.9,1.6,13.05
1979-12-27,12.9,1.6,13.05
1980-01-03,12.85,1.6,13
1980-01-10,12.9,1.6,13.05
1980-01-17,12.87,1.6,13.02
1980-01-24,12.89,1.6,13.04
1980-01-31,12.85,1.6,13
1980-02-07,12.85,1.6,13
1980-02-14,12.875,1.6,13.025
1980-02-21,13.025,1.6,13.175
1980-02-28,13.59,1.8,13.79
1980-03-06,14,1.9,14.225
1980-03-13,15.4,1.9,15.625
1980-03-20,15.7,2,15.95
1980-03-27,16.025,2.1,16.3
1980-04-03,16.35,2,16.6
1980-04-10,16.35,1.9,16.575
1980-04-17,16.35,1.9,16.575
1980-04-24,16.25,1.9,16.475
1980-05-01,15.9,1.9,16.125
1980-05-08,14.675,1.8,14.875
1980-05-15,14.15,1.8,14.35
1980-05-22,13.375,1.9,13.6
1980-05-29,13.2,1.9,13.425
1980-06-05,13.06,1.8,13.26
1980-06-12,12.85,1.8,13.05
1980-06-19,12.575,1.9,12.8
1980-06-26,12.35,1.7,12.525
1980-07-03,12.175,1.7,12.35
1980-07-10,12.225,1.7,12.4
1980-07-17,12.175,1.8,12.375
1980-07-24,12.175,1.8,12.375
1980-07-31,12.25,1.8,12.45
1980-08-07,12.25,1.8,12.45
1980-08-14,12.55,1.7,12.725
1980-08-21,12.8,1.7,12.975
1980-08-28,12.95,1.7,13.125
1980-09-04,13.025,1.7,13.2
1980-09-11,13.075,1.8,13.275
1980-09-18,13.25,1.7,13.425
1980-09-25,13.425,1.7,13.6
1980-10-02,13.6,1.8,13.8
1980-10-09,13.725,1.7,13.9
1980-10-16,13.775,1.8,13.975
1980-10-23,13.85,1.7,14.025
1980-10-30,14,1.7,14.175
1980-11-06,14.075,1.7,14.25
1980-11-13,14.175,1.7,14.35
1980-11-20,14.275,1.7,14.45
1980-11-27,14.275,1.7,14.45
1980-12-04,14.425,1.7,14.6
1980-12-11,14.825,1.7,15
1980-12-18,14.95,1.7,15.125
1980-12-25,14.95,1.7,15.125
1981-01-01,14.95,2,15.2
1981-01-08,14.8,2,15.05
1981-01-15,14.85,2,15.1
1981-01-22,14.85,2,15.1
1981-01-29,15.07,2,15.32
1981-02-05,15,2,15.25
1981-02-12,15.03,2,15.28
1981-02-19,15.2,2,15.45
1981-02-26,15.3,2,15.55
1981-03-05,15.4,2,15.65
1981-03-12,15.4,2.1,15.675
1981-03-19,15.4,2,15.65
1981-03-26,15.4,2,15.65
1981-04-02,15.4,2,15.65
1981-04-09,15.5,2,15.75
1981-04-16,15.65,2,15.9
1981-04-23,15.77,2.1,16.045
1981-04-30,15.82,1.9,16.045
1981-05-07,16.12,2.1,16.395
1981-05-14,16.64,2.1,16.915
1981-05-21,16.63,2.1,16.905
1981-05-28,16.8,2.1,17.075
1981-06-04,16.76,2.1,17.035
1981-06-11,16.69,2,16.94
1981-06-18,16.71,2.1,16.985
1981-06-25,16.62,2.1,16.895
1981-07-02,16.64,2.1,16.915
1981-07-09,16.79,2.2,17.09
1981-07-16,16.74,2.1,17.015
1981-07-23,16.88,2.1,17.155
1981-07-30,17.11,2.2,17.41
1981-08-06,17.13,2,17.38
1981-08-13,17.27,2.1,17.545
1981-08-20,17.26,2.1,17.535
1981-08-27,17.48,2.1,17.755
1981-09-03,17.79,2,18.04
1981-09-10,18.22,2.1,18.495
1981-09-17,18.27,2.2,18.57
1981-09-24,18.36,2.2,18.66
1981-10-01,18.28,2.4,18.63
1981-10-08,18.63,2.2,18.93
1981-10-15,18.53,2.3,18.855
1981-10-20,18.39,2.2,18.69
1981-10-29,18.44,2.3,18.765
1981-11-05,18.37,2.1,18.645
1981-11-12,18.02,2.1,18.295
1981-11-19,17.7,2.2,18
1981-11-26,17.21,2.1,17.485
1981-12-03,16.9,2.1,17.175
1981-12-10,16.94,2.1,17.215
1981-12-17,16.9,2,17.15
1981-12-24,16.95,2,17.2
1981-12-30,17.04,2.1,17.315
1982-01-07,17.3,2.1,17.575
1982-01-14,17.44,2.2,17.74
1982-01-21,17.61,2.2,17.91
1982-01-28,17.59,2.2,17.89
1982-02-04,17.56,2.2,17.86
1982-02-11,17.65,2.2,17.95
1982-02-18,17.66,2.3,17.985
1982-02-25,17.52,2.2,17.82
1982-03-04,17.29,2.2,17.59
1982-03-11,17.19,2.3,17.515
1982-03-18,17.12,2.2,17.42
1982-03-25,17.04,2.2,17.34
1982-04-01,16.95,2.2,17.25
1982-04-08,16.91,2.3,17.235
1982-04-15,16.93,2.3,17.255
1982-04-22,16.86,2.3,17.185
1982-04-29,16.81,2.4,17.16
1982-05-06,16.78,2.3,17.105
1982-05-13,16.63,2.4,16.98
1982-05-20,16.67,2.3,16.995
1982-05-27,16.63,2.3,16.955
1982-06-03,16.65,2.2,16.95
1982-06-10,16.7,2.2,17
1982-06-17,16.71,2.1,16.985
1982-06-24,16.73,2.3,17.055
1982-07-01,16.87,2.3,17.195
1982-07-08,16.93,2.3,17.255
1982-07-15,16.88,2.2,17.18
1982-07-22,16.75,2.2,17.05
1982-07-29,16.65,2.2,16.95
1982-08-05,16.55,2.2,16.85
1982-08-12,16.44,2.2,16.74
1982-08-19,16.21,2.3,16.535
1982-08-26,15.88,2.3,16.205
1982-09-02,15.59,2.2,15.89
1982-09-09,15.56,2.3,15.885
1982-09-16,15.38,2.3,15.705
1982-09-23,15.19,2.2,15.49
1982-09-30,15.13,2.3,15.455
1982-10-07,14.96,2.2,15.26
1982-10-14,14.6,2.2,14.9
1982-10-21,14.2,2.2,14.5
1982-10-28,14.15,2.2,14.45
1982-11-04,13.91,2.2,14.21
1982-11-11,13.84,2.3,14.165
1982-11-18,13.78,2.1,14.055
1982-11-25,13.77,2.1,14.045
1982-12-02,13.66,2.2,13.96
1982-12-09,13.66,2.2,13.96
1982-12-16,13.63,2.2,13.93
1982-12-23,13.6,2.1,13.875
1982-12-30,13.57,2.3,13.895
1983-01-06,13.46,2.2,13.76
1983-01-13,13.31,2.2,13.61
1983-01-20,13.12,2.2,13.42
1983-01-27,13.1,2,13.35
1983-02-03,13.06,2,13.31
1983-02-10,13.06,1.9,13.285
1983-02-17,13.07,2,13.32
1983-02-24,12.98,1.9,13.205
1983-03-03,12.74,2.1,13.015
1983-03-10,12.79,2.1,13.065
1983-03-17,12.81,2.2,13.11
1983-03-24,12.86,2.2,13.16
1983-03-31,12.82,2.2,13.12
1983-04-07,12.82,2.2,13.12
1983-04-14,12.79,2.2,13.09
1983-04-21,12.75,2,13
1983-04-28,12.73,2.1,13.005
1983-05-05,12.71,2.1,12.985
1983-05-12,12.59,2.1,12.865
1983-05-19,12.55,2.1,12.825
1983-05-26,12.68,2.1,12.955
1983-06-02,12.74,2.2,13.04
1983-06-09,12.82,2,13.07
1983-06-16,12.96,2.1,13.235
1983-06-23,12.96,2.1,13.235
1983-06-30,13.08,2.1,13.355
1983-07-07,13.3,2.1,13.575
1983-07-14,13.5,2.2,13.8
1983-07-21,13.58,2.2,13.88
1983-07-28,13.65,2.2,13.95
1983-08-04,13.73,2.2,14.03
1983-08-11,13.84,2.2,14.14
1983-08-18,13.89,2.2,14.19
1983-08-25,13.78,2.2,14.08
1983-09-01,13.77,2.2,14.07
1983-09-08,13.77,2.2,14.07
1983-09-15,13.72,2.2,14.02
1983-09-22,13.72,2.2,14.02
1983-09-29,13.65,2.2,13.95
1983-10-06,13.59,2.2,13.89
1983-10-13,13.6,2.2,13.9
1983-10-20,13.52,2.1,13.795
1983-10-27,13.43,2,13.68
1983-11-03,13.42,2.1,13.695
1983-11-10,13.47,2.1,13.745
1983-11-17,13.42,2.2,13.72
1983-11-24,13.43,2.1,13.705
1983-12-01,13.41,2.1,13.685
1983-12-08,13.38,2.2,13.68
1983-12-15,13.42,2.1,13.695
1983-12-22,13.46,2.2,13.76
1983-12-29,13.43,2.2,13.73
1984-01-05,13.43,2.3,13.755
1984-01-12,13.4,2.3,13.725
1984-01-19,13.35,2.3,13.675
1984-01-26,13.29,2.3,13.615
1984-02-02,13.26,2.5,13.635
1984-02-09,13.23,2.4,13.58
1984-02-16,13.19,2.4,13.54
1984-02-23,13.25,2.4,13.6
1984-03-01,13.23,2.4,13.58
1984-03-08,13.3,2.4,13.65
1984-03-15,13.37,2.4,13.72
1984-03-22,13.48,2.4,13.83
1984-03-29,13.55,2.4,13.9
1984-04-05,13.63,2.4,13.98
1984-04-12,13.58,2.4,13.93
1984-04-19,13.67,2.5,14.045
1984-04-26,13.73,2.4,14.08
1984-05-03,13.78,2.4,14.13
1984-05-10,13.87,2.5,14.245
1984-05-17,14.04,2.5,14.415
1984-05-24,14.08,2.5,14.455
1984-05-31,14.29,2.4,14.64
1984-06-07,14.33,2.5,14.705
1984-06-14,14.47,2.5,14.845
1984-06-21,14.49,2.5,14.865
1984-06-28,14.5,2.5,14.875
1984-07-05,14.66,2.4,15.01
1984-07-12,14.68,2.6,15.08
1984-07-19,14.66,2.6,15.06
1984-07-26,14.67,2.7,15.095
1984-08-02,14.68,2.6,15.08
1984-08-09,14.54,2.6,14.94
1984-08-16,14.39,2.6,14.79
1984-08-23,14.36,2.6,14.76
1984-08-30,14.38,2.6,14.78
1984-09-06,14.42,2.6,14.82
1984-09-13,14.43,2.5,14.805
1984-09-20,14.29,2.7,14.715
1984-09-27,14.26,2.5,14.635
1984-10-04,14.18,2.6,14.58
1984-10-11,14.19,2.6,14.59
1984-10-18,14.1,2.6,14.5
1984-10-25,14.05,2.6,14.45
1984-11-01,13.85,2.5,14.225
1984-11-08,13.74,2.5,14.115
1984-11-15,13.63,2.5,14.005
1984-11-22,13.55,2.5,13.925
1984-11-29,13.42,2.4,13.77
1984-12-06,13.2,2.6,13.6
1984-12-13,13.2,2.5,13.575
1984-12-20,13.18,2.5,13.555
1984-12-27,13.14,2.5,13.515
1985-01-03,13.1,2.5,13.475
1985-01-10,13.12,2.5,13.495
1985-01-17,13.12,2.5,13.495
1985-01-24,12.96,2.5,13.335
1985-01-31,12.93,2.4,13.28
1985-02-07,12.91,2.4,13.26
1985-02-14,12.9,2.5,13.275
1985-02-21,12.94,2.4,13.29
1985-02-28,13.02,2.5,13.395
1985-03-07,13.1,2.6,13.5
1985-03-14,13.2,2.6,13.6
1985-03-21,13.24,2.7,13.665
1985-03-28,13.29,2.7,13.715
1985-04-04,13.27,2.7,13.695
1985-04-11,13.23,2.6,13.63
1985-04-18,13.16,2.6,13.56
1985-04-25,13.12,2.5,13.495
1985-05-02,13.07,2.6,13.47
1985-05-09,13.02,2.6,13.42
1985-05-16,12.94,2.5,13.315
1985-05-23,12.83,2.5,13.205
1985-05-30,12.71,2.5,13.085
1985-06-06,12.39,2.5,12.765
1985-06-13,12.27,2.5,12.645
1985-06-20,12.05,2.6,12.45
1985-06-27,12.15,2.5,12.525
1985-07-04,12.13,2.6,12.53
1985-07-11,12.03,2.5,12.405
1985-07-18,11.94,2.4,12.29
1985-07-25,12.03,2.6,12.43
1985-08-01,12.17,2.6,12.57
1985-08-08,12.23,2.6,12.63
1985-08-15,12.24,2.7,12.665
1985-08-22,12.18,2.5,12.555
1985-08-29,12.11,2.7,12.535
