5y10y_ATM	12/31/2014	Normalized_Volatility	87.84007775
5y10y_ATM	12/30/2014	Normalized_Volatility	87.81705544
5y10y_ATM	12/29/2014	Normalized_Volatility	88.11034949
5y10y_ATM	12/26/2014	Normalized_Volatility	88.25851053
5y10y_ATM	12/24/2014	Normalized_Volatility	88.43982589
5y10y_ATM	12/23/2014	Normalized_Volatility	88.96369014
5y10y_ATM	12/22/2014	Normalized_Volatility	89.18504403
5y10y_ATM	12/19/2014	Normalized_Volatility	89.38259298
5y10y_ATM	12/18/2014	Normalized_Volatility	89.89937276
5y10y_ATM	12/17/2014	Normalized_Volatility	89.41496934
5y10y_ATM	12/16/2014	Normalized_Volatility	90.33226452
5y10y_ATM	12/15/2014	Normalized_Volatility	89.2240595
5y10y_ATM	12/12/2014	Normalized_Volatility	88.85427291
5y10y_ATM	12/11/2014	Normalized_Volatility	87.817104
5y10y_ATM	12/10/2014	Normalized_Volatility	87.24794907
5y10y_ATM	12/9/2014	Normalized_Volatility	86.80394072
5y10y_ATM	12/8/2014	Normalized_Volatility	86.82218025
5y10y_ATM	12/5/2014	Normalized_Volatility	87.10195356
5y10y_ATM	12/4/2014	Normalized_Volatility	87.03514539
5y10y_ATM	12/3/2014	Normalized_Volatility	87.43999693
5y10y_ATM	12/2/2014	Normalized_Volatility	87.97417941
5y10y_ATM	12/1/2014	Normalized_Volatility	87.89062832
5y10y_ATM	11/28/2014	Normalized_Volatility	87.39934509
5y10y_ATM	11/26/2014	Normalized_Volatility	87.50947068
5y10y_ATM	11/25/2014	Normalized_Volatility	87.35619417
5y10y_ATM	11/24/2014	Normalized_Volatility	87.13918609
5y10y_ATM	11/21/2014	Normalized_Volatility	87.14782177
5y10y_ATM	11/20/2014	Normalized_Volatility	87.36277522
5y10y_ATM	11/19/2014	Normalized_Volatility	87.40878592
5y10y_ATM	11/18/2014	Normalized_Volatility	86.9742889
5y10y_ATM	11/17/2014	Normalized_Volatility	87.05972385
5y10y_ATM	11/14/2014	Normalized_Volatility	86.93760236
5y10y_ATM	11/13/2014	Normalized_Volatility	86.76807157
5y10y_ATM	11/12/2014	Normalized_Volatility	87.30200246
5y10y_ATM	11/10/2014	Normalized_Volatility	87.5613589
5y10y_ATM	11/7/2014	Normalized_Volatility	87.39300261
5y10y_ATM	11/6/2014	Normalized_Volatility	88.52806889
5y10y_ATM	11/5/2014	Normalized_Volatility	88.34586768
5y10y_ATM	11/4/2014	Normalized_Volatility	88.50197161
5y10y_ATM	11/3/2014	Normalized_Volatility	88.52814272
5y10y_ATM	10/31/2014	Normalized_Volatility	88.96421216
5y10y_ATM	10/30/2014	Normalized_Volatility	88.98677338
5y10y_ATM	10/29/2014	Normalized_Volatility	89.86150173
5y10y_ATM	10/28/2014	Normalized_Volatility	91.65789397
5y10y_ATM	10/27/2014	Normalized_Volatility	91.8171952
5y10y_ATM	10/24/2014	Normalized_Volatility	91.9721885
5y10y_ATM	10/23/2014	Normalized_Volatility	92.05517541
5y10y_ATM	10/22/2014	Normalized_Volatility	91.43601328
5y10y_ATM	10/21/2014	Normalized_Volatility	91.05655437
5y10y_ATM	10/20/2014	Normalized_Volatility	90.23159639
5y10y_ATM	10/17/2014	Normalized_Volatility	90.16410302
5y10y_ATM	10/16/2014	Normalized_Volatility	92.08669425
5y10y_ATM	10/15/2014	Normalized_Volatility	93.41039246
5y10y_ATM	10/14/2014	Normalized_Volatility	90.15318377
5y10y_ATM	10/10/2014	Normalized_Volatility	89.55583021
5y10y_ATM	10/9/2014	Normalized_Volatility	89.15191423
5y10y_ATM	10/8/2014	Normalized_Volatility	89.06611022
5y10y_ATM	10/7/2014	Normalized_Volatility	89.02575755
5y10y_ATM	10/6/2014	Normalized_Volatility	88.87714125
5y10y_ATM	10/3/2014	Normalized_Volatility	88.94031564
5y10y_ATM	10/2/2014	Normalized_Volatility	89.12579845
5y10y_ATM	10/1/2014	Normalized_Volatility	88.1532469
5y10y_ATM	9/30/2014	Normalized_Volatility	88.01186405
5y10y_ATM	9/29/2014	Normalized_Volatility	87.87296404
5y10y_ATM	9/26/2014	Normalized_Volatility	87.31341988
5y10y_ATM	9/25/2014	Normalized_Volatility	86.65935923
5y10y_ATM	9/24/2014	Normalized_Volatility	86.47970033
5y10y_ATM	9/23/2014	Normalized_Volatility	86.43292734
5y10y_ATM	9/22/2014	Normalized_Volatility	86.4449658
5y10y_ATM	9/19/2014	Normalized_Volatility	87.42418251
5y10y_ATM	9/18/2014	Normalized_Volatility	87.65028418
5y10y_ATM	9/17/2014	Normalized_Volatility	87.66782238
5y10y_ATM	9/16/2014	Normalized_Volatility	87.46674243
5y10y_ATM	9/15/2014	Normalized_Volatility	87.12067339
5y10y_ATM	9/12/2014	Normalized_Volatility	87.07912133
5y10y_ATM	9/11/2014	Normalized_Volatility	88.3854541
5y10y_ATM	9/10/2014	Normalized_Volatility	89.1805815
5y10y_ATM	9/9/2014	Normalized_Volatility	89.62625657
5y10y_ATM	9/8/2014	Normalized_Volatility	89.68828119
5y10y_ATM	9/5/2014	Normalized_Volatility	89.42026876
5y10y_ATM	9/4/2014	Normalized_Volatility	89.55392157
5y10y_ATM	9/3/2014	Normalized_Volatility	89.34445898
5y10y_ATM	9/2/2014	Normalized_Volatility	89.74248842
5y10y_ATM	8/29/2014	Normalized_Volatility	89.42856088
5y10y_ATM	8/28/2014	Normalized_Volatility	89.30187218
5y10y_ATM	8/27/2014	Normalized_Volatility	89.14166686
5y10y_ATM	8/26/2014	Normalized_Volatility	89.21029766
5y10y_ATM	8/25/2014	Normalized_Volatility	89.54485204
5y10y_ATM	8/22/2014	Normalized_Volatility	90.47276617
5y10y_ATM	8/21/2014	Normalized_Volatility	91.1064586
5y10y_ATM	8/20/2014	Normalized_Volatility	91.41651028
5y10y_ATM	8/19/2014	Normalized_Volatility	91.67927107
5y10y_ATM	8/18/2014	Normalized_Volatility	91.80380093
5y10y_ATM	8/15/2014	Normalized_Volatility	91.61801877
5y10y_ATM	8/14/2014	Normalized_Volatility	90.93659275
5y10y_ATM	8/13/2014	Normalized_Volatility	90.56676387
5y10y_ATM	8/12/2014	Normalized_Volatility	90.53312237
5y10y_ATM	8/11/2014	Normalized_Volatility	90.37385218
5y10y_ATM	8/8/2014	Normalized_Volatility	90.62990811
5y10y_ATM	8/7/2014	Normalized_Volatility	90.38216198
5y10y_ATM	8/6/2014	Normalized_Volatility	89.94313603
5y10y_ATM	8/5/2014	Normalized_Volatility	89.8630034
5y10y_ATM	8/4/2014	Normalized_Volatility	90.02857597
5y10y_ATM	8/1/2014	Normalized_Volatility	90.04560232
5y10y_ATM	7/31/2014	Normalized_Volatility	89.96621525
5y10y_ATM	7/30/2014	Normalized_Volatility	89.928954
