"","grp","x","actual.smm","model.smm","actual.cpr","model.cpr","ratio","track.err","curt.smm","dflt.smm","cout.smm","turn.smm","refi.smm","pct_inv","pct_2nd","pct_owner","pct_purchase","pct_REFI_NCO","pct_REFI_CO","pct_REFI_Other","pct_REFI","pct_dq","incentive","burnout","refi_elig_pct","cltv","wacls","acls","wala","wam","wac","fico","pct_HARPed","pct_tpo","cai","media_effect","sato","hpa_annual","turn_cai_mult","turn_hpa_annual_mult","turn_wala_mult","turn_incentive_mult","turn_cltv_mult","turn_acls_mult","turn_fico_mult","turn_tax_mult","turn_sato_mult","turn_pct_HARPed_mult","turn_HARP_eligible_mult","turn_pct_purchase_mult","turn_pct_inv_mult","turn_pct_second_lien_mult","bal","std","n"
"20",20,0,0.667123033904538,0.807191751791182,7.71817624000018,9.2676354612102,0.826474047119749,0.140068717886643,0.0549072780733935,0.00878821597998497,0.0375664186467679,0.549332746474299,0.156597092616736,0,5.39237336411805,94.607626635882,26.3296864571768,51.021995063769,22.6483184790543,0,73.6703135428233,0.324448428335997,-13.6376934120577,550.964847317616,100,52.5119548752821,267.833524490935,265.996796964498,57.7764053920173,291.521774525333,3.70545590085846,781.046958003511,7.55391153504517,51.0116363932409,173.895181862878,30.6323129583386,-13.8865230879008,3.20947416555014,0.9,1.18180670062357,1.24792494843768,1.287,1.00675737906566,0.894088844561242,0.837745587259421,1,1.02249082660617,1,1,0.90422859239433,1,1.00907627689126,57368676629.2,0.075244187669409,26251
"21",20,25,0.803302101827815,0.881993554881744,9.22493156739332,10.0852994643386,0.910780013506471,0.078691453053929,0.0577353915233981,0.0115238496602231,0.0407469090679469,0.548556542544056,0.22343086208612,0,6.01867033688188,93.9813296631181,27.4292942725327,49.9880839035836,22.5826218238837,0,72.5707057274673,0.425656533840919,11.4868208438026,1379.96448204539,100,52.2569215235557,259.476947114177,257.719085744918,62.68094850225,285.717712369542,3.94495639252629,780.438042778771,11.7798897962142,47.6596048982961,174.419839364999,30.7364448054195,-10.2683597581045,3.00743240326614,0.9,1.15736632800706,1.25236083691356,1.287,1.00677891158138,0.903993199352285,0.838912389938953,1,1.0271008733708,1,1,0.905658082554292,1,1.01009564077784,35447074296.9,0.079912371286009,23445
"22",20,50,0.975623781164652,0.933763045669728,11.0992583291647,10.6472344651435,1.04483014795783,-0.0418607354949239,0.0615796132820814,0.0169438913352887,0.0440289042935295,0.53175686140453,0.279453775354298,0,6.23453753478806,93.7654624652119,29.729177543345,47.5458626738551,22.7249597827999,0,70.270822456655,0.615622610283447,37.1848330575214,2896.34480205438,100,52.0450154232502,247.918067709649,246.231043654975,69.7423775759119,278.1739999036,4.25519462312321,780.149174517764,16.4173633507303,47.8968992996836,174.074852557585,29.0903647188063,-13.7998632985569,2.68970526433079,0.9,1.11494936483648,1.25548038634565,1.287,1.00677787887386,0.917921178847977,0.839449198862936,1,1.01909405360861,1,1,0.908647930806349,1,1.01233306243315,22382813009.2,0.0828084233697555,19129
"23",20,75,1.01587923956547,1.07621096881225,11.5319698898959,12.1768700417656,0.943940611092859,0.0603317292467771,0.065578500864463,0.022471054539224,0.0464069220242006,0.51958781423632,0.42216667714804,0,6.54612746298929,93.4538725370107,31.1671304225164,45.1766740468872,23.6561955305964,0,68.8328695774835,0.792076079425081,62.5911722048246,4562.28567141882,100,51.6416519138252,240.815269564931,239.190591784984,77.2562833722378,270.455093630051,4.495043420165,779.598484066527,16.6496434799073,46.5784243599598,174.158497591637,29.4898527960891,-14.6452485850174,2.42573483888528,0.9,1.07834328868159,1.25820738970474,1.287,1.00680108755555,0.926966876681883,0.840496052008828,1,1.01849072514475,1,1,0.910517269549271,1,1.01375831823472,19549557605.4,0.0923763356616482,18918
"24",20,100,1.242299937499,1.26160521163504,13.9300388896041,14.1317226738741,0.984697848456877,0.0193052741360326,0.0692620548635412,0.0305140970504818,0.0479130088953908,0.525645937721677,0.588270113103946,0,6.70415984987281,93.2958401501272,28.0301809047147,44.6498711167596,27.3199479785257,0,71.9698190952853,1.02894723635333,87.5153619827873,6444.51557533865,100,51.2815352801368,233.781257681397,232.209860249853,83.6191918247677,263.602512482339,4.73814787705356,778.707012166601,14.6800729077302,45.4856515147688,173.394696218887,29.5225783874402,-11.1575648919261,2.18756720390732,0.9,1.04499440211075,1.26054347178611,1.287,1.0068403768316,0.936423191197452,0.842311806989519,1,1.02587500071298,1,1,0.906439235176129,1,1.01705069232485,19254654924.8,0.0965344051464697,17690
"25",20,125,1.38042048845201,1.3792312126487,15.3634878767874,15.3512392544178,1.0008622744268,-0.00118927580330671,0.0718110828392766,0.0368115414332001,0.048459463465749,0.524843605657635,0.697305519252839,0,7.43733861369877,92.5626613863012,26.0894177855811,44.1089348487178,29.8016473657011,0,73.9105822144189,1.21899995657702,110.478206483905,8015.40947751702,100,51.1953958892791,230.229696513728,228.719055574712,89.1478301788529,258.353549638995,4.90527290960037,777.901351305315,15.2077584631827,42.9609588646363,174.07989412646,31.7846805341685,-5.31372703586621,2.03440402795309,0.9,1.02400634294255,1.26255658648779,1.287,1.00688024155477,0.941334744506739,0.843878328293872,1,1.03683650295206,1,1,0.903916243121255,1,1.01829264430576,13338806693.2,0.102240402831726,13088
"26",20,150,1.65899757046267,1.45268596079594,18.1882710191169,16.1047249677542,1.14202079130281,-0.206311609666728,0.0727900199739917,0.0516790817537125,0.0484896004032425,0.544220315233512,0.735506943431481,0,8.15311618644404,91.846883813556,26.2364986544069,40.474882015789,33.288619329804,0,73.7635013455931,1.69919469445144,136.082348955954,10173.1147519847,100,52.2946229710215,225.272319521839,223.841546830456,91.283405724073,256.448865391505,5.16395571674334,776.287271171555,16.8041878435759,37.3677467778976,173.922330925791,31.593558719621,13.0505557374694,1.97167708365481,0.9,1.01477732187292,1.2628889916172,1.287,1.00684518597263,0.947563599708009,0.846977197775548,1,1.0616025908883,1,1,0.904107448250729,1,1.02137674935939,5304827823,0.100651163189264,6232
"27",20,175,1.75901233929304,1.49614678225972,19.1811549697813,16.5476382881779,1.17569503216542,-0.262865557033316,0.0740689646180924,0.0668863390623315,0.0484899013744591,0.545014841516743,0.761686735688097,0,10.3123908975912,89.6876091024088,24.6163685657801,39.6504704040234,35.7331610301966,0,75.3836314342199,2.20700705493315,158.922661935042,11824.2969174936,100,52.8112944037807,223.13639368922,221.901341119237,93.8000064414389,254.231407087237,5.35871857286301,775.240855095462,17.9890344945664,35.9039179913786,174.474702940249,33.4035667615412,29.9691138822862,1.92019707022976,0.9,1.00625622526526,1.2629804674477,1.287,1.00683588248432,0.950521859835711,0.849003340945676,1,1.07385024175324,1,1,0.902001279135514,1,1.02138662540714,1901277052.5,0.115597183220218,2910
"28",20,200,1.65879258488691,1.49941163105817,18.1862246193996,16.5808239561567,1.10629566326377,-0.159380953828739,0.0751421167425076,0.0799923412920233,0.0485011175035941,0.54673158845494,0.749044467065107,0,9.85732593532432,90.1426740646757,24.0225498553571,38.5949639133788,37.3824862312641,0,75.9774501446428,2.63144188509629,183.521262247512,13687.2629331768,100,52.818235219395,213.864612445678,213.120910087009,95.6626254450435,252.800808138099,5.606793184811,773.439535953786,21.0209596875177,29.1874728131469,174.428908142488,33.5712566425314,53.0515938254478,1.84063402918087,0.9,0.992997380989332,1.26299530675071,1.287,1.00681794907619,0.961694543992653,0.852422345432299,1,1.079496286262,1,1,0.901229314811964,1,1.02153607573833,320976143.1,0.107133887577989,856
"29",20,225,2.3342705211364,1.48699953703676,24.6806820479516,16.4545963381481,1.56978564081334,-0.847270984099636,0.0782251887997325,0.0833851720406256,0.0484415611131973,0.557702309908914,0.719245305174293,0,15.4487230591924,84.5512769408076,23.0942484032706,38.258872269338,38.6468793273914,0,76.9057515967294,2.71099714005849,206.723686521989,15257.1610253099,100,53.7510853516569,199.210652404383,198.901115059202,96.9055508057765,252.935558584822,5.80853313642172,773.494433078757,24.9888073418578,27.0990504670012,174.701147237521,34.4157712302497,76.4160922198598,1.83129101570799,0.9,0.991445506270717,1.263,1.287,1.00676885850006,0.97907829028834,0.852315988237559,1,1.08,1,1,0.900022522924252,1,1.02364284638428,59489433.3,0.143916322994495,243
