"","grp","x","actual.smm","model.smm","actual.cpr","model.cpr","ratio","track.err","curt.smm","dflt.smm","cout.smm","turn.smm","refi.smm","pct_inv","pct_2nd","pct_owner","pct_purchase","pct_REFI_NCO","pct_REFI_CO","pct_REFI_Other","pct_REFI","pct_dq","incentive","burnout","refi_elig_pct","cltv","wacls","acls","wala","wam","wac","fico","pct_HARPed","pct_tpo","cai","media_effect","sato","hpa_annual","hpa_cum","turn_cai_mult","turn_hpa_annual_mult","turn_lohpa_wala_mult","turn_hihpa_wala_mult","turn_pct_hihpa_wala_mult","turn_incentive_mult","turn_cltv_mult","turn_acls_mult","turn_fico_mult","turn_tax_mult","turn_sato_mult","turn_pct_HARPed_mult","turn_HARP_eligible_mult","turn_pct_purchase_mult","turn_pct_inv_mult","turn_pct_second_lien_mult","bal","std","n"
"1",85,-100,1.57691617960872,0.825559363695611,17.3650782440253,9.46904207551362,1.91011845901628,-0.751356815913112,0.0526595607484183,0.0166846626912427,0,0.75621514025595,0,8.96097044359601,1.73814898698297,89.300880569421,90.2512882609416,4.81581693569778,4.93289480336062,0,9.7487117390584,0.552294008511092,-100,918.674157595025,100,44.4619945590853,61.1572268645487,60.2280292164812,51.3940580819208,298.022088773263,3.90779901626257,781.502808385153,4.26882489488886,33.9215054543682,176.820573703578,18.4309935915096,-18.5557935906074,5.80883031664274,28.2785049455272,0.9,1.26945288477054,1.11649201542154,1.19279193654461,0.340895493633163,1.287,1.00467772601021,1.13049511209194,0.823895246819457,1,1.00619646875764,1,1,0.987326674739224,1.01612974679847,0.973724285683248,5675111.9,0.0382700682648986,25
"2",85,-75,0.776479751346936,0.7725201533117,8.92995098908108,8.88633069314492,1.0051255595317,-0.0039595980352357,0.0462254434943762,0.0211907495632697,0,0.705103960254054,0,20.7367678096991,5.61880871720028,73.6444234731006,46.401556696209,35.261266456536,18.337176847255,0,53.598443303791,0.763153041986622,-87.743365198928,393.886943554011,99.7915830585308,49.3031616819284,66.2161696481799,65.4771262732152,37.8268979844665,313.309304974076,3.85085403183385,756.857372246452,18.4048714784665,28.0942727057073,174.956352266246,25.6522576029218,-3.16117576703936,5.90527440025299,20.248996636102,0.9,1.2539391848021,1.04554938651146,1.17142368778351,0.437882219213467,1.2869999748189,1.00315602458234,1.11643762954121,0.854938616814602,1,1.03219984161368,1,1,0.930322023705072,1.03732618205746,0.986116431108114,30368157207,0.0723354700492354,118442
"3",85,-50,0.730280175589533,0.739140280470432,8.41980715389192,8.51784453164305,0.9880129589538,0.00886010488089907,0.0423240946200193,0.0201954762333769,0,0.676620709617036,0,21.0146102008656,5.36431535079189,73.6210744483425,46.7428421155322,33.3363692917516,19.9207885927162,0,53.2571578844678,0.8098552479356,-68.1511433657461,516.41834817942,99.7966924956979,52.5854394412918,69.158605344409,68.3725497976309,31.2755890213747,322.068181358186,4.00130125790321,753.01437463463,18.2275571953853,27.8098587291916,174.694823741793,26.6637833394123,2.93608568348193,6.08744517181254,16.9635081343115,0.9,1.25158517341941,0.97037319366548,1.1396375471518,0.469224304436424,1.287,1.00182243782829,1.11330689630292,0.858491724319226,1,1.04044242870735,1,1,0.930765694750192,1.03782629836156,0.98564924147698,24640032249.5,0.0697172548744949,80996
"4",85,-25,0.0186468731904875,0.530902369258189,0.223533134985165,6.188055655453,0.0351229797986061,0.512255496067702,0.0274068387609852,0.00638555350708556,1.03273979306573e-05,0.497051133988859,4.85156033284753e-05,15.4946955797057,16.4699830234461,68.0353213968483,24.6389946422689,43.4136261287533,31.9473792289778,0,75.3610053577311,0.394355549870284,-49.2776906154982,164.331418672249,98.9814117513774,63.408627921347,82.6527522644705,82.6496630905109,8.81450832701024,349.674520928346,4.11130804628008,706.658545054801,32.3829040748954,31.9795989081369,173.583150888361,28.1394528662067,5.97436175141039,6.22415757421377,5.13659442121368,0.9,1.21277594588349,0.573093340047828,0.816517110831752,0.528662687866905,1.287,0.997141362042052,1.11095296668787,0.89198452743737,1,1.04372406435611,1,1,0.90203069303495,1.02789045204347,1.02755255626308,8019943.3,0.0011253864109124,93
"5",110,-100,0.8485,0.195943850057628,9.72001773870211,2.32615094579446,4.33032218031059,-0.652556149942371,0.021875375,0.000523913269213567,0,0.173544561788415,0,0,100,0,100,0,0,0,0,0,-100,0,100,79.5,100,100,3,357,3.7,757,0,100,179.2,20.9,-47.6,2.282,0.5656,0.9,1.0646708222434,0.38475,0.5343125,0,1.267304,0.987815331456045,1.10983686113389,0.886882,1,0.95324542208,1,1,1,1,0.97,1e+05,NA,1
"6",110,-75,0.732496179391528,0.749887178540448,8.44433634259109,8.63663022430352,0.976808512471478,0.0173909991489196,0.0472529189197847,0.0170876143973065,0,0.685546645223357,0,17.3499602857169,5.65707414083704,76.9929655734461,46.3685011096149,35.7721268152747,17.8593720751104,0,53.6314988903851,0.60359353565105,-84.5326204129207,229.886788052553,99.9098881242473,51.110349329845,90.3870147036342,90.1541701133853,38.3624387629898,311.684137400097,3.72844244082167,760.904220974492,15.3761124413571,33.9763651943561,175.070257333697,24.5683512646594,-10.7700911329428,5.99013819255894,21.0636638909161,0.9,1.2526520904098,1.04389985118959,1.16353907300764,0.449631290238139,1.28626079474395,1.00263903966246,1.11053368687766,0.852399467685685,1,1.02207072324091,1,1,0.930279051442499,1.03122992851429,0.984977032381427,45050432337.5,0.0720854103246313,111901
"7",110,-50,0.78381326892091,0.751571175675937,9.01068898953222,8.65523066212791,1.04289958727592,-0.032242093244973,0.0449412271205891,0.0182623074334163,0,0.688367641121931,0,16.9675266336623,5.66802777027423,77.3644455960634,44.3127025187871,35.3977131160514,20.2895843651615,0,55.6872974812129,0.684711269673963,-60.5869100212527,481.155173912811,99.9077795617942,51.9333797663779,91.5845125985703,91.350922270964,35.3379312447265,316.411845647223,3.90941985102306,758.021427385736,17.1600462460298,32.4194831290504,174.887718930119,26.3657804008654,-2.36691754209545,6.19132809094425,19.6074820697978,0.9,1.25459734884468,1.01621695608793,1.16143239372327,0.487941075653166,1.287,1.00237632957753,1.11035753093538,0.855015567190308,1,1.03456876190926,1,1,0.927606513274423,1.03054154794059,0.986449442129206,71517910901.2,0.0716195118385158,181925
"8",110,-25,0.719583560256122,0.719475336278275,8.30132040613762,8.30012088795783,1.00015042069184,-0.00010822397784641,0.0398932375646571,0.0178625588653142,0.00147318056167513,0.658919849553659,0.00132650973296946,16.8877225494285,6.62701901485763,76.4852584357139,46.3591364961298,31.6440087218505,21.9968547820198,0,53.6408635038702,0.728353031860951,-47.0350694415096,488.948914204938,99.8582068617692,54.5698874962877,95.5722430883111,95.3488322395122,29.2034930242197,326.709871680248,3.99798581385768,752.129163551587,13.867298426134,32.2945463990063,174.335464191287,27.767650344744,-2.21711016118858,6.1669315453907,16.1561715918969,0.9,1.24632580891213,0.953702139546371,1.13638140964996,0.496518248559555,1.287,1.00121880318911,1.1100527250779,0.860644016279207,1,1.03388996849293,1,1,0.930266877444969,1.03039790058897,0.987594371722812,15227990842.3,0.0701001094928329,42947
"9",150,-75,0.732314842432664,0.747570090625134,8.44232933021145,8.61103136438462,0.979593554659587,0.0152552481924692,0.048009050087355,0.0148112265880251,0,0.684749813949753,0,15.2955062775123,5.43617419816345,79.2683195243242,44.0683820401694,37.2972847477573,18.6343332120733,0,55.9316179598306,0.521736611949978,-87.6728922381583,161.374152074718,99.9501870772583,52.1410105500586,118.810210407921,118.377480071019,39.3021740074241,310.137214241277,3.64019972285479,762.566735052317,12.8510623314083,39.7705805701752,175.233643207377,22.4142604819882,-15.9042899631098,6.00309945885214,21.7901742438448,0.9,1.25032807670151,1.06259793386059,1.18072430741911,0.457486997047065,1.27453564340816,1.0024318917238,1.10685731724085,0.85211363659047,1,1.01450025219816,1,1,0.92728889665222,1.02753191129952,0.98568164567225,74358556390,0.0699203415574059,109730
"10",150,-50,0.73058742332322,0.729026470499608,8.42320847237272,8.40592708698914,1.0021411469772,-0.00156095282361148,0.045327332474587,0.0145974483457683,0,0.669101689679253,0,12.640979235153,5.76612732390246,81.5928934409445,44.4269270120622,35.8422321372248,19.730840850713,0,55.5730729879378,0.540642904864334,-63.3916049817568,295.14983503442,99.9400366683997,53.668799853441,121.202266877421,120.726985996328,35.5874038707126,316.272213518999,3.76756412760901,760.524627575613,13.531314736534,38.6589592646525,174.835693987722,25.9442320773436,-10.5120340953208,6.21129434982222,19.9476719514342,0.9,1.25416101751602,1.01539229733668,1.15725609636656,0.484511231938356,1.287,1.00174858103358,1.10623329030479,0.854141709555683,1,1.02337966390662,1,1,0.927755005115681,1.02275376262328,0.986247633541336,148491608239.5,0.0692665091602947,197553
