"","grp","x","actual.smm","model.smm","ratio","track.err","curt.smm","dflt.smm","cout.smm","turn.smm","refi.smm","pct_inv","pct_2nd","pct_owner","pct_purchase","pct_REFI_NCO","pct_REFI_CO","pct_REFI_Other","pct_REFI","pct_dq","incentive","burnout","refi_elig_pct","cltv","wacls","acls","wala","wam","wac","fico","pct_HARPed","pct_tpo","cai","hpa2yr","media_effect","sato","refi_cai_mult","refi_hpa2yr_mult","refi_wala_mult","refi_lomedia_incentive_mult","refi_himedia_incentive_mult","refi_cltv_mult","refi_wacls_mult","refi_fico_mult","refi_refi_elig_pct_mult","refi_pct_2nd_mult","refi_pct_tpo_mult","refi_media_effect_mult","refi_burnout_mult","refi_pct_inv_mult","refi_pct_dq_mult","refi_pct_HARPed_mult","refi_HARP_eligible_mult","bal","std","n"
"1",2000,-25,0.0124360439341244,0.504572810222015,0.0246466786996557,0.492136766287891,0.0375245230347464,0.00580537984412123,0.0190273877758236,0.24866746112956,0.193548058437764,0,5.60048795109306,94.3995120489069,49.485851517053,46.9704372563415,3.54371122660557,0,50.514148482947,0.394117854292048,-25,152.183251297073,100,64.9856654155815,546.997029690407,546.997029690407,20.8301482275531,337.634373192592,3.82541529449953,745.11664921716,1.46451485642898,44.4535169183587,174.457794067909,113.112942151499,27.507370518441,-13.8865915112427,0.570272305953746,1,1.05968216432923,0.147295287281935,0.170440810960628,1,1.85494346148637,1,1,1,1.02890703383672,0.0624233028251938,0.9928201104318,1,1,1.035899358402,0.96,17834410.3,0.000263293619943648,33
"2",2000,0,0.581864783375783,0.559592259949851,1.03980134290622,-0.0222725234259323,0.0390008492550112,0.00720701002746208,0.0148948098052059,0.249335572346119,0.249154018516052,0,2.85829755847365,97.1417024415263,38.6486996813525,47.3471445419105,14.004155776737,0,61.3513003186475,0.437346523116555,-12.6589765815439,298.512847175927,100,55.8096959800016,536.416094658099,535.658196730631,27.0691844124567,330.418359439872,3.84410259652456,757.446439683334,2.7922965948203,55.2450560225244,174.446342277365,113.156093313296,29.8514802847403,-7.35036023593489,0.570241230729677,1,1.02930223203407,0.191047912079213,0.27806610044947,1,1.83636297526548,1,1,1,1.05049011204505,0.0671414140477862,0.985797302685356,1,1,1.0321815695345,0.96,157506622715.1,0.0638036271758734,70924
"3",2000,25,0.9138507736258,0.667907730574052,1.36822907086337,-0.245943043051748,0.0361901251813359,0.00888390412669062,0.0211994206525276,0.237676178941252,0.363958101672246,0,3.34125023439151,96.6587497656085,46.1068653393861,33.6426387573617,20.2504959032522,0,53.8931346606139,0.564314413824747,11.7184965407819,531.693094502487,100,58.7153153634086,539.142365762403,538.437561026973,23.5313392436618,334.41694594564,4.09132413787946,749.733307055593,2.60849795176874,55.6679917731224,174.457943878724,113.182816593781,30.7690486783207,1.64903232640482,0.570240122929239,1,0.970767051298272,0.283394269858218,0.644124970745382,1,1.84114209634254,1,1,1,1.05133598354624,0.069130430393418,0.973953863472241,1,1,1.03269620573505,0.96,112373451783.2,0.0788067447458851,67475
"4",2000,50,1.37285913112483,0.871043109577556,1.57610928325998,-0.501816021547273,0.0344356982984067,0.0104524021606057,0.0273586966037451,0.225664289168841,0.573132023345958,0,3.25810339970613,96.7418966002939,47.5021367380087,24.1883474058333,28.3095158561579,0,52.4978632619913,0.702010452944968,36.0328889772185,739.375588831988,100,60.7196369402407,541.514691642637,540.840405512548,19.6559011170872,338.611772129953,4.31190833054412,741.295475059346,2.46541521847438,56.4730616247308,174.638512155774,113.223826568476,32.0391095983952,13.2279455172865,0.570484777475189,1,0.94821611879743,0.446184288858924,1.25275526882766,1,1.84532786800733,1,1,1,1.05294612324946,0.071830642199309,0.962178947955925,1,1,1.03309683738827,0.96,67946540898.6,0.0985067096385385,47897
"5",2000,75,2.02377471759287,1.27136392715816,1.59181385782791,-0.752410790434709,0.0317130237926951,0.0113573611837824,0.0330136152631888,0.190995633181713,1.00428429373679,0,2.28053622896417,97.7194637710358,40.3557843409016,16.3237794355649,43.3204362235335,0,59.6442156590984,0.885051617320539,60.2435098737602,713.986468884169,99.9940858742156,63.3435864159575,546.860017402491,546.318754481441,13.4600134175355,345.403255472415,4.56592737064306,728.407275842578,2.95473284499067,58.5488414308578,174.793174388352,113.248775172487,32.7735710570489,34.8771613453602,0.570705492376013,1,0.893233158461764,0.836323461495481,2.1730595089929,1,1.85475777977411,1,0.999940858742156,1,1.05709768286172,0.073701175489215,0.962605584988525,1,1,1.03172674803403,0.96,23315746912.8,0.120626255905411,20355
"6",2000,100,2.94707985924362,1.68997750078951,1.74385745246124,-1.2571023584541,0.0303077582490934,0.0103343556638889,0.0283585721527657,0.159474796412125,1.46150201831164,0,1.95715882077368,98.0428411792263,28.1909750818547,10.7906732294161,61.0183516887292,0,71.8090249181453,0.98225074010872,84.2671307487093,622.007752607089,99.9388020715122,63.6490977110486,551.113347841869,550.788265844532,8.89480877833906,350.075576130221,4.78624197237692,723.193459858191,3.42810692721741,57.2783391990364,174.988604316262,113.273166158547,33.4851994851548,55.9398253921198,0.570990396338503,1,0.864716053726238,1.25527676457352,3.14933447944324,1,1.86224184911675,1,0.999388020715122,1,1.05455667839807,0.0755612680967705,0.968122600178804,1,1,1.03040130060379,0.96,6122577336.5,0.145435230073272,7455
"7",2000,125,4.11866791211468,1.84144134675015,2.2366544117104,-2.27722656536452,0.0287670548717549,0.00895674652555566,0.0124706501166234,0.1311014585618,1.66014543667442,0,1.47862609584369,98.5213739041563,21.7499761340817,5.53999392090547,72.7100299450128,0,78.2500238659183,1.04369638155902,109.354988548953,536.300205336169,99.7642652084486,64.5966724363074,558.260156933047,558.160608920216,6.30661100058742,353.16880303027,5.09001227527281,714.944089438406,2.83777498045968,58.0292356030527,175.056051594045,113.270481740524,33.3937981529321,80.007722870704,0.571098549403653,1,0.81909836406813,1.4622126718042,3.87962634634141,1,1.87484757831904,1,0.997642652084486,1,1.05605847120611,0.075593848200903,0.973982613070034,1,1,1.03205423005471,0.96,961892593.4,0.187982049789015,1532
"8",2000,150,5.37210985801086,1.78688288825117,3.00641407074448,-3.58522696975969,0.0288844292766132,0.00944503404239404,0.0088255065180836,0.122237087129269,1.61749083128481,0,6.43003566764131,93.5699643323587,17.2772522678023,13.5058512874102,69.2168964447875,0,82.7227477321977,1.04804999877096,134.842355243891,536.551473923815,97.8362531481701,64.5871544236837,554.109261625771,554.043893762302,6.80216604473185,351.155120323646,5.34846952271875,710.030723800772,8.48316466054854,65.4152046019805,174.943442273578,113.27092831734,33.4426650747995,102.567837684152,0.570920473137694,1,0.772758728893316,1.5443632442657,4.39712397241556,1,1.86758356500689,1,0.978362531481701,1,1.07083040920396,0.0753384205829778,0.974126501583289,1,1,1.01624713895046,0.96,234450883,0.224257395468575,405
"9",2000,175,10.0001434648702,2.07637090521934,4.81616431810571,-7.92377255965091,0.032083853722682,0.0109117505791326,0.0144372209538086,0.116889183325219,1.9020488966385,0,14.5975555975043,85.4024444024957,13.2523474457435,11.3683882918161,75.3792642624404,0,86.7476525542565,1.41496022341,159.561619267637,657.570925673315,100,62.3074736407669,585.209744054074,585.209744054074,5.59030066009489,350.171329970695,5.53445951905336,701.252326668966,5.4418445688395,59.662573925726,174.999723315108,113.290936916748,34.0235373498219,116.874302547965,0.570993144410797,1,0.84205460779687,1.5811722709418,4.75774495244009,1,1.92247931960282,1,1,1,1.05932514785145,0.076785143268367,0.968223959494147,1,1,1.02476283520725,0.96,41045826.2,0.300140734221882,71
"10",2000,200,16.8020788136094,2.85515009311537,5.88483206333856,-13.946928720494,0.0350741035203834,0.00651160312723029,0.0107719122199253,0.121827811903629,2.6809646623442,0,66.4197541350003,33.5802458649997,0,0,100,0,100,0.847632711245697,180.571993884999,830.292648945588,100,56.8059443140327,623.968212842048,623.968212842048,6.82706737195858,346.678858795893,5.6,689.11111063925,0,100,175.315388074011,113.366790295206,36.2877359537765,119.523209919535,0.57144466433761,1,1.00465597176452,1.5924390690984,4.95694517307806,1,1.99097679588584,1,1,1,1.14,0.0843500454214906,0.960344738035371,1,1,1.04,0.96,3744038.4,0.408142656025398,6
"11",4000,0,0.871647500363722,0.648512704073134,1.34407158855816,-0.223134796290588,0.0596605278378696,0.016027731448582,0.0133446762537517,0.338621887604363,0.220857880928568,0,4.29743245275571,95.7025675472443,29.238527066096,55.3222452050315,15.4392277288725,0,70.761472933904,0.622546496557998,-11.9647665873744,2581.26711512085,100,40.1913791041324,527.958113509597,527.626051474532,74.3988514623736,280.445089981671,4.18286970961814,764.517963658884,4.64406887354217,61.7175966498947,179.412800295433,112.822863107249,15.956841544832,-3.98167768077702,0.578155644547324,1,1.08,0.193056151437872,0.282712591208487,1,1.82129557350892,1,1,1,1.06343519329979,0.0452669326050493,0.7987369665406,1,1,1.02699660715408,0.96,729941902.4,0.0827805040715242,717
"12",4000,25,0.817335332793651,0.771311960175689,1.05966894718899,-0.0460233726179616,0.0536034553056776,0.0183176467340043,0.0189894311344322,0.332174942803633,0.348226484197942,0,4.72127757070833,95.2787224292917,33.1784753544103,48.6125029095492,18.2090217360405,0,66.8215246455897,0.767534955655237,13.5027191353739,2581.97488052857,100,44.635679393812,532.627580722505,532.168969503147,61.7166873412325,293.758714234539,4.28257440524203,760.054826215891,4.09714684411307,61.7467825967978,174.881041033645,112.942757945331,22.1075140194552,-2.86145596193304,0.571086648657778,1,1.08,0.289501089165847,0.677327221925186,1,1.82954765032237,1,1,1,1.0634935651936,0.0531965926117648,0.799426081919425,1,1,1.02852798883648,0.96,4224523449.7,0.0736443932863468,3863
