"","grp","x","actual.smm","model.smm","actual.cpr","model.cpr","ratio","track.err","curt.smm","dflt.smm","cout.smm","turn.smm","refi.smm","pct_inv","pct_2nd","pct_owner","pct_purchase","pct_REFI_NCO","pct_REFI_CO","pct_REFI_Other","pct_REFI","pct_dq","incentive","burnout","refi_elig_pct","cltv","wacls","acls","wala","wam","wac","fico","pct_HARPed","pct_tpo","cai","media_effect","sato","hpa_annual","hpa_cum","turn_cai_mult","turn_hpa_annual_mult","turn_lohpa_wala_mult","turn_hihpa_wala_mult","turn_pct_hihpa_wala_mult","turn_incentive_mult","turn_cltv_mult","turn_acls_mult","turn_fico_mult","turn_tax_mult","turn_sato_mult","turn_pct_HARPed_mult","turn_HARP_eligible_mult","turn_pct_purchase_mult","turn_pct_inv_mult","turn_pct_second_lien_mult","bal","std","n"
"1",10,-75,0.430040027997759,0.430648237102643,5.04015644408268,5.0471167965209,0.998587689319301,0.000608209104884275,0.0387938923538095,0.0100271286428757,0,0.381827216105958,0,0,5.09081111458724,94.9091888854128,48.8983632816793,36.0565917273012,15.0450449910195,0,51.1016367183207,0.489449080774403,-84.6610563503841,12.6429432164535,100,64.0380239278763,292.144091004027,290.047000002087,22.9905332276938,331.701397323396,3.42208462798123,780.491697249842,4.22946636836978,46.8143210182418,179.201845433455,15.5617029789056,-33.7748852657232,4.37569013552381,7.25949257277739,0.9,1.21618822066927,0.907202335344051,1.24335876924272,0.186149367366084,1.12496927883241,0.996665346725948,0.86684102638171,0.838807806774625,1,0.982221814395173,1,1,0.933567872266183,1,0.989422807072293,15173659857.2,0.0573343191078185,5771
"2",10,-50,0.464328957521142,0.455236909360504,5.43183015861075,5.32811854093574,1.019972124346,-0.0090920481606378,0.0394563698353599,0.00996288116588047,0,0.405817658359264,0,0,5.2156860451769,94.7843139548231,45.2007588415329,36.0135598923681,18.785681266099,0,54.7992411584671,0.47508752818238,-61.7882241037496,49.7158760321865,100,63.2830447555626,290.942766207147,288.868382739204,24.2591040512495,330.078464876692,3.50708645553182,780.253307526429,4.36053882656143,47.4986985450709,177.470315910348,20.747760033999,-28.8198117401737,4.23595228174788,7.14388432527298,0.9,1.19789155779092,0.93050870727939,1.23090675788304,0.20189760673619,1.25729687363322,0.997171169111278,0.868195803242972,0.839331969865656,1,0.993116263341838,1,1,0.928760986493993,1,0.994444879568473,42560117966.7,0.0591008293668994,16849
"3",10,-25,0.451773299683757,0.455297523752211,5.28858225275377,5.32881030521659,0.99225951408782,0.00352422406845439,0.0384723591700525,0.00900702175359064,0,0.404172389130897,0.00364575369767093,0,5.35342551385674,94.6465744861433,47.6174738573101,34.772817825001,17.6097083176888,0,52.3825261426899,0.457921711617565,-36.0530233124787,106.84705475011,100,63.2605444037185,295.183113479763,293.086215523969,21.3372564036227,333.541869488899,3.57675723762642,780.187706743676,3.65207435686472,48.5171995643108,175.307354647321,27.8046523298087,-27.9578824984784,4.85627100478796,7.18395710983989,0.9,1.21808116129688,0.881471149534123,1.20026187533601,0.319473219660167,1.287,0.997045697936215,0.863644610650357,0.83942116306275,1,0.993222537019967,1,1,0.931902716014503,1,0.991917096267341,101786787724.9,0.0627737309352392,37550
"4",10,0,0.525274016248804,0.571935924842419,6.12433683969708,6.65140145043986,0.918414097511936,0.0466619085936144,0.0378193401642735,0.00871092232532747,0,0.436857174363362,0.0885484879894558,0,5.69843569930761,94.3015643006924,48.450444497515,29.9537481473581,21.5958073551269,0,51.549555502485,0.451250447194001,-13.1441941108913,229.694413757148,100,63.4255874198949,292.240469646589,290.139722747244,19.6138522059752,335.375822093848,3.73473328887823,779.774748946249,3.75335044831673,47.8281483235962,174.531314608399,30.7508910993827,-18.5773619902907,5.27969106660589,7.47230795922572,0.9,1.23638639661398,0.859813454961407,1.19671192071753,0.390606760512794,1.287,0.996934245509216,0.866663566712367,0.84030249491498,1,1.01364201260971,1,1,0.93298557784677,1,0.994819038345697,162543930579.5,0.0655725563991448,58733
"5",10,25,0.711840917207148,0.778394227788253,8.21546724964708,8.95103465495544,0.914499223908416,0.0665533105811045,0.0390727806582607,0.0115149196398468,0,0.467817777853289,0.259988749636856,0,5.76093038009217,94.2390696199078,46.6028710622092,25.0145513685301,28.3825775692607,0,53.3971289377908,0.550459510506922,10.2229843259891,568.358359805428,100,63.4683448594086,282.712082196239,280.733414555135,22.779163751963,331.566821475861,3.97431755178757,778.505967941762,3.65066405275235,44.4510055504119,173.653850032623,30.7384284491924,-8.68005471400532,4.74564356650644,7.63418062393196,0.9,1.21737586226635,0.923470966173138,1.21635145273797,0.311532233789625,1.287,0.996978432547265,0.876937911615142,0.842771937008994,1,1.03149714022238,1,1,0.930583732380872,1,1.00070995895951,93172122759,0.069076972162022,52005
"6",10,50,0.890626599068198,1.01273337133787,10.1792318426419,11.4982241840937,0.879428509294243,0.122106772269674,0.0407491884665571,0.0166601410367671,0,0.488779425788709,0.466544616045839,0,6.19763270846861,93.8023672915314,46.8357657297828,21.9531965449809,31.2110377252363,0,53.1642342702172,0.743510315614622,34.1459582219513,1029.00068895212,100,63.9047022402944,273.875014033194,272.044991918283,26.7572098561635,326.68871121664,4.18028854457419,777.294663378166,4.37124821862764,43.3382490420248,174.289891777704,32.2228018732234,-0.624235251083334,4.05845713651448,7.80428314647101,0.9,1.19165730295616,1.01411883088769,1.23280671266423,0.200178418742946,1.287,0.996792837101875,0.886505790755417,0.845092375176892,1,1.04161436408862,1,1,0.930886495448718,1,1.00387513398592,31131745094.6,0.08332251940816,25880
"7",10,75,1.14957562619752,1.32767559193177,12.9552750256811,14.8186915004929,0.865855810849762,0.178099965734249,0.041307423900021,0.0224793543639961,0,0.494848661527056,0.769040152140697,0,6.10820972179932,93.8917902782007,31.5061539121545,26.1167397367956,42.3771063510498,0,68.4938460878455,1.05255028539222,57.1820793510347,1407.46711272036,100,63.2348664754276,263.49576065192,262.155586549805,26.5487115118177,326.272101359089,4.37533761055309,774.801194383713,10.5471664716894,41.5922269185619,174.747088377228,33.4962390782471,19.8095245861001,4.24452772955774,7.89532459583269,0.9,1.19784959273865,0.994162603182102,1.22881529290308,0.232591703378796,1.287,0.997156768673627,0.89791993916996,0.849701002390806,1,1.06073432106019,1,1,0.910958000085801,1,1.00926561921702,3475071030.1,0.108342235520977,5838
"8",10,100,1.96346776630062,1.79083292447864,21.1765769640781,19.4947258984829,1.09639918914951,-0.172634841821979,0.0390839785037274,0.0299964214495921,0,0.51010544820729,1.21164707631803,0,7.25245420157401,92.747545798426,20.8740268432701,28.6491176051393,50.4768555515906,0,79.1259731567299,1.62294848596617,82.4222508002869,1542.30821602649,100,65.4907707808051,256.519644730864,255.94717717158,19.5757214381392,333.46859846626,4.63259311894547,771.961905899813,17.6514371012696,39.8638826463853,174.740130519668,33.325541260673,56.0519191208535,5.30047567886135,8.02547604533284,0.9,1.25211637212331,0.878719977595243,1.21554818421423,0.366193084628242,1.287,0.995827702484546,0.906253155849631,0.854576692064348,1,1.07811844199586,1,1,0.897136234896251,1,1.02718982993645,198681948.2,0.138667805973556,657
"9",20,-75,0.556924668405795,0.554924378522794,6.4821401142689,6.4595643612656,1.0036046170621,-0.00200028988300116,0.0415852236877695,0.00986348914535869,0.00169479789943372,0.501780867790232,0,0,5.55392802616077,94.4460719738392,40.0864228141136,42.1965451982214,17.717031987665,0,59.9135771858864,0.448905310056029,-83.8781047867425,20.0818387207311,100,56.2819148888711,300.481169255962,298.376604436917,29.9202814936795,324.430294949892,3.40670093844246,781.114240879032,3.68923255116392,53.9329593603368,178.74600693152,15.4371975136498,-33.2329745124612,6.93574627898799,14.4459576609479,0.9,1.26127616956996,0.991163712725502,1.24807602629279,0.65743249064849,1.12992125608885,1.00147373846075,0.858150125160612,0.837649693602033,1,0.98255888951037,1,1,0.922112349658348,1,0.989384182310553,37730362745.6,0.0654742446447094,9065
"10",20,-50,0.63697627078367,0.630135874928329,7.38153280832052,7.3049908240852,1.01085542995964,-0.00684039585534141,0.0427558640155152,0.0103094657223284,0.0288643595215855,0.5482061856689,0,0,5.2520995355803,94.7479004644197,37.2036069285534,40.5272499134339,22.2691431580127,0,62.7963930714466,0.445839694758738,-61.6951107711363,83.3011023797493,100,55.7903568867176,293.753801299452,291.669024704909,32.4725885935936,321.065711686567,3.53672362830505,780.746280873824,3.58886820893911,52.714803051862,177.156764750695,19.0630023227982,-25.9557067859682,6.41934547671094,14.7843959991039,0.9,1.25804873907278,1.04294180508526,1.2461303093674,0.570271598480024,1.25715085198235,1.00197177308653,0.86544885326288,0.838401090215608,1,0.998200505300705,1,1,0.918364689007119,1,0.995752580995051,119111004034.1,0.0646134158092449,27135
