"aggActuralBaseLoss","aggEstimBassLoss","aggActualExpenses","aggEstimExpenses","aggEstimInterest","aggActualMIRecoveries","aggEstimMIRecoveries","aggActuralTotalLoss","aggEstimTotalLoss","aggActuralTotalSeverity","aggEstimTotalSeverity"
0.392486859084458,0.347997106710901,0.0850277944793841,0.133929812581179,0.0988071330049708,21886.4624041034,0.173556359727937,15732.2012975151,46713.9179779855,0.149971036226411,0.407177692569114
0.361699051848554,0.345135849634542,0.0907029111628272,0.131449270829391,0.0995201654708944,21557.3925928647,0.17013522039194,16745.6155102936,48495.2433355771,0.157934183369967,0.405970065542888
0.357506939424565,0.347722235468994,0.0911718548457567,0.135140471562682,0.101013771587435,23920.2449875506,0.172153182877154,16823.8394191494,46984.921337376,0.166163196288924,0.411723295741957
0.401551139010635,0.342179687225852,0.0875273814587526,0.131298916467141,0.0980445286145562,20937.6157021548,0.180336753219283,14761.5903960905,47569.4443188765,0.13920490785342,0.391186379088266
0.476629473053048,0.351805686892988,0.0835251510988171,0.138933820513761,0.101618132646207,18159.4013549482,0.177296608092462,15485.145794132,45679.6958391547,0.161339254576018,0.415061031960494
0.420816303341968,0.339905488381108,0.0863278532005381,0.133898282313808,0.100584351119103,24809.2195084504,0.180693243747265,15866.6117326401,46456.1145384138,0.144216677824582,0.393694878066753
0.448838217055334,0.342139201655251,0.0831642544497331,0.134795269256522,0.0994635656882335,19918.5905763325,0.187097450575926,13568.9720648656,45721.5898795899,0.129058036047725,0.389300586024081
0.363180268957327,0.335808815421774,0.0928485582632604,0.136433893386066,0.100550126130877,19078.8748329109,0.173340745341441,18358.4546323857,47346.349167855,0.170691910897338,0.399452089597277
0.343909140059846,0.334558962669671,0.0911588883114308,0.136128461421746,0.10088804391033,24151.231454777,0.177738965977737,18541.5978175308,47537.3931183107,0.164537418177939,0.39383650202401
0.375614699788753,0.32964400503622,0.0921016273301648,0.136955733957391,0.101412932977194,26589.894424276,0.185146107409141,17757.1960524225,46085.0447636174,0.166000582016745,0.382866564561664
0.32867823823447,0.332745554959699,0.0912970184641923,0.133430830815305,0.0961297871317202,18159.0388969683,0.18034514910506,19606.6754035738,45237.5195679472,0.175028872955831,0.381961023801665
0.367507110667324,0.332730181017325,0.093869494579528,0.139357745958522,0.102553029641085,23146.5069970919,0.179837938596719,18485.3931078058,45835.1865563655,0.176434093963722,0.394803018020213
0.351496030950224,0.331706350443767,0.0996445838916025,0.141419636146575,0.099596688840659,23846.9875604307,0.185458711250364,17680.7420761441,43482.4527992064,0.181052984691592,0.387263964180637
0.445326787286567,0.32793892009106,0.0988750674165794,0.138985759643441,0.100208707851647,22748.2408847516,0.172333689608472,17627.9532034689,46301.9374090728,0.170031447009085,0.394799697977676
0.360504194248526,0.323737087087923,0.0996880118176233,0.136093676528712,0.0970577258883715,24958.3713218024,0.182448125632301,15869.8517715955,45503.8088200789,0.149714910781625,0.374440363872705
0.342559598861145,0.319521458883812,0.101487259597731,0.137515842588071,0.102612246756608,24095.7815584185,0.177547884565814,18161.892794262,46587.8936914726,0.170750793128716,0.382101663662677
0.279572276461011,0.320125756965628,0.105463755184813,0.139107281761871,0.101278480667032,18338.0914439833,0.176139240252488,20937.8990431961,45681.8081370817,0.19176925567653,0.384372279142043
0.317473914360965,0.33111153752141,0.107174681405582,0.145512594152041,0.103513110162517,18780.3522959367,0.176530518058446,22273.2957688514,46372.4478326614,0.209826182799101,0.403606723777522
0.318873373663816,0.328499733699062,0.104931917620325,0.144781285635247,0.102199403868747,16831.1115118206,0.172215471188774,22742.4905527348,47139.7559775623,0.221138545409986,0.403264952014282
0.29537654604303,0.318024166582258,0.111043023313341,0.143695666335402,0.100845191830854,18200.6567230581,0.186508574312645,20859.9777552897,41673.8154082735,0.212063428251147,0.37605645043587
0.26742098205773,0.31322758910703,0.110780118374261,0.142868105134324,0.0991786885367223,17519.4550144253,0.180407652451692,20504.9908491597,42555.046310797,0.204296318720178,0.374866730326385
0.24479435862258,0.314029632156948,0.117604603109937,0.145709129486908,0.102108182040426,14579.869366422,0.168176034766789,24438.9429287004,45509.3453917828,0.230637829636357,0.393670908917494
0.237917625361597,0.314127473988269,0.117069344680842,0.144577637460394,0.0999987218300189,17928.1376540078,0.178767502974598,23543.3492670315,43129.2332849949,0.233430218900967,0.379936330304085
0.206157532852605,0.310421492014733,0.117590023583098,0.146957610005693,0.100294352658341,17009.7666425176,0.169236100147312,21841.1667897401,43017.8033398798,0.220393538797897,0.388437354531455
0.224082047117021,0.31476880108747,0.116559387567808,0.146057392304789,0.0983489959409917,16241.4332244654,0.179267856016191,26458.3787570483,42489.5386732845,0.252298968923356,0.37990733331706
0.198423451809356,0.315069390404464,0.119278094393957,0.146515528814379,0.0989880278127373,17703.3890742673,0.176015917917529,23003.889147677,42889.8144551522,0.236214717742798,0.38455702911405
0.207566383348706,0.314913503118531,0.121188792677767,0.143436981655955,0.0959467145229012,17027.077111139,0.172382023464069,24920.1852483267,42777.1702492416,0.24464319660487,0.381915175833317
0.211490213520756,0.314738080014304,0.126156771970944,0.146306172777536,0.0972057964954008,16316.1078071763,0.163475690934156,24573.9667383762,43285.4937417451,0.250404447605034,0.394774358353085
0.205956513385549,0.312670445118131,0.121108548309983,0.14739600653837,0.0982377428969596,16426.8100485312,0.166444973488744,26056.9407174477,44599.352993634,0.254759932964328,0.391859221064716
0.231767825526827,0.318900322485774,0.128497192981628,0.151883018187781,0.102727059353715,16686.6260586104,0.160681055994952,29514.6007019939,46857.0456290494,0.285024881366033,0.412829344032318
