"aggActuralMI","aggEstimMI","aggActuralNonMI"
0.0245053208438362,0.103623988612931,0.0112162662190191
0.0586271029894557,0.205404937324388,0.00113965087011983
0.118399475971257,0.223212206429423,0.00506124382471504
0.103194164411743,0.150519320139156,0.00147053289671992
0.0461660464244437,0.0509216773385296,0.00223951019200586
0.0849148438200389,0.110474005012244,0.00208029148592765
0.0446914676659798,0.118185977062546,0.00572415754966805
0.0733832583952623,0.131094104880113,0.00178094017605897
0.0801691366895992,0.136979478241752,0.0028550428016271
0.00678704634647041,0.122741432591191,0.00297826975237752
0.081241538607424,0.201261409148559,0.00671449588455991
0.100038420202081,0.22568230657212,0.00272659498642229
0.0747826274248633,0.161936500317437,0.0180888120611652
0.10252697419032,0.176940884441425,0.0224315131711513
0.111894282610195,0.142929498377765,0.00310173788479943
0.0439578246040661,0.126666650486824,0.0013995453357645
0.0560534724679906,0.153006563062939,0.00792023957248209
0.0811858822597234,0.166674436513376,0.00963294755067409
0.109164364370585,0.168376667679458,0.0139432174692957
0.0681953240349463,0.121368067906373,0.00285302293693549
0.0434042955482652,0.148727926541483,0.00406961229861028
0.0459369629736591,0.150464133484849,0.00468700724017603
0.064246561150422,0.145840418746564,0.00456874434756904
0.0584091775576914,0.11268408871225,0.0166603117831396
0.0515958789452671,0.122527333300819,0.00507877147000706
0.0594903367814146,0.114752573503272,0.0305068309763806
0.0463997033613476,0.145552810353548,0.00572989603996584
0.0634873098650019,0.135965211329156,0.00250197370044835
0.0603128788552387,0.161904142041364,0.00663572751219244
0.0589385180287412,0.137378394168853,0.0116049686797177
0.0548102216106997,0.15114369264458,0.00373901062867069
0.0636730637715486,0.132073349714533,0.00727866583921148
0.056441548276249,0.112824592600608,0.00459098193491373
0.0617953816867685,0.157734369590837,0.0174241242564816
0.0769311778867878,0.139804992904266,0.00615494897963372
0.0581269641017608,0.144738374756243,0.0224656155306825
0.0594596493885944,0.138907420517511,0.0108655842414499
0.0558336899465415,0.139623906272466,0.00929173380382993
0.0695293319484724,0.127451188379338,0.0241945185922225
0.0504795847966242,0.132866068034725,0.00883578131495179
0.0552339171632213,0.155080325226048,0.0164676741496332
0.0441421809484846,0.139312492967369,0.00714128644769958
0.074529533604649,0.153404871267062,0.0074410559214181
0.0583129708642926,0.151133594654229,0.0101445132402108
0.0620912756616088,0.1354090956214,0.0399941418033951
0.0627100789624462,0.139842959261285,0.0104983604472462
0.0488788802003973,0.126693308828959,0.0103427250540594
0.0752673336527818,0.143226623500078,0.0279151825818252
0.0531290665633431,0.122902449269863,0.0297723502447303
0.0731005571648364,0.13967159233743,0.010873795152096
0.0668606592956359,0.140546379687068,0.0123537893259052
0.0584026617192563,0.142447915091521,0.0272111376729986
0.0643304690144555,0.131934682468531,0.0195824127977837
0.0543049170167131,0.11844857192773,0.032524718296405
0.0762221820819513,0.140404012851892,0.0240453589713434
0.0672326679181304,0.14420182432529,0.020527993423821
0.0638104446794975,0.124154233261443,0.0167426725841573
0.0596812818710988,0.123219035632326,0.0103247534015622
0.0668742050535918,0.143786840346266,0.0171370446071912
0.0594280569441788,0.118413338291573,0.0327142932329227
0.0744466284414266,0.133501131534678,0.0159434794226379
0.0670129905350321,0.117448761610431,0.0174090180478741
0.0700658711510402,0.135488939653236,0.0141747532057307
0.0529910753690899,0.127352229561481,0.0322716438504508
0.0613506054787079,0.132537294959899,0.0181013685972396
0.05498214320105,0.11850670686647,0.0176688158227609
0.0519823066157937,0.131758815097243,0.0252228941647507
0.0578624251909096,0.110802161507593,0.010353849478547
0.0605379879507852,0.124695529532678,0.0163687962982132
0.0498182034254328,0.111636482551735,0.0145533799706977
0.0535819449210485,0.127555897294335,0.025621082602655
0.0773787384772188,0.128934971997431,0.00913762915820587
0.0394712222852727,0.10527209871291,0.0265236219529601
0.0429853704549677,0.106825246540604,0.013393577751312
0.0524421827654408,0.108546905662423,0.019048368261104
0.0464079720072623,0.104473732719865,0.043467370267928
0.0404159118880613,0.0979878896687821,0.0522369553773438
0.0558661592387424,0.127978554213399,0.0413333565349151
0.0523560249220397,0.113112966602048,0.0345325332695829
0.0530454472323945,0.118280139489645,0.0287642955345997
0.0340272349186074,0.10753161555187,0.0605094087303701
0.0516754851082157,0.106174815086532,0.0646208166738254
0.0404019162872893,0.0937713043352363,0.0214992682597726
0.0503564193236459,0.104148672895245,0.0399169894419314
0.0454155991848971,0.109617662891757,0.0696205206363608
0.060802140346718,0.104444275250762,0.0292799262170065
0.040828261832054,0.0855974670877681,0.0459101720459574
0.0381756040869417,0.0903503766891796,0.0170205563319156
0.0438886423725888,0.0946244406490195,0.0190278974327374
0.0455159644635148,0.097895716202718,0.0449032163009299
0.0405740688554924,0.0893232671324303,0.0249943739053753
0.0363617425142413,0.0918723601235619,0.0307457225278439
0.0302823200590161,0.0836682841201147,0.0158107891453805
0.0419703880860957,0.0739925577025699,0.0129655442561472
0.0431726178376524,0.0738571042532912,0.0154492764713776
0.0366243903972627,0.0692220179307458,0.0257475949630545
0.0493622814502077,0.0865812702387396,0.0330077240331421
0.066181579531176,0.0880605906993683,0.0183111432398415
0.0528739683257134,0.0743793932860434,0.0216019642408306
0.0467873936088126,0.070586428485188,0.0165644022090971
0.0675648264984689,0.100349825782737,0.0197862866088977
0.0492450674014834,0.0799048729910467,0.0162479374798499
0.0537872205792146,0.0879851866062358,0.0196801315456997
0.0528530536170175,0.0740757532865378,0.023285734438873
0.0506483827652281,0.0718616215818553,0.0199679248029628
0.0542557828556588,0.0770140906760493,0.0322213362514836
0.0605991905545808,0.0779658897361949,0.0352046640957328
0.0523951364735255,0.066676015213859,0.0373270401409334
0.0508075126004026,0.0657484754143399,0.0436293543474663
0.0549028330113501,0.0691169760415066,0.0410674870990435
0.0699081822098309,0.0847526332819601,0.0440687923246051
0.0590417180292596,0.0651528233431363,0.0231003230043749
0.0559646905296473,0.0700678385450166,0.0494270306936927
0.0579489823095758,0.0677553207299221,0.0405262110133591
0.0503533313715507,0.0603914052404652,0.0441068140021507
0.0579671200612104,0.0629797153517281,0.0343237750846675
0.059411577446773,0.0663018348108133,0.033361464414115
0.0510109446893141,0.0584718512446181,0.0426489484493211
0.0550766678949332,0.0638987539247733,0.0368604272735083
0.0478042564355012,0.0539133944301353,0.0357596376752234
0.0523777327767332,0.0569584790651613,0.0413234118559385
0.0565486941551442,0.0624908614045431,0.0342619394569239
0.0598102197817255,0.0657036722000306,0.0340758278885924
0.0542756482757114,0.0591381943689978,0.0235988930145444
0.0587613957438611,0.0662056011998035,0.032816427835332
0.0521321190831038,0.0570586288056835,0.0293606143143048
0.0505844141531177,0.0551990453243022,0.0308440108656847
0.0475044031632032,0.0562737838710397,0.0330648417121714
0.0521213445499452,0.0538286233615927,0.0270534771525813
0.0437684409484643,0.0471009496084258,0.026900022359693
0.0427521867132255,0.045652714404465,0.0314313894636585
0.0454846708079554,0.0474484043654305,0.0246474766268663
0.0474578900431929,0.0499433489177034,0.0299183598268779
0.0448857282815772,0.0492989461969788,0.0317638930173596
0.0470792377170068,0.0489011577220747,0.0307157888827345
0.0444007263461383,0.0465393037724082,0.0270987992508535
0.0458433304383478,0.0470602310917422,0.026833463632599
0.0411228384182837,0.0425263471076242,0.0239702654363065
0.0407247042644226,0.0443082194752714,0.0265746257465424
0.0381750221030697,0.0402818087300886,0.0228043241077642
0.043054770656257,0.04734686450965,0.0282998127470467
0.0383473853470678,0.0400521730375313,0.0221754415170588
0.0387657015235332,0.0451075035413028,0.0257884011696353
0.0434742321248584,0.0479807887463117,0.0251161176129499
0.0434150680222099,0.0471984378141809,0.0225154132115835
0.0452517991114021,0.047185897568885,0.0231273090166201
0.0463320462350633,0.0477105524975129,0.0216624052764892
0.0414820583498109,0.0445880808385572,0.0237843584621972
0.0476478271609674,0.0496419683744566,0.0213273202936268
0.0431075446879115,0.04569158733747,0.0210919212607188
0.0491713573412673,0.0510608318652839,0.0282825778233517
0.0463745832413106,0.0477054527619648,0.0219785413496759
0.0466824973276854,0.0482809609106646,0.0207032439102091
0.0467809689832488,0.0505788835258958,0.0219892653052732
