"LoanID","Index","DelinqStatus","EndStatus"
"F100Q1002993",93,2,"btc"
"F100Q1002993",101,7,"btc"
"F100Q1002993",110,14,"btc"
"F100Q1002993",117,1,"btc"
"F100Q1002993",123,2,"btc"
"F100Q1002993",125,2,"btc"
"F100Q1002993",132,2,"btc"
"F100Q1002993",134,2,"btc"
"F100Q1002993",136,1,"btc"
"F100Q1002993",143,1,"btc"
"F100Q1003007",12,1,"btc"
"F100Q1003013",20,1,"btc"
"F100Q1003013",24,1,"btc"
"F100Q1003013",27,1,"btc"
"F100Q1003013",36,6,"btc"
"F100Q1003013",38,1,"btc"
"F100Q1003013",40,1,"btc"
"F100Q1003013",42,1,"btc"
"F100Q1003014",31,2,"btc"
"F100Q1003014",38,1,"btc"
"F100Q1003014",46,2,"btc"
"F100Q1003021",7,1,"btc"
"F100Q1003021",10,1,"btc"
"F100Q1003021",15,1,"btc"
"F100Q1003021",21,1,"btc"
"F100Q1003021",25,1,"btc"
"F100Q1003021",30,1,"btc"
"F100Q1003021",38,2,"btc"
"F100Q1003021",41,1,"btc"
"F100Q1003021",43,1,"btc"
"F100Q1003021",47,2,"btc"
"F100Q1003021",49,1,"btc"
"F100Q1003021",51,1,"btc"
"F100Q1003021",56,3,"btc"
"F100Q1003021",63,1,"btc"
"F100Q1003021",68,1,"btc"
"F100Q1003021",75,2,"btc"
"F100Q1003021",78,1,"btc"
"F100Q1003021",83,2,"btc"
"F100Q1003021",87,2,"btc"
"F100Q1003021",90,2,"btc"
"F100Q1003021",97,2,"btc"
"F100Q1003021",100,1,"btc"
"F100Q1003021",108,2,"btc"
"F100Q1003021",110,1,"btc"
"F100Q1003021",114,1,"btc"
"F100Q1003021",119,1,"btc"
"F100Q1003021",140,2,"btc"
"F100Q1003021",147,1,"btc"
"F100Q1003021",171,1,"btc"
"F100Q1003030",10,1,"btc"
"F100Q1003034",4,1,"btc"
"F100Q1003045",50,2,"btc"
"F100Q1003045",54,4,"btc"
"F100Q1003048",6,1,"btc"
"F100Q1003048",12,1,"btc"
"F100Q1003053",14,2,"btc"
"F100Q1003055",7,1,"btc"
"F100Q1003074",5,2,"btc"
"F100Q1003081",3,1,"btc"
"F100Q1003092",30,1,"btc"
"F100Q1003092",55,3,"btc"
"F100Q1003107",10,1,"btc"
"F100Q1003121",5,1,"btc"
"F100Q1003121",42,5,"FC"
"F100Q1003164",7,1,"btc"
"F100Q1003169",104,1,"btc"
"F100Q1003169",109,2,"btc"
"F100Q1003169",121,2,"btc"
"F100Q1003169",124,1,"btc"
"F100Q1003169",131,2,"btc"
"F100Q1003181",14,2,"btc"
"F100Q1003189",5,1,"btc"
"F100Q1003193",23,2,"btc"
"F100Q1003198",11,1,"btc"
"F100Q1003198",22,1,"btc"
"F100Q1003198",28,4,"btc"
"F100Q1003198",38,1,"btc"
"F100Q1003198",47,2,"btc"
"F100Q1003206",12,1,"btc"
"F100Q1003219",15,1,"btc"
"F100Q1003219",22,2,"btc"
"F100Q1003219",33,1,"btc"
"F100Q1003219",40,1,"btc"
"F100Q1003219",54,1,"btc"
"F100Q1003219",65,1,"btc"
"F100Q1003260",47,1,"btc"
"F100Q1003260",114,1,"btc"
"F100Q1003280",12,1,"btc"
"F100Q1003286",14,1,"btc"
"F100Q1003303",6,1,"btc"
"F100Q1003332",34,1,"btc"
"F100Q1003332",40,1,"btc"
"F100Q1003341",3,1,"btc"
"F100Q1003343",11,1,"btc"
"F100Q1003345",12,1,"btc"
"F100Q1003345",36,1,"btc"
"F100Q1003345",56,1,"btc"
"F100Q1003349",35,1,"btc"
"F100Q1003350",12,1,"btc"
"F100Q1003350",17,1,"btc"
"F100Q1003357",30,1,"btc"
"F100Q1003357",34,1,"btc"
"F100Q1003357",38,1,"btc"
"F100Q1003358",28,1,"btc"
"F100Q1003358",33,1,"btc"
"F100Q1003362",10,1,"btc"
"F100Q1003362",39,1,"btc"
"F100Q1003365",33,1,"btc"
"F100Q1003365",39,1,"btc"
"F100Q1003365",45,1,"btc"
"F100Q1003369",3,1,"btc"
"F100Q1003374",32,1,"btc"
"F100Q1003374",36,2,"btc"
"F100Q1003374",40,1,"btc"
"F100Q1003374",50,1,"btc"
"F100Q1003374",57,4,"btc"
"F100Q1003374",63,5,"btc"
"F100Q1003374",71,3,"btc"
"F100Q1003378",4,1,"btc"
"F100Q1003400",6,1,"btc"
"F100Q1003400",37,1,"btc"
"F100Q1003401",12,1,"btc"
"F100Q1003402",5,1,"btc"
"F100Q1003410",21,1,"btc"
"F100Q1003410",28,1,"btc"
"F100Q1003410",30,1,"btc"
"F100Q1003410",34,1,"btc"
"F100Q1003413",9,1,"btc"
"F100Q1003425",12,1,"btc"
"F100Q1003441",30,2,"btc"
"F100Q1003441",34,1,"btc"
"F100Q1003441",36,1,"btc"
"F100Q1003444",16,2,"btc"
"F100Q1003444",24,3,"btc"
"F100Q1003444",29,5,"btc"
"F100Q1003444",47,1,"btc"
"F100Q1003444",68,1,"btc"
"F100Q1003446",7,1,"btc"
"F100Q1003446",10,1,"btc"
"F100Q1003446",15,1,"btc"
"F100Q1003446",17,1,"btc"
"F100Q1003446",19,1,"btc"
"F100Q1003446",22,1,"btc"
"F100Q1003446",28,1,"btc"
"F100Q1003446",37,8,"btc"
"F100Q1003446",46,1,"btc"
"F100Q1003446",55,6,"btc"
"F100Q1003452",6,1,"btc"
"F100Q1003453",14,1,"btc"
"F100Q1003454",5,1,"btc"
"F100Q1003457",6,1,"btc"
"F100Q1003459",13,6,"btc"
"F100Q1003459",20,3,"btc"
"F100Q1003459",24,2,"btc"
"F100Q1003466",24,1,"btc"
"F100Q1003466",33,1,"btc"
"F100Q1003467",7,1,"btc"
"F100Q1003467",10,1,"btc"
"F100Q1003467",15,1,"btc"
"F100Q1003467",18,2,"btc"
"F100Q1003467",20,2,"btc"
"F100Q1003467",22,2,"btc"
"F100Q1003467",24,2,"btc"
"F100Q1003467",27,1,"btc"
"F100Q1003467",45,2,"btc"
"F100Q1003467",56,1,"btc"
"F100Q1003481",67,1,"btc"
"F100Q1003488",48,2,"btc"
"F100Q1003488",67,2,"btc"
"F100Q1003488",78,3,"btc"
"F100Q1003500",39,1,"btc"
"F100Q1003511",38,1,"btc"
"F100Q1003514",17,1,"btc"
"F100Q1003525",11,1,"btc"
"F100Q1003525",14,1,"btc"
"F100Q1003525",17,2,"btc"
"F100Q1003525",22,4,"btc"
"F100Q1003525",30,1,"btc"
"F100Q1003525",41,1,"btc"
"F100Q1003525",44,1,"btc"
"F100Q1003525",50,1,"btc"
"F100Q1003525",59,1,"btc"
"F100Q1003525",77,1,"btc"
"F100Q1003525",84,1,"btc"
"F100Q1003525",92,1,"btc"
"F100Q1003525",123,1,"btc"
"F100Q1003525",141,1,"btc"
"F100Q1003525",145,1,"btc"
"F100Q1003528",3,1,"btc"
"F100Q1003528",9,1,"btc"
"F100Q1003528",13,1,"btc"
"F100Q1003528",17,1,"btc"
"F100Q1003545",57,1,"btc"
"F100Q1003545",66,1,"btc"
"F100Q1003545",73,1,"btc"
"F100Q1003545",94,1,"btc"
"F100Q1003545",97,2,"btc"
"F100Q1003545",105,15,"btc"
"F100Q1003545",141,2,"btc"
"F100Q1003545",145,2,"btc"
"F100Q1003548",32,1,"btc"
"F100Q1003550",70,4,"btc"
"F100Q1003550",76,1,"btc"
"F100Q1003550",79,1,"btc"
"F100Q1003550",81,1,"btc"
"F100Q1003550",83,1,"btc"
"F100Q1003550",85,1,"btc"
"F100Q1003550",87,1,"btc"
"F100Q1003550",89,1,"btc"
"F100Q1003569",4,1,"btc"
"F100Q1003583",2,1,"btc"
"F100Q1003583",8,1,"btc"
"F100Q1003589",26,1,"btc"
"F100Q1003595",13,1,"btc"
"F100Q1003595",21,1,"btc"
"F100Q1003607",5,1,"btc"
"F100Q1003609",4,1,"btc"
"F100Q1003634",9,1,"btc"
"F100Q1003635",8,1,"btc"
"F100Q1003635",27,1,"btc"
"F100Q1003640",14,1,"btc"
"F100Q1003644",9,1,"btc"
"F100Q1003649",8,1,"btc"
"F100Q1003649",50,2,"btc"
"F100Q1003649",52,1,"btc"
"F100Q1003649",54,1,"btc"
"F100Q1003649",56,1,"btc"
"F100Q1003649",66,2,"btc"
"F100Q1003649",100,2,"btc"
"F100Q1003649",102,1,"btc"
"F100Q1003649",122,2,"btc"
"F100Q1003649",125,2,"btc"
"F100Q1003649",138,1,"btc"
"F100Q1003652",38,1,"btc"
"F100Q1003652",66,1,"btc"
"F100Q1003652",89,1,"btc"
"F100Q1003652",91,1,"btc"
"F100Q1003652",94,1,"btc"
"F100Q1003652",103,1,"btc"
"F100Q1003652",107,1,"btc"
"F100Q1003655",8,1,"btc"
"F100Q1003655",10,1,"btc"
"F100Q1003655",12,1,"btc"
"F100Q1003655",14,1,"btc"
"F100Q1003655",18,1,"btc"
"F100Q1003655",22,1,"btc"
"F100Q1003655",24,1,"btc"
"F100Q1003655",26,1,"btc"
"F100Q1003655",28,1,"btc"
"F100Q1003655",32,1,"btc"
"F100Q1003655",36,3,"btc"
"F100Q1003655",40,3,"btc"
"F100Q1003655",42,1,"btc"
"F100Q1003655",44,1,"btc"
"F100Q1003655",47,2,"btc"
"F100Q1003655",51,3,"FC"
"F100Q1003676",56,1,"btc"
"F100Q1003677",19,1,"btc"
"F100Q1003680",12,2,"btc"
"F100Q1003680",15,2,"btc"
"F100Q1003680",18,2,"btc"
"F100Q1003680",22,2,"btc"
"F100Q1003680",28,5,"btc"
"F100Q1003680",48,12,"btc"
"F100Q1003682",11,1,"btc"
"F100Q1003690",7,1,"btc"
"F100Q1003698",27,1,"btc"
"F100Q1003702",6,1,"btc"
"F100Q1003702",31,2,"btc"
"F100Q1003702",33,2,"btc"
"F100Q1003702",44,1,"btc"
"F100Q1003702",46,1,"btc"
"F100Q1003710",17,1,"btc"
"F100Q1003715",31,2,"btc"
"F100Q1003715",41,12,"btc"
"F100Q1003717",4,1,"btc"
"F100Q1003717",7,2,"btc"
"F100Q1003717",12,2,"btc"
"F100Q1003717",14,1,"btc"
"F100Q1003717",18,1,"btc"
"F100Q1003717",20,1,"btc"
"F100Q1003718",18,1,"btc"
"F100Q1003730",11,1,"btc"
"F100Q1003736",23,1,"btc"
"F100Q1003744",11,1,"btc"
"F100Q1003751",24,1,"btc"
"F100Q1003751",26,1,"btc"
"F100Q1003751",47,1,"btc"
"F100Q1003752",18,1,"btc"
"F100Q1003752",27,1,"btc"
"F100Q1003755",29,1,"btc"
"F100Q1003755",35,1,"btc"
"F100Q1003759",4,1,"btc"
"F100Q1003775",10,2,"btc"
"F100Q1003775",12,2,"btc"
"F100Q1003777",10,2,"btc"
"F100Q1003777",12,2,"btc"
"F100Q1003784",5,1,"btc"
"F100Q1003784",10,1,"btc"
"F100Q1003784",28,2,"btc"
"F100Q1003784",38,2,"btc"
"F100Q1003784",40,2,"btc"
"F100Q1003784",42,1,"btc"
"F100Q1003784",44,1,"btc"
"F100Q1003784",46,1,"btc"
"F100Q1003784",48,1,"btc"
"F100Q1003784",55,4,"btc"
"F100Q1003784",92,1,"btc"
"F100Q1003784",98,1,"btc"
"F100Q1003784",104,1,"btc"
"F100Q1003784",125,1,"btc"
"F100Q1003784",128,1,"btc"
"F100Q1003784",133,1,"btc"
"F100Q1003784",136,1,"btc"
"F100Q1003784",144,1,"btc"
"F100Q1003784",146,1,"btc"
"F100Q1003784",166,1,"btc"
"F100Q1003794",10,1,"btc"
"F100Q1003796",20,1,"btc"
"F100Q1003800",6,1,"btc"
"F100Q1003809",24,1,"btc"
"F100Q1003811",22,1,"btc"
"F100Q1003816",5,2,"btc"
"F100Q1003819",5,1,"btc"
"F100Q1003826",22,1,"btc"
"F100Q1003834",21,1,"btc"
"F100Q1003847",19,1,"btc"
"F100Q1003852",33,1,"btc"
"F100Q1003853",12,1,"btc"
"F100Q1003855",4,1,"btc"
"F100Q1003889",9,1,"btc"
"F100Q1003889",17,4,"btc"
"F100Q1003901",7,1,"btc"
"F100Q1003914",8,1,"btc"
"F100Q1003914",10,1,"btc"
"F100Q1003914",17,1,"btc"
"F100Q1003917",29,2,"btc"
"F100Q1003917",47,1,"btc"
"F100Q1003917",65,1,"btc"
"F100Q1003917",75,1,"btc"
"F100Q1003917",83,1,"btc"
"F100Q1003917",85,1,"btc"
"F100Q1003917",87,1,"btc"
"F100Q1003917",90,1,"btc"
"F100Q1003917",93,1,"btc"
"F100Q1003917",95,1,"btc"
"F100Q1003917",97,1,"btc"
"F100Q1003917",102,3,"btc"
"F100Q1003917",104,1,"btc"
"F100Q1003917",109,2,"btc"
"F100Q1003919",68,2,"btc"
"F100Q1003919",121,13,"btc"
"F100Q1003919",122,2,"btc"
"F100Q1003919",129,2,"btc"
"F100Q1003919",141,28,"btc"
"F100Q1003938",47,1,"btc"
"F100Q1003942",16,1,"btc"
"F100Q1003942",19,1,"btc"
"F100Q1003942",59,1,"btc"
"F100Q1003965",5,1,"btc"
"F100Q1003978",15,1,"btc"
"F100Q1003991",7,1,"btc"
"F100Q1003993",4,1,"btc"
"F100Q1003999",6,1,"btc"
"F100Q1003999",9,1,"btc"
"F100Q1003999",27,10,"btc"
"F100Q1004015",87,1,"btc"
"F100Q1004030",25,1,"btc"
"F100Q1004030",32,2,"btc"
"F100Q1004038",3,1,"btc"
"F100Q1004040",16,1,"btc"
"F100Q1004049",29,1,"btc"
"F100Q1004059",19,1,"btc"
"F100Q1004086",5,1,"btc"
"F100Q1004086",31,1,"btc"
"F100Q1004087",3,1,"btc"
"F100Q1004119",22,1,"btc"
"F100Q1004129",8,1,"btc"
"F100Q1004139",7,1,"btc"
"F100Q1004177",27,1,"btc"
"F100Q1004177",34,1,"btc"
"F100Q1004178",9,1,"btc"
"F100Q1004198",86,1,"btc"
"F100Q1004207",3,1,"btc"
"F100Q1004216",28,1,"btc"
"F100Q1004217",18,1,"btc"
"F100Q1004228",24,1,"btc"
"F100Q1004230",20,3,"btc"
"F100Q1004230",25,3,"btc"
"F100Q1004230",27,3,"btc"
"F100Q1004230",31,5,"btc"
"F100Q1004230",36,5,"btc"
"F100Q1004230",37,3,"btc"
"F100Q1004230",48,1,"btc"
"F100Q1004230",50,1,"btc"
"F100Q1004230",54,1,"btc"
"F100Q1004232",14,1,"btc"
"F100Q1004232",21,1,"btc"
"F100Q1004232",25,1,"btc"
"F100Q1004246",28,1,"btc"
"F100Q1004264",54,1,"btc"
"F100Q1004264",91,1,"btc"
"F100Q1004264",96,1,"btc"
"F100Q1004264",99,2,"btc"
"F100Q1004264",102,1,"btc"
"F100Q1004264",107,1,"btc"
"F100Q1004264",110,1,"btc"
"F100Q1004264",115,1,"btc"
"F100Q1004264",120,1,"btc"
"F100Q1004264",124,2,"btc"
"F100Q1004264",128,2,"btc"
"F100Q1004264",135,6,"FC"
"F100Q1004265",32,1,"btc"
"F100Q1004282",10,1,"btc"
"F100Q1004299",9,1,"btc"
"F100Q1004299",19,1,"btc"
"F100Q1004299",26,1,"btc"
"F100Q1004304",36,1,"btc"
"F100Q1004311",16,1,"btc"
"F100Q1004311",19,1,"btc"
"F100Q1004311",30,1,"btc"
"F100Q1004311",67,1,"btc"
"F100Q1004311",69,1,"btc"
"F100Q1004320",20,1,"btc"
"F100Q1004327",18,2,"btc"
"F100Q1004327",21,10,"btc"
"F100Q1004327",24,10,"btc"
"F100Q1004327",30,12,"btc"
"F100Q1004327",34,2,"btc"
"F100Q1004327",38,10,"btc"
"F100Q1004327",39,2,"btc"
"F100Q1004327",52,17,"btc"
"F100Q1004337",8,1,"btc"
"F100Q1004337",13,1,"btc"
"F100Q1004342",15,2,"btc"
"F100Q1004342",20,1,"btc"
"F100Q1004347",18,1,"btc"
"F100Q1004347",30,1,"btc"
"F100Q1004349",19,2,"btc"
"F100Q1004354",4,1,"btc"
"F100Q1004358",16,1,"btc"
"F100Q1004361",3,1,"btc"
"F100Q1004361",15,1,"btc"
"F100Q1004362",28,1,"btc"
"F100Q1004364",3,1,"btc"
"F100Q1004372",31,1,"btc"
"F100Q1004376",13,1,"btc"
"F100Q1004380",21,1,"btc"
"F100Q1004381",27,1,"btc"
"F100Q1004384",18,1,"btc"
"F100Q1004384",21,1,"btc"
"F100Q1004384",36,1,"btc"
"F100Q1004399",26,1,"btc"
"F100Q1004414",22,1,"btc"
"F100Q1004416",17,1,"btc"
"F100Q1004442",14,1,"btc"
"F100Q1004443",5,1,"btc"
"F100Q1004454",44,1,"btc"
"F100Q1004464",5,1,"btc"
"F100Q1004464",7,2,"btc"
"F100Q1004464",10,1,"btc"
"F100Q1004464",19,8,"btc"
"F100Q1004464",22,1,"btc"
"F100Q1004466",13,1,"btc"
"F100Q1004485",7,1,"btc"
"F100Q1004489",26,1,"btc"
"F100Q1004503",10,1,"btc"
"F100Q1004503",16,1,"btc"
"F100Q1004503",21,1,"btc"
"F100Q1004503",28,2,"btc"
"F100Q1004503",31,2,"btc"
"F100Q1004503",38,6,"btc"
"F100Q1004503",46,5,"btc"
"F100Q1004503",49,1,"btc"
"F100Q1004503",54,1,"btc"
"F100Q1004503",58,2,"btc"
"F100Q1004503",61,1,"btc"
"F100Q1004503",64,2,"btc"
"F100Q1004503",66,2,"btc"
"F100Q1004503",70,1,"btc"
"F100Q1004503",73,1,"btc"
"F100Q1004503",75,1,"btc"
"F100Q1004503",82,1,"btc"
"F100Q1004503",118,1,"btc"
"F100Q1004507",14,1,"btc"
"F100Q1004507",22,1,"btc"
"F100Q1004507",27,1,"btc"
"F100Q1004507",29,1,"btc"
"F100Q1004507",32,2,"btc"
"F100Q1004507",39,1,"btc"
"F100Q1004507",52,1,"btc"
"F100Q1004507",63,1,"btc"
"F100Q1004507",67,1,"btc"
"F100Q1004518",4,1,"btc"
"F100Q1004532",5,1,"btc"
"F100Q1004532",8,1,"btc"
"F100Q1004532",11,2,"btc"
"F100Q1004532",14,1,"btc"
"F100Q1004532",19,1,"btc"
"F100Q1004532",22,1,"btc"
"F100Q1004532",27,1,"btc"
"F100Q1004532",29,1,"btc"
"F100Q1004532",33,1,"btc"
"F100Q1004532",36,1,"btc"
"F100Q1004532",40,1,"btc"
"F100Q1004532",43,2,"btc"
"F100Q1004532",48,2,"btc"
"F100Q1004532",50,2,"btc"
"F100Q1004532",53,2,"btc"
"F100Q1004532",55,2,"btc"
"F100Q1004532",58,2,"btc"
"F100Q1004532",61,2,"btc"
"F100Q1004532",63,2,"btc"
"F100Q1004532",65,2,"btc"
"F100Q1004535",32,1,"btc"
"F100Q1004537",7,1,"btc"
"F100Q1004537",11,2,"btc"
"F100Q1004560",5,3,"btc"
"F100Q1004560",7,2,"btc"
"F100Q1004560",9,2,"btc"
"F100Q1004560",11,2,"btc"
"F100Q1004560",18,7,"btc"
"F100Q1004563",13,1,"btc"
"F100Q1004563",23,1,"btc"
"F100Q1004573",10,1,"btc"
"F100Q1004575",55,1,"btc"
"F100Q1004589",17,1,"btc"
"F100Q1004602",11,1,"btc"
"F100Q1004602",13,1,"btc"
"F100Q1004602",21,1,"btc"
"F100Q1004602",41,1,"btc"
"F100Q1004607",27,1,"btc"
"F100Q1004625",7,1,"btc"
"F100Q1004634",11,1,"btc"
"F100Q1004644",25,1,"btc"
"F100Q1004660",22,1,"btc"
"F100Q1004660",29,2,"btc"
"F100Q1004663",28,1,"btc"
"F100Q1004668",48,1,"btc"
"F100Q1004668",82,1,"btc"
"F100Q1004668",111,1,"btc"
"F100Q1004676",10,1,"btc"
"F100Q1004676",20,1,"btc"
"F100Q1004676",23,1,"btc"
"F100Q1004676",26,1,"btc"
"F100Q1004676",29,1,"btc"
"F100Q1004676",32,1,"btc"
"F100Q1004676",35,1,"btc"
"F100Q1004681",3,1,"btc"
"F100Q1004687",38,1,"btc"
"F100Q1004687",41,1,"btc"
"F100Q1004687",43,1,"btc"
"F100Q1004696",15,2,"btc"
"F100Q1004711",19,1,"btc"
"F100Q1004713",22,1,"btc"
"F100Q1004713",25,1,"btc"
"F100Q1004713",33,1,"btc"
"F100Q1004718",6,1,"btc"
"F100Q1004719",17,1,"btc"
"F100Q1004734",33,1,"btc"
"F100Q1004749",29,2,"btc"
"F100Q1004776",18,1,"btc"
"F100Q1004783",17,1,"btc"
"F100Q1004783",22,1,"btc"
"F100Q1004783",26,1,"btc"
"F100Q1004783",32,1,"btc"
"F100Q1004783",37,1,"btc"
"F100Q1004783",39,1,"btc"
"F100Q1004783",41,1,"btc"
"F100Q1004788",13,2,"btc"
"F100Q1004796",22,1,"btc"
"F100Q1004796",27,1,"btc"
"F100Q1004801",13,1,"btc"
"F100Q1004803",16,1,"btc"
"F100Q1004804",17,2,"btc"
"F100Q1004804",21,1,"btc"
"F100Q1004810",4,1,"btc"
"F100Q1004816",45,2,"btc"
"F100Q1004836",13,1,"btc"
"F100Q1004836",15,1,"btc"
"F100Q1004845",22,1,"btc"
"F100Q1004854",17,1,"btc"
"F100Q1004854",19,1,"btc"
"F100Q1004854",24,1,"btc"
"F100Q1004854",29,1,"btc"
"F100Q1004854",33,2,"btc"
"F100Q1004854",39,2,"btc"
"F100Q1004854",46,2,"btc"
"F100Q1004854",50,2,"btc"
"F100Q1004854",56,3,"btc"
"F100Q1004854",63,1,"btc"
"F100Q1004874",28,1,"btc"
"F100Q1004886",4,1,"btc"
"F100Q1004905",18,1,"btc"
"F100Q1004918",29,1,"btc"
"F100Q1004924",33,1,"btc"
"F100Q1004924",37,1,"btc"
"F100Q1004930",8,1,"btc"
"F100Q1004937",20,1,"btc"
"F100Q1004939",24,1,"btc"
"F100Q1004943",13,1,"btc"
"F100Q1004944",6,1,"btc"
"F100Q1004944",13,1,"btc"
"F100Q1004959",3,1,"btc"
"F100Q1004959",13,1,"btc"
"F100Q1004964",16,1,"btc"
"F100Q1004968",15,1,"btc"
"F100Q1004982",27,1,"btc"
"F100Q1004982",29,1,"btc"
"F100Q1004982",34,1,"btc"
"F100Q1005000",20,12,"FC"
"F100Q1005007",14,1,"btc"
"F100Q1005010",10,1,"btc"
"F100Q1005013",12,1,"btc"
"F100Q1005051",9,1,"btc"
"F100Q1005051",16,2,"btc"
"F100Q1005051",20,3,"btc"
"F100Q1005066",5,1,"btc"
"F100Q1005066",13,6,"btc"
"F100Q1005067",16,1,"btc"
"F100Q1005067",20,2,"btc"
"F100Q1005067",23,2,"btc"
"F100Q1005067",26,2,"btc"
"F100Q1005068",5,1,"btc"
"F100Q1005068",15,1,"btc"
"F100Q1005068",17,1,"btc"
"F100Q1005068",19,1,"btc"
"F100Q1005068",40,2,"btc"
"F100Q1005068",68,23,"FC"
"F100Q1005076",16,1,"btc"
"F100Q1005098",62,1,"btc"
"F100Q1005106",5,1,"btc"
"F100Q1005106",54,1,"btc"
"F100Q1005106",57,1,"btc"
"F100Q1005106",62,2,"btc"
"F100Q1005106",75,3,"btc"
"F100Q1005106",101,12,"btc"
"F100Q1005106",117,21,"btc"
"F100Q1005106",120,19,"btc"
"F100Q1005125",42,1,"btc"
"F100Q1005127",7,1,"btc"
"F100Q1005190",9,1,"btc"
"F100Q1005194",24,1,"btc"
"F100Q1005223",25,1,"btc"
"F100Q1005224",55,1,"btc"
"F100Q1005224",78,1,"btc"
"F100Q1005224",82,1,"btc"
"F100Q1005224",105,1,"btc"
"F100Q1005224",111,1,"btc"
"F100Q1005224",120,1,"btc"
"F100Q1005224",129,2,"btc"
"F100Q1005224",134,1,"btc"
"F100Q1005224",154,1,"btc"
"F100Q1005225",11,1,"btc"
"F100Q1005231",62,1,"btc"
"F100Q1005231",77,1,"btc"
"F100Q1005231",85,1,"btc"
"F100Q1005231",94,1,"btc"
"F100Q1005231",110,1,"btc"
"F100Q1005231",116,1,"btc"
"F100Q1005231",121,1,"btc"
"F100Q1005231",124,1,"btc"
"F100Q1005231",143,1,"btc"
"F100Q1005231",145,1,"btc"
"F100Q1005231",148,1,"btc"
"F100Q1005231",152,1,"btc"
"F100Q1005231",157,1,"btc"
"F100Q1005232",7,1,"btc"
"F100Q1005232",11,1,"btc"
"F100Q1005232",19,1,"btc"
"F100Q1005232",32,1,"btc"
"F100Q1005232",36,1,"btc"
"F100Q1005232",39,1,"btc"
"F100Q1005232",41,1,"btc"
"F100Q1005232",44,1,"btc"
"F100Q1005232",53,2,"btc"
"F100Q1005232",55,2,"btc"
"F100Q1005232",64,2,"btc"
"F100Q1005232",66,1,"btc"
"F100Q1005232",83,7,"btc"
"F100Q1005232",89,2,"btc"
"F100Q1005232",93,1,"btc"
"F100Q1005232",101,1,"btc"
"F100Q1005232",116,1,"btc"
"F100Q1005232",129,2,"btc"
"F100Q1005232",138,3,"btc"
"F100Q1005232",139,2,"btc"
"F100Q1005232",142,1,"btc"
"F100Q1005232",145,1,"btc"
"F100Q1005232",153,2,"btc"
"F100Q1005234",10,1,"btc"
"F100Q1005234",27,1,"btc"
"F100Q1005234",29,1,"btc"
"F100Q1005235",127,1,"btc"
"F100Q1005277",25,1,"btc"
"F100Q1005287",12,1,"btc"
"F100Q1005290",36,1,"btc"
"F100Q1005290",40,1,"btc"
"F100Q1005290",45,1,"btc"
"F100Q1005290",100,1,"btc"
"F100Q1005290",114,1,"btc"
"F100Q1005290",125,1,"btc"
"F100Q1005290",134,1,"btc"
"F100Q1005290",146,1,"btc"
"F100Q1005296",17,1,"btc"
"F100Q1005311",2,1,"btc"
"F100Q1005340",16,1,"btc"
"F100Q1005340",19,1,"btc"
"F100Q1005344",6,1,"btc"
"F100Q1005344",12,1,"btc"
"F100Q1005344",20,2,"btc"
"F100Q1005344",24,2,"btc"
"F100Q1005344",27,2,"btc"
"F100Q1005344",31,3,"btc"
"F100Q1005349",8,1,"btc"
"F100Q1005349",10,1,"btc"
"F100Q1005349",14,1,"btc"
"F100Q1005349",16,1,"btc"
"F100Q1005349",20,1,"btc"
"F100Q1005349",23,1,"btc"
"F100Q1005350",12,1,"btc"
"F100Q1005361",7,1,"btc"
"F100Q1005361",12,2,"btc"
"F100Q1005361",15,1,"btc"
"F100Q1005361",17,1,"btc"
"F100Q1005361",19,1,"btc"
"F100Q1005361",23,2,"btc"
"F100Q1005361",25,1,"btc"
"F100Q1005361",28,2,"btc"
"F100Q1005370",173,1,"btc"
"F100Q1005377",7,1,"btc"
"F100Q1005377",9,1,"btc"
"F100Q1005377",14,3,"btc"
"F100Q1005377",26,11,"FC"
"F100Q1005385",26,1,"btc"
"F100Q1005387",10,1,"btc"
"F100Q1005387",51,1,"btc"
"F100Q1005387",54,1,"btc"
"F100Q1005410",5,1,"btc"
"F100Q1005410",13,3,"btc"
"F100Q1005410",18,2,"btc"
"F100Q1005410",20,2,"btc"
"F100Q1005410",22,2,"btc"
"F100Q1005410",41,1,"btc"
"F100Q1005410",57,1,"btc"
"F100Q1005410",60,2,"btc"
"F100Q1005410",73,1,"btc"
"F100Q1005410",86,1,"btc"
"F100Q1005410",103,2,"btc"
"F100Q1005410",109,1,"btc"
"F100Q1005410",131,12,"btc"
"F100Q1005410",132,11,"btc"
"F100Q1005410",136,10,"btc"
"F100Q1005410",139,9,"btc"
"F100Q1005410",144,8,"btc"
"F100Q1005410",147,6,"btc"
"F100Q1005410",153,6,"btc"
"F100Q1005410",156,5,"btc"
"F100Q1005410",162,4,"btc"
"F100Q1005410",165,3,"btc"
"F100Q1005410",169,3,"btc"
"F100Q1005410",171,2,"btc"
"F100Q1005420",23,1,"btc"
"F100Q1005466",47,2,"btc"
"F100Q1005466",50,2,"btc"
"F100Q1005466",56,2,"btc"
"F100Q1005466",63,2,"btc"
"F100Q1005466",69,2,"btc"
"F100Q1005466",76,3,"btc"
"F100Q1005466",91,2,"btc"
"F100Q1005466",93,2,"btc"
"F100Q1005468",57,1,"btc"
"F100Q1005468",59,1,"btc"
"F100Q1005478",66,3,"btc"
"F100Q1005489",39,1,"btc"
