"loanID","HPA2Yr","currentValue","UPB","CLTV","BaseSev"
"278091894660",1.06288429290106204583566238,126503.29,117991.39,0.93271400293225575,0.00
"278114682754",1.04761283967784634103945767,136206.00,135742.29,0.99659552442623672,0.54
"278122136162",0.92821762403131740832467843,113442.00,103768.45,0.91472690890499109,0.61
"278145322673",0.89325058021696228852273085,217835.78,217779.47,0.99974150252084391,0.31
"278146728696",0.92821762403131740832467843,349442.25,346008.46,0.99017351221839946,0.61
"278199039178",1.13109620273067525067165614,125649.13,114352.01,0.91008994650420579,0.16
"278214130296",0.97911421008457615081670863,275682.00,260294.73,0.94418471282129409,0.52
"278218607384",1.13217607755797213700521100,258953.68,237282.83,0.91631379789621062,-0.04
"278258679552",1.07189394624920821645099990,268942.67,245002.32,0.91098344491039670,0.08
"278283171116",0.91205678599460806060812886,150449.99,145388.46,0.96635739224708489,0.40
"278290313356",0.94186186580812116035349387,97826.66,90740.81,0.92756729096138005,0.32
"278291830108",1.00053528414666785618699259,377188.00,340812.18,0.90356050563644654,0.54
"278299929114",0.95253295746621341513970649,102806.05,93714.07,0.91156181956217557,0.41
"278299929114",0.95253295746621341513970649,102806.05,93714.07,0.91156181956217557,0.41
"278299929114",0.95253295746621341513970649,102806.05,93714.07,0.91156181956217557,0.41
"278299929114",0.95253295746621341513970649,102806.05,93714.07,0.91156181956217557,0.41
"278335693643",0.99635823012711686895325696,133448.24,130413.72,0.97726069673155674,0.32
"278336409883",0.70246053933911102601144373,153520.00,145386.86,0.94702227722772277,0.45
"278347767896",0.99681007345225603357817418,61046.28,58609.39,0.96008126948931204,0.89
"278359356441",0.99850039242067356205852674,162279.00,157692.39,0.97173626901817240,0.25
"278370208564",1.17647505001374690673265636,278845.47,260712.68,0.93497190397247622,0.23
"278386822489",0.86024053433433943257440347,213440.00,201059.12,0.94199362818590704,0.25
"278393091920",0.99355752368233675986181425,273728.00,263288.53,0.96186188479074117,0.30
"278394204215",0.86770898507525581016894199,211770.00,204479.44,0.96557321622514992,0.05
"278401339439",0.84177581221296138799115495,101448.00,97993.31,0.96594619903793076,0.59
"278452173434",0.70796616924235007223810965,231051.64,211312.93,0.91457013678846858,0.33
"278454063220",0.98015825678953437512425941,54360.33,50939.89,0.93707838050284095,0.82
"278454063220",0.98015825678953437512425941,54360.33,50939.89,0.93707838050284095,0.82
"278454063220",0.98015825678953437512425941,54360.33,50939.89,0.93707838050284095,0.82
"278454063220",0.98015825678953437512425941,54360.33,50939.89,0.93707838050284095,0.82
"278459264985",0.95215252652546851498028375,189040.50,182983.38,0.96795861204345100,0.71
"278467005458",0.98221006674361419180007025,367853.84,337615.62,0.91779827553247779,0.44
"278536550288",0.84433907317440732862487316,142167.66,133242.59,0.93722151718611673,0.67
"278545667911",0.85695967173174328396486503,170420.00,154916.47,0.90902752024410280,0.47
"278564832947",0.99260361701168312812880530,193152.27,176741.29,0.91503604901977077,
"278576105678",0.96071825904322031254873826,166644.46,157075.23,0.94257696895534360,0.22
"278576200050",0.91410037068719703450242372,145817.50,138644.44,0.95080796200730365,0.22
"278599757912",0.85411464340503582845521045,156565.79,142879.13,0.91258205256716681,0.48
"278602755331",0.94157511694566575551175524,141678.92,130782.66,0.92309187562976905,0.28
"278621995040",1.28040693744491932337997218,256666.66,231423.52,0.90165010134156107,0.07
"278633441412",0.89668889118761433399055626,238113.00,232838.65,0.97784938243607026,0.33
"278678934823",0.95215252652546851498028375,124980.00,115158.44,0.92141494639142262,0.61
"278696375561",0.93405043597005063078590565,166071.43,152637.19,0.91910565230876858,0.36
"278725831644",0.83749912319670925495204096,115669.50,112151.09,0.96958221484488132,0.94
"278740239576",0.89803084187336869795652523,290932.54,268448.44,0.92271713573187791,0.46
"278764693098",1.01878215097499700921162818,62874.94,58773.19,0.93476335722944626,0.18
"278766003157",0.98394923478910041060097051,130746.00,126567.17,0.96803856332124883,0.22
"278777128115",0.96219861879568676547796938,109284.00,103122.73,0.94362148164415650,0.67
"278782519918",0.96080979413172833595513302,208798.81,191159.47,0.91551992082713498,0.26
"278793874782",0.94822795243141292829388908,105338.33,100838.08,0.95727813417964761,0.34
"278815106941",0.86121636375313082011431507,95094.99,95000.00,0.99900110405395699,
"278818012614",0.88360972632007325261979855,71447.20,67062.49,0.93863006527897524,0.66
"278837583865",1.01816545606479400676924351,184416.12,174885.60,0.94832056980702120,0.09
"278857656290",1.15538632986627043090638930,369852.63,333080.93,0.90057742728502430,0.25
"278864568735",0.96101154666160048973043716,226861.27,213615.97,0.94161497905746538,0.35
"278923647401",1.04122890006473136483593088,103700.00,94445.40,0.91075602700096432,0.62
"278925567863",0.88499810699412168098922058,285755.00,259958.42,0.90972483421112491,0.31
"278929305437",0.92396165401463325463654563,43257.99,40888.22,0.94521775052423841,0.34
"278929604796",0.97367528991971367201133816,76255.69,68673.01,0.90056243671783705,0.72
"278930030493",0.89510883162371416673901473,185663.15,178855.70,0.96333440426923705,0.06
"278938119899",0.92391688135061407378561070,64127.00,59276.80,0.92436571179066539,0.75
"278951661190",1.26960539460539460539460539,376400.00,372816.08,0.99047842720510095,0.28
"278974389106",1.19699124592334812411569839,251825.00,251067.64,0.99699251464310533,0.15
"279003606099",0.92823661451112431504588367,211052.42,201385.30,0.95419564485448686,0.26
"279015066623",0.98972081740060030426380494,77169.11,69480.14,0.90036207492868584,0.37
"279042247148",0.93612292230382682643989176,170321.31,166555.21,0.97788826307172015,0.56
"279042558425",0.98240792992614765561743994,353780.00,347564.69,0.98243170897167731,0.09
"279044449010",1.04946745562130177514792899,70711.05,64792.12,0.91629412941824509,0.31
"279049543324",0.97890495890085439836199711,193903.92,192139.10,0.99089848209360594,0.42
"279061594163",0.99964212861897434062198046,186604.73,184090.71,0.98652756551240689,0.19
"279075744553",1.11339418845692257337164054,110002.44,109986.91,0.99985882131341813,0.36
"279113528204",1.00026631905022076447584205,165672.00,159339.14,0.96177471147810130,0.55
"279142368216",0.86172986829311190665605940,117984.61,114971.48,0.97446166919566882,0.82
"279143743029",0.99794636057012023189435162,202786.50,189482.85,0.93439578078422380,-0.05
"279203690909",1.00311907595997222589604549,166816.62,156500.43,0.93815850003434909,0.53
"279231108463",0.90513171467111104498928826,137609.99,134828.39,0.97978635126708460,0.18
"279234251089",0.94128280120237224794865545,376828.15,340359.16,0.90322116328092792,0.60
"279253335428",0.89232434773194760203529284,159626.66,145946.09,0.91429645900001916,0.81
"279256699244",0.97991865647796628188471800,296415.00,273079.98,0.92127584636405040,0.45
"279261862730",0.75679665838464585358827553,173771.27,166097.96,0.95584247039225759,0.24
"279346974159",0.92201886458952713515155076,296694.00,292769.73,0.98677334223138991,0.24
"279365265309",0.83312068282810506401513484,254865.82,239215.72,0.93859474762053224,0.45
"279412476023",0.93610296382605166941219012,90384.38,82247.19,0.90997128043584522,0.62
"279417597064",0.88386221759809853981289239,168340.00,156335.53,0.92868914102411785,0.56
"279417798104",0.88007834926209854445982911,86804.42,78855.41,0.90842620686826776,0.64
"279436461620",0.94707719062487648709537172,128822.86,119679.26,0.92902191427825775,0.32
"279477254886",0.87662414247243221023346615,344714.07,326768.60,0.94794099933315747,0.38
"279491280875",0.89056789429294349170649423,213678.31,212550.08,0.99471996011200200,0.05
"279499906444",0.83040584958538450089185513,88875.00,83343.42,0.93776000000000000,0.48
"279502028641",0.86210865561694290976058931,106249.00,101595.09,0.95619808186429989,0.24
"279510292490",0.96871909240764184163764917,238223.25,231064.57,0.96994970054350278,0.28
"279524330240",1.00125611529816210498479439,114936.25,103856.72,0.90360282330422299,0.54
"279524532881",0.99611625840842746541439268,397535.99,379989.26,0.95586127937749736,0.16
"279527067334",1.18012257089885052863200327,356710.54,331404.27,0.92905656782667537,0.31
"279558716654",1.05479222707131031977077123,334666.44,305454.03,0.91271186319130176,0.28
"279559980118",0.84593161579770239956495139,94540.25,86518.62,0.91515116577330819,0.64
"279603203706",0.84433907317440732862487316,315425.00,295580.81,0.93708745343584053,0.51
"279622223381",0.95240448636108068036736542,61178.50,58451.90,0.95543205537893214,0.83
"279687749809",0.95443322658713667587454469,181082.00,171022.36,0.94444704608961685,0.45
"279695611984",0.83711599496975866818372357,456834.47,413267.89,0.90463377249094185,0.20
"279701645940",1.01563943882837083201175944,81434.83,74645.47,0.91662830265624671,0.53
"279705120544",1.02713747437246768557450771,149800.10,135501.96,0.90455186612024958,0.25
"279713384077",0.78864099660248858744961131,212583.00,192336.12,0.90475776520229745,0.24
"279763555777",1.03838955584972839731592641,242301.49,225997.39,0.93271151572365485,0.28
"279777216576",0.91410037068719703450242372,172174.10,156710.31,0.91018515560702800,0.03
"279813968416",0.93622279251021765991825872,437356.18,416915.44,0.95326294463245037,0.34
"279827594856",1.03382210958242758870383779,411059.99,396918.78,0.96559818434287413,0.39
"279832629618",0.86156355879031029849778192,165353.33,160223.59,0.96897709891902388,0.33
"279863607503",0.94617137362292692649753616,195050.00,194062.41,0.99493673417072545,0.20
"279873153693",1.04761283967784634103945767,289387.47,287000.86,0.99175289102876499,0.14
"279898922619",1.03179941904908071270564425,84740.52,76455.00,0.90222481523596975,0.15
"279912394102",0.95523006250470667971985842,79256.00,73515.55,0.92757078328454628,0.27
"279918114369",0.94074403538070504673847599,338310.55,327406.20,0.96776822360402299,0.04
"279931132488",0.86770898507525581016894199,112900.50,102113.23,0.90445330180114348,0.39
"279950102255",1.03435906301322499783905264,83950.00,82230.43,0.97951673615247170,0.47
"279956264992",0.84730346502837488970948661,97995.41,96914.32,0.98896795268268177,0.71
"280010858779",0.92618975994224062789271410,141956.25,140585.58,0.99034441949544313,0.17
"280046321668",0.79129691521647458799124121,67842.62,67504.55,0.99501684929031337,0.85
"280057480297",0.96317030053034767236299351,109163.50,100582.17,0.92139011665987257,0.22
"280104771148",1.09483392122281011169900058,78559.26,72107.58,0.91787499016665890,0.60
"280120000074",0.97991493765868331257984701,309838.00,288400.37,0.93081019758712617,0.07
"280140499301",0.90621515650497994312041689,224403.61,211906.25,0.94430856081147714,0.45
"280146819862",0.89232434773194760203529284,316692.72,312749.31,0.98754815077530042,0.65
"280155304618",0.93087548074934866217278028,142964.38,139248.60,0.97400905036625206,0.79
"280157154494",1.00776583034647550776583034,191599.25,178228.01,0.93021246168761099,0.32
"280165156392",0.96160622323413156610831029,79567.33,72520.74,0.91143865201961659,0.60
"280166988504",0.93428883078551600528638393,421865.00,406200.57,0.96286861910800848,0.11
"280181137838",0.91270335803204839588833015,194252.80,180432.49,0.92885399850092250,0.35
"280186323495",0.91194689819804100286369174,374391.39,370543.41,0.98972203928087128,
"280191138742",0.86024053433433943257440347,135104.00,132645.43,0.98180238927048792,0.64
"280210145933",0.97195106882491041640924255,197944.66,188258.08,0.95106420147934276,0.16
"280220747538",0.72771465578017313462200580,251503.06,227327.18,0.90387441011652104,0.72
"280295128787",0.86413009599800612132987158,206216.75,194647.04,0.94389539162070976,0.28
"280311295722",0.98005596725824332084552489,266105.26,251491.31,0.94508207015524608,0.24
"280333653398",0.73605959258133171176649437,129634.84,122165.83,0.94238423868151493,0.60
"280338232578",1.09295197719883546074679938,19863.66,19505.63,0.98197562785508813,0.51
"280339058799",0.93510607192748621697464031,419856.00,398021.87,0.94799614629777828,0.11
"280351161642",0.90618200737867300590765448,316643.00,308676.61,0.97484109865053072,-0.06
"280353373382",1.01618288507167639913047184,105713.17,100843.61,0.95393610843379306,0.32
"280381320265",1.01274519565866772876630488,230714.66,225904.85,0.97915256013640398,0.12
"280388352137",0.93497757847533632286995515,165532.20,165377.42,0.99906495533799466,0.44
"280395081026",1.01190505352374886706023565,303030.00,282373.23,0.93183259083259083,0.33
"280412504437",1.11339418845692257337164054,120222.00,111665.07,0.92882392573738583,-0.06
"280486388435",0.90955815833927033350974174,298553.00,283869.05,0.95081627047793859,0.42
"280567185449",0.96266343552750225428313796,347544.00,336398.45,0.96793053541422093,0.40
"280588982613",0.90867860532416418349959911,277653.33,251341.94,0.90523654083313173,0.46
"280593856510",0.97261732579703107815095822,96257.78,88719.83,0.92168996625519516,0.41
"280617110949",0.86172986829311190665605940,179088.61,171465.60,0.95743442310485295,0.30
"280617443133",0.99611625840842746541439268,227874.68,219226.26,0.96204747276002757,0.36
"280645868073",0.84829153834873148555506672,122890.63,113563.38,0.92410121097108868,0.91
"280650724850",0.72156753364479464472491458,281968.65,254795.01,0.90362886086804330,0.10
"280656986877",0.99640917042629592118589448,144465.00,130090.14,0.90049589866057522,0.45
"280660227744",0.93470435358117090719082861,171567.38,156354.09,0.91132760784713271,0.38
"280660616534",1.04122890006473136483593088,100556.80,94357.12,0.93834648676171079,0.44
"280663473889",0.86121636375313082011431507,118992.00,109535.28,0.92052642194433239,0.40
"280674716526",1.00126871352448617102258310,165213.68,157202.23,0.95150855546586699,0.32
"280678890168",0.89644681839294008360427310,164540.00,156695.14,0.95232247477816944,0.66
"280702403267",0.86790805935408786732615653,231166.00,226496.88,0.97980187397800714,0.25
"280753292607",1.27224226767939302826493840,144773.19,132351.00,0.91419550816003985,0.25
"280786375850",0.89947800149142431021625652,74109.74,72271.78,0.97519948120179614,0.93
"280803924444",0.98394923478910041060097051,52637.66,49098.63,0.93276619819346072,0.69
"280814782048",0.89884306003369417642714175,96810.00,88586.02,0.91505030472058671,0.38
"280816009589",0.90574225073445514457963496,282323.25,280756.09,0.99444905795041676,0.10
"280841575528",0.94679201189717335882727852,130415.50,126048.94,0.96651809025767642,0.28
"280850570184",0.93080363935124608222012597,135976.10,129040.97,0.94899743410790572,-0.01
"280860194151",1.08551933469881189141886669,73532.14,71680.28,0.97481563844055130,0.70
"280862582099",0.85483970826780810208186299,132358.50,121066.11,0.91468330330126134,0.46
"280876076486",0.86977253689026354790901475,101844.00,100731.90,0.98908035819488629,0.76
"280899666447",0.96244602279430500667072984,317376.00,302196.16,0.95217080056462996,0.31
"280921116058",0.97115219883765241476496245,158553.47,152904.47,0.96437164068373905,0.39
"280931779307",0.96956692772592354182312341,159291.18,152747.76,0.95892164274255486,0.45
"280938710585",0.97900250961653940535784585,102165.75,99753.80,0.97639179470615152,0.55
"280970257962",0.88477707426944785087631472,109558.23,104297.61,0.95198334255673900,0.34
"280995849695",0.98064408640087616135481594,193494.00,180741.58,0.93409397707422452,0.61
"280996999007",0.87657642508827980494366907,144026.00,130917.05,0.90898205879493980,0.33
"281013026644",0.86401221517500587268029128,207400.00,194423.58,0.93743288331726133,0.17
"281014015764",1.10106311562450439054087227,156725.80,144920.35,0.92467449520117300,0.07
"281025070600",0.91609428962149723320202299,194392.00,177419.71,0.91269038849335363,0.56
"281037003301",0.86847025603846300606708131,119472.92,115881.51,0.96993954780715161,0.52
"281041744958",1.00828271673108779679734953,238855.55,233813.03,0.97888883050864842,0.50
"281069384532",1.08359133126934427388357982,276341.29,265008.07,0.95898832201297171,0.03
"281074075019",0.70430522777658656940570692,78555.61,77900.85,0.99166501284885955,0.71
"281097232715",1.03334736842105263157894736,118247.11,108634.55,0.91870786524930715,0.76
"281125715407",1.00222485909225749035894393,244231.28,226721.71,0.92830742237439856,0.14
"281159192840",0.89947800149142431021625652,63188.44,60713.05,0.96082527120466971,0.87
"281166043910",0.86588996604498023200129433,125549.99,121352.97,0.96657092525455398,0.66
"281198869024",0.97063051290427964717412610,315199.50,293706.54,0.93181156695997296,0.40
"281206384358",0.91516836390374399419816879,101123.00,97797.94,0.96711865747653847,0.40
"281228349649",0.99638615279522046671514510,368322.50,365379.58,0.99200993694384676,0.42
"281294460065",0.90288823775638342402678945,225840.31,216362.73,0.95803415253902193,0.17
"281325536928",1.07642858181712116584493215,190103.52,183923.87,0.96749323736877675,0.13
"281343853714",0.87924398230596886310105130,329648.88,318565.50,0.96637822643292463,0.51
"281348158558",0.90094588417314251555961883,165270.50,161136.32,0.97498537246514048,0.28
"281366858256",0.85806401577681813876950602,172042.00,163822.51,0.95222393369061043,0.61
"281380256631",1.07827079180749198370742698,78430.00,77936.74,0.99371082493943644,0.57
"281401208258",0.88360972632007325261979855,104873.75,101456.81,0.96741853895755610,0.72
"281418008310",0.98830841879186990856790587,146301.44,143929.12,0.98378471189347145,0.11
"281490151427",1.07642858181712116584493215,83254.50,78303.55,0.94053234359704280,0.04
"281490654003",0.88717092940094676974423594,152580.21,147144.91,0.96437742483117568,0.26
"281503852499",0.94322912149856811371710714,329381.25,321781.73,0.97692789131136031,0.47
"281506392196",0.84433907317440732862487316,311654.33,283881.17,0.91088472924473727,0.22
"281520370723",0.89644681839294008360427310,394366.50,364694.51,0.92476036884471677,0.23
"281552059537",0.99292478168117316635204199,132309.78,120724.59,0.91243889907458088,0.07
"281563961314",0.92713657936368495492113156,193000.00,191185.33,0.99059756476683937,0.77
"281586677517",0.95631870804552972078996011,80068.11,79937.03,0.99836289379129843,0.44
"281638064752",0.87470782139646388972130656,101565.56,94228.06,0.92775602280930661,0.33
"281671127547",0.94033705688642319419038045,309910.00,303097.13,0.97801661772772740,0.28
"281694485052",0.97057920886522009605096175,135216.00,124722.90,0.92239749733759318,0.90
"281702296151",1.19699124592334812411569839,132125.05,121206.72,0.91736366419539670,0.00
"281714945547",1.09393023038314056800823019,347217.05,313092.25,0.90171911200789246,-0.02
"281721667367",1.09483392122281011169900058,223522.38,201559.43,0.90174160636621710,0.41
"281730599047",0.92594186371753770682272952,275403.50,259655.50,0.94281844638866245,0.39
"281738473626",0.86103169073304014552343592,86438.57,79215.18,0.91643325427526161,0.53
"281743616009",0.96345301297137276708167869,68118.14,67516.19,0.99116314685045716,0.95
"281749568941",1.12658151688097377310520257,315199.50,287829.67,0.91316664525165807,0.13
"281753325549",1.14119035617246359912375383,77354.12,75798.58,0.97989066387155590,0.54
"281760719932",1.03259967333386617398987870,167790.31,154651.67,0.92169607410582887,0.18
"281762938134",0.95030265674142051111848655,229908.00,209156.55,0.90974020042799728,0.37
"281768629066",0.91551394602999773235284589,140868.77,135112.22,0.95913537116849959,0.62
"281769840749",0.90454242029307988175085031,134375.99,122869.49,0.91437086342582480,0.64
"281770482306",1.05590528249473667257780925,179941.63,163238.84,0.90717662166336939,0.25
"281778831001",0.96527180397924484632961672,348205.26,327973.65,0.94189746013601287,0.21
"281783490051",1.03666992984173600913689019,414054.77,387364.49,0.93553925245203671,0.26
"281786266179",0.96783548082131915353463247,97607.25,90646.28,0.92868388362544790,0.50
"281791054850",1.03145645023080963042817259,132205.50,124038.88,0.93822783469674105,0.37
"281797233670",0.94062450800314470611491366,262576.53,240859.74,0.91729348392257297,0.61
"281805267963",0.94528078754754370824943267,218622.40,205022.34,0.93779201033379928,0.14
"281815250036",1.08735971956994032322630488,274651.42,256333.08,0.93330331224939597,0.19
"281828694014",0.93327940462708385918184385,158655.40,144241.54,0.90914989341680144,0.55
"281840251748",1.15538632986627043090638930,253900.82,231426.44,0.91148362577166942,0.04
"281852311763",0.92746779802759644790511656,238175.00,218318.40,0.91663020888002519,0.20
"281861776244",0.94952880108854268626517893,42362.66,38865.30,0.91744238912287377,0.82
"281895873718",1.11041859998495174542549719,160148.45,144138.43,0.90003012829658982,0.07
"281898778758",0.98972081740060030426380494,154745.68,148743.86,0.96121494312474506,0.28
"281907602536",0.96266343552750225428313796,270542.70,247478.38,0.91474794921467110,0.20
"281909966519",0.84269465047859395289717300,360504.00,349170.34,0.96856162483634023,0.26
"281915081018",0.97129364980738163290667329,324480.00,311325.83,0.95946076799802761,0.32
"281932201498",0.96422691631553836011233685,126997.22,117563.24,0.92571506683374643,0.09
"281951685278",1.09483392122281011169900058,92661.13,83578.91,0.90198457540934370,0.30
"281984758746",0.91076507737550016873162030,249920.00,243760.27,0.97535319302176696,0.32
"282006905037",0.69417649457765529346156989,241182.35,224831.72,0.93220635755477131,0.23
"282007342163",0.96630515771173110356817617,412056.34,390589.93,0.94790418708276640,0.10
"282044017273",1.02777082812109081811358518,257261.59,239188.57,0.92974847119618595,0.20
"282052561897",0.85007979897449828517097354,123885.00,116297.55,0.93875408645114420,0.27
"282068236919",0.77823667973905803004755318,307041.66,292573.07,0.95287743689243993,0.36
"282074032681",1.20083142547294999497701587,203150.33,183831.67,0.90490460931075031,0.31
"282124044236",0.78529569968575715539450216,139174.31,130768.21,0.93960020351457104,0.30
"282133788868",1.03572381316909426215247572,359049.26,324386.79,0.90346040540509678,0.05
"282142054465",0.96317030053034767236299351,191719.85,172625.30,0.90040389662311961,0.70
"282142198694",0.95641319820681050417489961,138985.73,133707.50,0.96202322353525070,0.38
"282147181352",0.99932945120875242632786306,160177.21,145325.65,0.90728044270467690,0.55
"282161227843",0.95532127041848594486455553,150252.00,145958.35,0.97142367489284668,0.24
"282182290288",0.95604288769756401760661134,221963.63,208392.89,0.93886052413181384,0.42
"282190527922",0.96636405120445637293753152,76713.15,76498.10,0.99719669965318853,0.31
"282215250574",1.02129514321295143212951432,136965.00,127581.00,0.93148614609571788,0.54
"282220449144",0.96527180397924484632961672,73859.30,69338.56,0.93879254203600629,0.76
"282234950456",0.95898220244716351501668520,174734.73,161652.95,0.92513348662855976,0.11
"282248173152",0.97389390994992442703352972,153258.86,142471.86,0.92961581470722149,0.45
"282261995065",0.93834310850439679687567186,213408.00,196255.74,0.91962691183085919,0.20
"282282293217",0.84004208311415078370945162,406100.00,366504.94,0.90249923664122137,0.32
"282282732151",1.10106311562450439054087227,330665.00,299271.81,0.90506043881269562,0.27
"282283706804",0.92492001669216859090276811,160056.00,158023.25,0.98729975758484530,0.31
"282321792875",0.91832234814358196216036796,178963.09,175263.40,0.97932707800250878,0.35
"282324985022",1.08258771488891258996143923,133702.26,122257.59,0.91440182088171134,0.13
"282330779863",0.95215252652546851498028375,189586.13,188456.73,0.99404281315305080,0.42
"282347869852",1.00125611529816210498479439,215793.60,196368.97,0.90998514321092006,0.62
"282372618984",0.88778277037496126433219708,90112.77,86838.45,0.96366419542979313,0.37
"282377720936",0.94182045413968203729853435,285237.30,273426.79,0.95859408990338921,0.36
"282381482857",0.97900978357545214240381254,306434.59,278136.23,0.90765285341971348,0.18
"282399472996",0.96328606914912468558889769,219706.04,202899.60,0.92350487951992580,0.30
"282414389513",1.08080995727289615456065391,251960.63,248405.73,0.98589104972471294,0.15
"282416526888",0.90314541922571463919453252,189606.66,189359.51,0.99869651203180310,0.86
"282422991048",0.96617482379289901850997957,330406.10,326730.92,0.98887677921200607,
"282455719821",0.83909536156727167963123019,80967.42,76926.26,0.95008906051347566,0.84
"282469816279",1.10693723698138538197402731,206449.27,193335.10,0.93647751818158523,0.42
"282475121945",0.99850039242067356205852674,35109.38,32729.11,0.93220415740750762,
"282491909736",0.98314815579695179876915451,84924.62,83464.80,0.98281040291967158,0.63
"282527230169",0.89026929169495360941389454,494395.52,478461.59,0.96777088514070677,0.59
"282545707522",0.96676943260085400691299783,107977.00,99241.54,0.91909888216935088,0.77
"282548154660",1.05147438361430135956154766,82211.34,77161.01,0.93856893708337560,0.12
"282569121181",0.95877643092635284202176445,211150.00,196409.45,0.93018920198910726,0.40
"282597043999",1.22263574191765575553006535,334608.60,325818.49,0.97373017310373971,0.39
"282605701361",0.90039645522388059701492537,413364.61,406563.10,0.98354597893612614,0.34
"282620167789",0.97765826834287295301665254,397408.00,390077.31,0.98155374325630082,0.56
"282627329121",1.28036501746068160383370293,240755.88,224232.66,0.93136940206818624,0.20
"282650091181",0.98893472530417743477824681,173636.00,163487.41,0.94155250063350918,0.24
"282675496069",0.94482312338222719497074699,136753.13,133302.44,0.97476701264534128,0.27
"282678385525",0.89980970219888332092637727,192441.50,177696.83,0.92338102748107866,0.18
"282690521279",0.88990890640487078150387785,63498.04,60005.11,0.94499153044723900,0.77
"282692469398",0.86024053433433943257440347,113927.63,109160.07,0.95815273257242338,0.61
"282704785109",0.87476895111465335008118623,307584.00,286805.79,0.93244703885767790,0.45
"282731305195",0.92708886618998789154470645,257024.19,231467.20,0.90056581833795488,0.68
"282758253979",1.09019386086764254414756750,280210.73,271320.87,0.96827437693053367,0.39
"282789313561",0.99404079120387208684217888,104854.50,102161.60,0.97431774506578163,0.24
"282832120891",0.95763856877175692645165392,222955.50,218092.86,0.97819008725956524,0.24
"282881313457",0.92708886618998789154470645,209471.05,189310.86,0.90375667663860948,0.33
"282883834826",1.05943431939862635876913092,98838.35,91798.99,0.92877906197341416,0.23
"282886026003",1.11170727183603990302452207,160687.55,160502.87,0.99885068880569776,0.15
"282890299833",1.03193225422308472632646760,409018.48,383649.51,0.93797598093856297,0.18
"282940963025",0.86436244096675618112788221,255075.00,231736.90,0.90850494952464961,0.36
"282945276377",0.93951093951093951093951093,93682.10,85589.24,0.91361359320510535,0.38
"282947710070",0.70796616924235007223810965,155977.75,155857.72,0.99923046716599002,0.50
"282947710070",0.70796616924235007223810965,155977.75,155857.72,0.99923046716599002,0.50
"282947710070",0.70796616924235007223810965,155977.75,155857.72,0.99923046716599002,0.50
"282947710070",0.70796616924235007223810965,155977.75,155857.72,0.99923046716599002,0.50
"282950960826",0.91832234814358196216036796,327245.07,311009.05,0.95038574607097977,0.43
"282980384411",0.97261732579703107815095822,87732.00,80062.20,0.91257693885925318,0.57
"282980818644",0.91598609129814558132481161,239610.77,235168.20,0.98145922238804207,0.34
"282983550356",0.91639215182143860486907796,119560.00,114805.78,0.96023569755771160,0.56
"283008329097",0.88154775560143763860212586,112037.50,107410.50,0.95870132768046413,0.61
"283017988233",0.94688444368827261016454803,327123.53,318661.04,0.97413059830945208,0.26
"283038420378",0.86593140847134691484684156,143647.78,136838.35,0.95259634363997828,0.28
"283039693205",0.98129174098809474426515120,107122.20,102917.68,0.96075024598075842,0.57
"283045545494",1.02167657778630347208900824,124066.41,118018.30,0.95125102757466747,0.22
"283045754830",0.91406192348643891031749914,104877.47,99683.99,0.95048049881447369,0.37
"283047643549",0.95971011716629952431120901,424375.71,413079.01,0.97338042745189162,0.46
"283053014042",1.07989924036682803951666863,93183.99,87026.13,0.93391718899351701,0.81
"283055270937",0.68465122202294125518553521,233697.78,227014.34,0.97140135434748246,0.20
"283062661486",1.07827079180749198370742698,89774.03,84471.95,0.94093971274320647,0.70
"283085008787",1.05615862267903519564766173,69018.95,63650.00,0.92221049436422895,0.39
"283100590482",0.92396165401463325463654563,78676.88,74015.75,0.94075603913119076,0.65
"283112687909",0.89823931815633060446338454,252616.28,245032.56,0.96997929032919018,0.60
"283139307320",0.93492139538511254785756979,230935.50,214867.63,0.93042269378246306,0.28
"283161375369",0.84332041989502624343914021,206433.88,189494.96,0.91794505824334648,0.44
"283179287218",0.93610296382605166941219012,131872.75,124672.26,0.94539819636733138,0.49
"283192624856",1.26030338592602164558612596,271728.00,254646.77,0.93713849879291055,0.14
"283197712847",1.13226010934735250590346094,127050.00,117157.77,0.92213907910271546,0.08
"283242804857",0.86103169073304014552343592,110047.88,106138.52,0.96447582634031659,0.79
"283249717292",0.96244602279430500667072984,227875.32,218070.63,0.95697344495226600,0.24
"283251090253",0.95842128579991009303416464,81387.00,80876.34,0.99372553356187106,1.00
"283258668864",0.86103169073304014552343592,93060.00,84119.28,0.90392520954223081,0.54
"283258944074",0.78904494971762087715983288,171232.44,155124.75,0.90593085048604107,0.41
"283258944074",0.78904494971762087715983288,171232.44,155124.75,0.90593085048604107,0.41
"283258944074",0.78904494971762087715983288,171232.44,155124.75,0.90593085048604107,0.41
"283258944074",0.78904494971762087715983288,171232.44,155124.75,0.90593085048604107,0.41
"283261621324",0.94408071990516084707403815,104892.32,95905.05,0.91431908456214906,0.73
"283268846528",0.90955815833927033350974174,267251.50,264087.84,0.98816223669464904,0.57
"283277618240",0.93080363935124608222012597,199125.00,182141.95,0.91471161330822347,0.28
"283292073082",0.72746782606279737542928531,161688.89,152411.26,0.94262048555098621,0.59
"283303411380",0.90643875437344269449641530,119724.32,111694.11,0.93292749543284104,0.28
