"aggActuralTotalLossBEI","aggEstimTotalLossBEI","aggActuralTotalLossBEIM","aggEstimTotalLossBEIM","aggActuralTotalLoss","aggEstimTotalLoss"
0.0700973449255463,0.0291881331706485,0.0384943879447849,-0.0799146877588391,0.0178624094737178,-0.161741803455955
0.0506694550388902,0.0222264009364563,0.0111528115719603,-0.0894866194496736,0.00697010514837321,-0.173271384739271
0.0534765901922971,0.0311648168700579,0.0206566578902589,-0.0594357297609397,0.016697109369473,-0.127386139734188
0.0180921790055269,-0.135109702732352,0.00543165590887906,-0.200263450564874,0.00286407311453026,-0.249128761439266
0.039602517166252,-0.104275527414608,0.0219376530058046,-0.157497093334267,0.0120982570361288,-0.197413267774012
0.027270553421396,-0.13062631251319,0.0100560826717721,-0.221495854836467,0.00675661352302032,-0.289648011578924
0.0294660723195498,-0.07548599634849,0.0156870938925785,-0.160899876908091,0.00614704910304716,-0.224960287327792
0.0593925772214422,-0.0117369790699638,0.0227662749446211,-0.105129542755606,0.0185999325329773,-0.175173965519838
0.118365852490164,0.0849597023268013,0.0673355450036937,-0.0331427112746324,0.0595823334472056,-0.121719521475708
0.0331867759615673,-0.114264179165786,0.00978299139076933,-0.190969046105137,0.00491013362392548,-0.248497696309651
0.0534668850611317,-0.0902898771460854,0.0315933903195112,-0.163609005357975,0.0241119644890157,-0.218598351516892
0.0707330329349277,0.0140327935825951,0.0360262930428421,-0.0696605096012804,0.0153119846858719,-0.132430486989187
0.0441051326208261,-0.0282268803834746,0.0168421562219703,-0.103489784239239,0.00856998379876759,-0.159936962131062
0.0258193938223555,-0.0414424046762545,0.0127395237754963,-0.10807325841771,0.00838755046019568,-0.158046398723801
0.0453912933859937,-0.0308845508839082,0.0264469086412037,-0.0998415029481974,0.0113904712218251,-0.151559216996414
0.0269374947015746,-0.0786598450034511,0.00277507964424526,-0.156236381322192,-0.000467311388070941,-0.214418783561248
0.031662439440901,-0.161442068161508,0.0107473320320526,-0.209353551062449,0.0067437702597741,-0.245287163238154
0.0266614724860608,-0.117998719791337,0.00375103163277109,-0.18437749097796,-0.00122941140311837,-0.234161569367927
0.0345107110218887,-0.117978956575596,0.0120970308313953,-0.179624335998538,0.00109027699172466,-0.225858370565745
0.0371145813202794,-0.0533600196908359,0.0107949422689021,-0.118205511881629,0.0098248747369144,-0.166839631024724
0.0601528967490896,-0.070667151130919,0.0294177221916435,-0.149054876724042,0.0143328054891844,-0.207845670918885
0.0580119216866568,-0.0759134382090752,0.0325362686904849,-0.161227463043024,0.0158502527637957,-0.225212981668485
0.0534634207135947,-0.0504479800815035,0.0272683372446353,-0.118098515321218,0.00794966427217318,-0.168836416751005
0.0463945593510831,-0.00704356782445855,0.018830119725001,-0.0748975713738579,0.00875483481547958,-0.125788074035907
0.0571174581971158,-0.0574882044742312,0.02718312886188,-0.128966543676278,0.0181704690048938,-0.182575298077813
0.0406433317654045,-0.0922575414983032,0.0229946133719052,-0.132605196940412,0.0190223598887615,-0.162865938521994
0.0689214738770637,-0.114323103309843,0.0383604181582665,-0.17193180869317,0.0173351210028391,-0.215138337730665
0.0662141349706507,-0.105476607116741,0.0449215084077697,-0.169824545450368,0.0225580553943989,-0.218085499200589
0.071917742924254,-0.0278318240500551,0.0352592904318694,-0.0941015725266744,0.0324148670350983,-0.143803883884139
0.0707437888163593,-0.0646740887059275,0.044460478377968,-0.103863328557277,0.0403392589619131,-0.133255258445789
0.0451383474632766,-0.0813992816701372,0.00494687093843369,-0.142213885169555,0.00250888606944458,-0.187824837794118
0.100320373206562,0.00087595248527432,0.0580208250711495,-0.0711061831686985,0.0382436969697184,-0.125092784909178
0.0991300261639017,0.0369986794520489,0.0524821128541439,-0.0439260898710878,0.046661841490991,-0.10461966686344
0.137077903853299,0.0644438677025035,0.0811254948837031,0.00359109145852686,0.0714836624287966,-0.0420484907244556
0.117781498168594,0.075225192623673,0.0821590145819838,0.0179132511754459,0.0716218513959947,-0.0250707049107245
0.157153325898828,0.16095858890126,0.101550394069869,0.0954540302915204,0.0954315000668168,0.0463256113342155
0.164996493459388,0.114910277254529,0.102406781471061,0.031571710183078,0.0822346913494859,-0.0309322151205103
0.174762517995351,0.146526696986522,0.137136508614484,0.0986549192985215,0.118492649783021,0.0627510860325211
0.222185029621405,0.206280862943729,0.144394694945299,0.127337766423354,0.126027727225732,0.0681304440330725
0.216999415742384,0.214022255438678,0.149809155224717,0.149192764222417,0.131954401169498,0.100570645810221
0.298602879799984,0.318181733089676,0.210818436382502,0.234933173173085,0.173760231162617,0.172496753235641
0.312093800491193,0.292034689961375,0.2476099438627,0.233021275222075,0.22603377085031,0.1887612141676
0.236694100051378,0.197538818791333,0.173199916040773,0.135116849628592,0.1266736278285,0.0883003727565358
0.317053971596901,0.287297420499987,0.233649124540716,0.211238094899848,0.18330225716824,0.154193600699744
0.314899318909058,0.26395348495495,0.234288743534782,0.192742466539301,0.190882774952823,0.139334202727565
0.318383007904428,0.276590162170987,0.243219190275422,0.208491470845068,0.193025720518239,0.157417452350629
0.306095155586561,0.257135598886763,0.250868486254498,0.203336574458755,0.204407034304444,0.162987306137748
0.34253990367388,0.30800600974003,0.267713000577757,0.246227642879004,0.219679709002123,0.199893867733235
0.369586139364197,0.356489348686538,0.311714603079795,0.304346156642387,0.263749512140842,0.265238762609274
0.3722642551001,0.363696330703488,0.323548612835075,0.319026841489924,0.278222573743462,0.285524724579751
0.368361410207423,0.356449657396775,0.310621519615745,0.305514042956879,0.258944524012072,0.267312332126957
0.381047193152991,0.389245949023514,0.324516599763942,0.336393338537961,0.254892053606524,0.296753880673796
0.39496837733188,0.376073324940749,0.343187082904722,0.330457478506331,0.289020442436982,0.296245593680517
0.371398764993187,0.367410362724136,0.319083297995971,0.320481365207392,0.26425216391971,0.285284617069834
0.391580236961969,0.316566541580394,0.327275155579265,0.260224042843366,0.273985064589254,0.217967168790595
0.386956956100474,0.374614684760386,0.321136158493361,0.315008101459783,0.264893264541722,0.270303163984331
0.420062737559644,0.392717385869189,0.355102906511411,0.334767095179805,0.286455382537299,0.291304377162767
0.395543317784354,0.386615654424414,0.337247624315076,0.331491325124677,0.28122858249251,0.290148078149874
0.39870010229093,0.39720433431469,0.342343657604571,0.344029774668446,0.289553593988004,0.304148854933763
0.418077074966156,0.400384036131048,0.362356066096383,0.349882796107462,0.304604231700628,0.312006866089772
0.418511734283577,0.397493018742067,0.369052512011373,0.351640852299103,0.313071993866027,0.31725172746688
0.408201690743152,0.366095167008858,0.351494680736082,0.317040157554663,0.301432175758578,0.280248900464017
0.417017939899621,0.383189686106426,0.36046680118064,0.332323201222073,0.312814544858295,0.294173337558808
0.404008297613445,0.372047268188401,0.350211317906972,0.322630742465297,0.301868025889781,0.285568348172969
0.422389021700526,0.390477099239087,0.366790789921619,0.34015080165901,0.317969561764582,0.302406078473953
0.42691985747949,0.385561224147177,0.387395996482539,0.345896699438732,0.338865893698847,0.316148305907397
0.43689732170949,0.40785530896245,0.387054452004756,0.359718735349697,0.341425681390007,0.323616305140132
0.473607440896066,0.456432984800062,0.43756921135719,0.41818065017995,0.388698101002647,0.389491399214866
0.474076202047115,0.448414160462408,0.433942764349434,0.409418425148748,0.373994261859415,0.380171623663503
0.463160572953665,0.440669013975418,0.413917187477372,0.393495807546656,0.356846265216953,0.358115902725084
0.452909768935514,0.447124073497054,0.407768700999091,0.401544756267799,0.345492292476343,0.367360268345857
0.47123639336226,0.453896304796618,0.431088741178126,0.414994474962975,0.365560654133528,0.385818102587743
0.476597972532094,0.443574682925223,0.436166955040578,0.401158426833077,0.376533184297895,0.369346234763968
0.466280214113205,0.440140931433938,0.424570917991359,0.397294352324376,0.367761020839294,0.365159417992205
0.476299388344921,0.456839641843664,0.428305451316817,0.406964365869059,0.376396218882331,0.369557908888105
0.472476096694672,0.440840316829463,0.430901676552434,0.396777967622469,0.378027408720132,0.363731205717223
0.470552529158626,0.439144290098666,0.41748707249967,0.385065936186105,0.374454290719667,0.344507170751685
0.467014921807585,0.442085592099033,0.413469366894862,0.390455349522113,0.373284678662282,0.351732667589424
0.460713435185413,0.446738429642786,0.402995403560716,0.38646130826995,0.370098757678335,0.341253467240323
0.450618005624285,0.439917585801511,0.381493551481456,0.371064840568245,0.34242007813614,0.319425281643296
0.443468444860672,0.438907938618612,0.373543755154001,0.369848838598051,0.343979788018736,0.31805451358263
0.447692839542103,0.446755349600761,0.389507273933654,0.386937589614695,0.357537248310736,0.342074269625145
0.431742404360392,0.433707743646559,0.37519532518603,0.375579377840681,0.344004008330118,0.331983103486272
0.42721071879756,0.427483463012218,0.368608999395644,0.369226796588771,0.344168273265541,0.325534296771186
0.417067312432548,0.414188231592225,0.351706681062612,0.346949078007207,0.326844608710149,0.296519712818443
0.415093119069779,0.416618387616032,0.356871566256182,0.355055188347641,0.335439304558093,0.308882788896347
0.405737367790439,0.398450784565417,0.344243881546082,0.335440046780242,0.321502390314406,0.288181993441361
0.386645499666508,0.409071648221718,0.336057724866639,0.35530258101362,0.316215702809734,0.314975780607545
0.382208321596905,0.395184743336235,0.32373696997206,0.334887223105121,0.310074405143936,0.289664082931786
0.36628783452115,0.38581909463313,0.309790850219549,0.323798921036274,0.291695762778514,0.277283790838631
0.353035804015132,0.385480740256675,0.296613172633908,0.32223571701396,0.279261132581115,0.274801949581925
0.365445492141383,0.384393055659531,0.312836233652856,0.325952371010823,0.292857470143776,0.282121857524291
0.366221933596408,0.38852717559053,0.307701809646444,0.322294936794408,0.295617269392084,0.272620757697316
0.362592686645278,0.380465096589176,0.300799086718858,0.31688027062183,0.292331584467889,0.269191651146321
0.359542806978283,0.375032043007083,0.299663637005274,0.310139604880005,0.28888019626083,0.261470276284697
0.349402873785635,0.360336870052921,0.291710528322421,0.295286625121474,0.280515000057215,0.246498941422889
0.378557381412246,0.369810355947369,0.323480754082846,0.309900031153562,0.313202971141364,0.264967287558206
0.335882653358357,0.349589118327289,0.284318135016894,0.290550731803744,0.275516655235359,0.246271941911084
0.347604868087374,0.357050398413058,0.298286677737201,0.298851345463375,0.290259897584103,0.255202055751114
0.342117909394511,0.339623365694739,0.289546909639745,0.280240884237947,0.277245335028409,0.235704023145354
0.31815645372576,0.316020579258902,0.270561967320749,0.260683599304624,0.262401935597224,0.219180864338916
0.301389348267003,0.302360083532895,0.250438601648913,0.238569182917645,0.239712260144335,0.190726007456208
0.306047288734663,0.299480974593599,0.252858414184097,0.235054880353809,0.242074329429388,0.186735309673967
