"aggActuralMI","aggEstimMI","aggActuralNonMI"
0.0670609237514465,0.0653336756723617,0.0343362167449012
0.067702696555828,0.0657455412050421,0.0326880346670649
0.0698524312075506,0.0670879211733458,0.0306101584965119
0.0683988174301856,0.0665907324194242,0.0313598424019904
0.0647920739754657,0.0627466551302172,0.0267796471002478
0.0647889358491202,0.0635801002169419,0.034044519965776
0.0661023702981393,0.0641819481077528,0.0336412344690788
0.0701252499928623,0.0671141764235844,0.0274033973982053
0.068853686280784,0.0666759898186624,0.0276871502414295
0.0720473971239954,0.0695440328678862,0.0318572142824554
0.0672775245402507,0.0649713223792636,0.0330324359512812
0.0611579685762699,0.0600553451610677,0.0330051268598222
0.0650615442112177,0.0641701430057261,0.0317064921248901
0.0623283994657623,0.0617769972116761,0.0279396332190597
0.0620527343388573,0.0617467962741746,0.0309272971283702
0.0550403095429739,0.057466058298128,0.0246542307675061
0.0567692742719302,0.06248849581213,0.0225555448224866
0.0423461393158484,0.0516487890514964,0.023657610860433
0.0309066922335965,0.0397413239166437,0.0124841255306883
0.0417129021359685,0.0595500141280566,0.0144865829037576
