"","grp","x","actual.smm","model.smm","ratio","track.err","curt.smm","dflt.smm","cout.smm","turn.smm","refi.smm","pct_inv","pct_2nd","pct_owner","pct_purchase","pct_REFI_NCO","pct_REFI_CO","pct_REFI_Other","pct_REFI","pct_dq","incentive","burnout","refi_elig_pct","cltv","wacls","acls","wala","wam","wac","fico","pct_HARPed","pct_tpo","cai","hpa2yr","media_effect","sato","bal","std","n"
"1",85,0,0.101499522520055,0.0937870159638711,1.08223426747211,-0.00771250655618399,0.00305091740702177,0.000714195053594211,1.74312226628135e-07,0.0900217477369753,-1.85459467923395e-08,40.6436014375109,7.36599903109386,51.9903995313952,62.6875958081438,27.230903673348,10.0815005185081,0,27.230903673348,0,-69.2803750138721,0,99.4868806842548,73.4709676355045,68.2762000134499,67.6191868802738,-0.00102014226133665,358.581707088086,3.94445100504641,728.978254099387,14.5164786669047,0,113.416227589561,111.849416933284,49.6368127405248,-22.057873829284,144097549.5,0.0341971410367473,1125
"2",85,5,0.273060108277788,0.209152774444732,1.30555336405515,-0.0639073338330559,0.0284551583263803,0.00253478432649004,1.87868477479191e-05,0.178132462774888,1.15821692255645e-05,29.378155280337,5.53376494691149,65.0880797727515,50.5857553419716,35.1555599694924,14.258684688536,0,35.1555599694924,0.178954540036708,-74.0624627481495,7.64743423586321,99.6376764756336,64.5356497659554,69.5989376632402,68.5741079488199,3.45052313464957,353.164322258877,3.76083585245659,750.714027690594,18.6530256352209,0,117.871631737788,111.775569040344,38.4147084779172,-8.21647168202241,6507412236.6,0.0391702173652642,21007
"3",85,10,0.370114603843171,0.325101092303032,1.13846004398589,-0.0450135115401399,0.0357295772209054,0.00439679038481495,0.00176837160766889,0.283194572600195,1.17804894470418e-05,24.6875144473289,5.53736445998024,69.7751210926909,40.597041997074,43.1078379781901,16.2951200247359,0,43.1078379781901,0.224662597777694,-78.28117942727,26.4652935960132,99.6790640478144,59.8991059539551,69.6419293331364,68.5672364704782,7.62788223204211,345.663372081373,3.67748466008151,754.869031741159,22.4636133991223,0,111.616400993551,112.165376750381,37.3708914803953,-3.65367853702401,10959566988.7,0.044287862528839,25709
"4",85,15,0.432586786567654,0.460362113820666,0.939666348686911,0.0277753272530125,0.0367992944678999,0.0087260056125546,0.00768297543650148,0.407144548337851,9.28996585932302e-06,22.5434060768125,5.39182905260258,72.0647648705849,41.5218691455168,41.9019229408748,16.5762079136083,0,41.9019229408748,0.34924850000435,-79.5423032334978,54.1444339638058,99.7550583575602,58.4982017670923,69.7696071292248,68.620848576038,12.8979261170936,337.508656572307,3.63574248005222,757.542653691855,19.8385654458862,0,109.645244687378,111.865624758103,36.6464123010341,-4.76703669818666,18137522014.5,0.0460688935659054,25292
"5",85,20,0.552198833358774,0.547990669212878,1.00767926240777,-0.00420816414589619,0.037830152772801,0.0100960091070698,0.00922007531494419,0.490823630613485,2.08014045777433e-05,23.0872517447266,5.27644007239716,71.6363081828762,43.0066945744864,39.2552121976511,17.7380932278625,0,39.2552121976511,0.422943674547754,-70.1478986910807,73.640831469039,99.868167417994,55.464737332723,69.5446354222698,68.4416094777213,16.7709467299747,333.165643467906,3.60428006227208,759.01144630444,16.4055790211869,0,121.460531794867,111.799095606343,36.3418085729545,-10.2414751735082,10733653968,0.0572509074758267,21079
"6",85,25,0.599183584499139,0.568747901251419,1.05351348669727,-0.0304356832477203,0.0399243796808104,0.0124379310946189,0.00883911036703033,0.507516237403595,3.02427053635489e-05,29.1292612319653,4.36664997055868,66.504088797476,43.3374264664657,39.5332307464681,17.1293427870662,0,39.5332307464681,0.447284713278427,-66.0242023692638,73.8548719395258,99.8770092050915,54.4971781952049,69.5147564831333,68.4124011872868,22.2516292768342,326.349357534987,3.57322415751863,761.11321319159,13.547127223537,0,124.097541285669,111.439437839288,39.5628310322596,-18.9627609517542,7252181570.2,0.0557498195097312,15764
"7",85,30,0.681910185492274,0.651852195787034,1.04611166442256,-0.0300579897052401,0.0414474694593818,0.0128399215755503,0.00907279849605619,0.588434530447595,5.74758084507036e-05,57.3615378648825,2.39716350645265,40.2412986286648,44.5448232150046,39.6129134577278,15.8422633272676,0,39.6129134577278,0.450138108765351,-63.2940337787165,26.1592719637711,99.6921475850004,54.4311357023965,68.2703218247126,67.3045015289105,27.0648484277262,322.349912190252,3.52625816399749,759.052637930982,14.559787840723,0,134.229983207539,110.768386445902,46.5402679601099,-26.2638096946073,1527610173.5,0.0682193740133029,6710
"8",85,35,0.730775279096488,0.650216053650139,1.12389608806813,-0.0805592254463494,0.0444625567441713,0.0150476629209951,0.00563510080424521,0.585026794553058,4.39386276692349e-05,50.9761052396937,2.95556584335004,46.0683289169563,44.9397438885914,38.7270799375843,16.3331761738243,0,38.7270799375843,0.544738596246749,-64.2053017174423,19.8818812418598,99.8715495726177,51.7847874150887,68.7765186719245,67.6617136075678,32.9323200175564,314.601360175513,3.49290531578234,766.667591908804,13.8924274611273,0,143.99834016864,110.380364851043,43.2020678664771,-19.8162115108714,2851318189.7,0.0663375087966283,6471
"9",85,40,0.758173613515245,0.582233730791731,1.30218084837556,-0.175939882723515,0.0458975275601982,0.0153754252342308,0.00618934440794498,0.514740080957705,3.13526316513781e-05,43.6888826684975,2.98542756330507,53.3256897681974,43.2821204071211,39.1028837666511,17.6149958262278,0,39.1028837666511,0.583862358122391,-65.0518857432124,43.3611859974235,99.8387073138322,51.4602615821641,68.7426392180808,67.6972528578482,36.4088352080579,311.249699864482,3.46697867026744,765.762445486668,12.0235270826446,0,153.056917948325,111.022944625694,39.9469069709541,-26.9951939218023,1467972662.9,0.0745993795271812,4673
"10",85,45,0.66492378499968,0.673112209626807,0.987834978314141,0.00818842462712636,0.0484076378351376,0.0150147724225367,0.007871884994387,0.601755193413931,6.27209608141554e-05,69.9930273653955,1.74876435632405,28.2582082782804,40.9571426601446,43.613596209462,15.4292611303934,0,43.613596209462,0.553615562620002,-65.441094723334,19.5927108980879,99.489244262466,51.0551935975656,67.3947514633519,66.4975584767683,42.7882086565722,305.60278025791,3.53219328784776,762.699059372318,17.7756194820984,0,159.75164613895,111.514916615506,40.3044848040215,-35.6465861123397,675394060.8,0.0660418960299973,3678
