"","grp","x","actual.smm","model.smm","ratio","track.err","curt.smm","dflt.smm","cout.smm","turn.smm","refi.smm","pct_inv","pct_2nd","pct_owner","pct_purchase","pct_REFI_NCO","pct_REFI_CO","pct_REFI_Other","pct_REFI","pct_dq","incentive","burnout","refi_elig_pct","cltv","wacls","acls","wala","wam","wac","fico","pct_HARPed","pct_tpo","cai","hpa2yr","media_effect","sato","bal","std","n"
"1","INV",0,0.0725021618186538,0.0794237663924187,0.912852224363593,0.00692160457376492,0.00141989267208896,0.0004463375952447,1.85221579746735e-07,0.0775671585780983,-9.80767459301438e-06,100,0,0,50.4020239905438,35.1107361676564,14.4872398417998,0,35.1107361676564,0,-69.3101909342712,0,98.1018158184937,71.0931238122092,277.711729251808,277.06115698585,-0.00154643734090274,359.293392587374,4.0526647026177,754.205589303963,16.9945064141714,0,117.056914761045,117.166515785269,50.463280282211,-8.90827321145048,1150386086.1,0.0280930701370277,3330
"2","INV",5,0.278936690811864,0.192183487108175,1.45140820894179,-0.0867532037036887,0.026057691176927,0.00247990831891293,1.93952243878768e-05,0.156028371794395,0.00759812059355167,100,0,0,40.0274014404622,42.476142041405,17.4964565181329,0,42.476142041405,0.213428064250901,-77.6059623938196,3.08715300227534,99.2118103969694,65.1781736939289,276.788694090858,275.444394740012,3.33360263633868,355.226511552229,3.95922404991715,764.449115342692,16.6982181704431,0,128.076857822991,116.949582159205,37.4091600672673,10.1919421588701,46032115054,0.040080431330213,57431
"3","INV",10,0.392438160982595,0.319317527195061,1.2289903546161,-0.0731206337875339,0.0352145418203149,0.00402903106076655,0.00220955421574598,0.266297807144623,0.0115665929536099,100,0,0,34.9184962528549,47.5040380910705,17.5774656560746,0,47.5040380910705,0.246520568153535,-82.4879779687569,10.2002390075844,99.4397980035768,61.4775081303446,275.682331791431,274.281772500053,7.58617611865419,349.970364160413,3.9038646824479,764.968933527187,16.3787649698126,0,123.940752322966,118.689366488443,35.6746359993417,15.5470215809301,59055676267.6,0.0476749208867852,61079
"4","INV",15,0.444524258334073,0.45978261125902,0.966813984367165,0.0152583529249476,0.0354983098883138,0.0069000448410563,0.0101433783000969,0.39738019760259,0.00986068062696338,100,0,0,34.6576900520359,48.703022492153,16.6392874558111,0,48.703022492153,0.322379287714054,-83.9289784622013,25.7995004276246,99.641076630451,59.616919552237,261.978322726461,260.440420455209,12.8726767548744,343.682274466184,3.86977944764382,767.230738290128,13.1872840416043,0,118.731016400368,119.348747517469,36.1734083014369,15.4402626955459,78589728706.4,0.0492150841555313,55244
"5","INV",20,0.512400299991936,0.51646119146009,0.992137083027143,0.00406089146815339,0.0361253500969797,0.00939577677299782,0.0115699471424294,0.446963127478732,0.0124069899689509,100,0,0,35.4450989607607,46.1375844477027,18.4173165915366,0,46.1375844477027,0.514913535748799,-77.1745376663413,33.0401323603043,99.7692828870224,56.1637768942568,271.564385968656,270.057372312795,16.8435856415388,339.192661978943,3.8606892993951,768.331319623395,11.7814122025988,0,131.765042716305,118.591708459669,34.6423150560051,13.4334117914101,52263041502.6,0.0572709004032286,43865
"6","INV",25,0.520195388786676,0.53709213456089,0.968540321693543,0.016896745774214,0.0375226744650473,0.00919584403534675,0.00893038474562435,0.464438425083548,0.0170048062313234,100,0,0,37.2194009781746,45.4714496147134,17.3091494071119,0,45.4714496147134,0.40803929254186,-70.6457466926225,41.5374523064721,99.8843617545783,55.181675856287,267.491017982394,265.916823102497,22.4445056348265,333.066883830682,3.83796044683864,771.922780342239,7.29786493828673,0,132.333960647207,117.202329889464,37.803633349966,4.56554066009692,42485330084.9,0.055569834111153,35893
"7","INV",30,0.615856857121415,0.593427750198248,1.03779585116415,-0.0224291069231665,0.0391109198048887,0.00846994468121938,0.00866287936609328,0.513425953450431,0.0237580528956165,100,0,0,35.5935245041857,47.1862524991796,17.2202229966347,0,47.1862524991796,0.336717118316909,-63.5888461828712,21.1956832645863,99.826751095561,52.0229346087402,267.834371474552,266.361806814344,26.9926911866917,328.0060197752,3.72424604633642,770.908586400789,8.48441009856971,0,138.389926488717,114.450699871616,45.1760038428471,-8.7689655311295,15547995336.2,0.0617238754461488,19175
"8","INV",35,0.62353390399535,0.573001544852986,1.08818887068678,-0.0505323591423642,0.0416140151819324,0.00944452013231506,0.00635257847876085,0.49598155589612,0.0196088751638578,100,0,0,34.1805111247255,47.7235971494269,18.0958917258476,0,47.7235971494269,0.388623419387405,-66.6496097535448,19.8619673700563,99.9113912640972,49.9459715311826,262.045238971687,260.415325112811,33.1353078414338,321.172839454927,3.73420444861267,772.757664987006,6.55961794249742,0,148.046180173169,113.617246785801,41.320501123478,0.0499661262741683,25027113173.6,0.0597257652133697,18901
"9","INV",40,0.541282291504218,0.543608220285319,0.995721314184911,0.00232592878110069,0.0433509248319896,0.0107112834149654,0.00705472942050729,0.463599349918146,0.0188919326997108,100,0,0,33.1799129912361,49.2156655027566,17.6044215060072,0,49.2156655027566,0.445307039937195,-68.2960363155341,32.7635270370088,99.8797073242888,47.6183698242204,267.338359852728,265.889854839576,36.5729766917731,317.005971566686,3.72004121838348,771.851288999368,6.90981538133074,0,153.860903435643,113.879780878766,40.1059580724933,-3.69242163899865,10010752609.5,0.0650220097740572,11870
"10","INV",45,0.600999641463598,0.574619790934294,1.04590835704843,-0.026379850529304,0.045954430614844,0.0104081763000169,0.00740922637853997,0.492164246804654,0.0186837108362393,100,0,0,32.7843024048089,49.3712850325737,17.8444125626174,0,49.3712850325737,0.394300980189624,-68.1232651252621,19.033874806081,99.744051216474,48.0384045471329,264.331084537385,263.147174401752,42.9042227179399,310.986462988122,3.69001613837379,769.819964015307,11.2231496940179,0,160.392925347203,113.357568438356,38.9439271347719,-17.0613801102327,6416329694.7,0.0684834307817863,10623
"11","INV",50,0.660052224216651,0.643061058920455,1.02642232033879,-0.0169911652961957,0.0518314233923525,0.0117497418349657,0.00715461089398051,0.558911785795479,0.0134134970036772,100,0,0,32.5273016120802,50.4536519154701,17.0190464724496,0,50.4536519154701,0.471441251906806,-74.535318559273,30.6243963404217,99.8519728066011,42.9525992531182,245.715138971068,244.332765721545,55.0136110470417,297.561582032002,3.74112461113307,771.229193068494,9.42419640715123,0,173.150809690095,114.395095784516,26.657552145999,4.51674600964899,75343707597,0.0638817088832605,76318
"12","NONINV",0,0.0538187864430885,0.0645993975687715,0.833115918546977,0.0107806111256831,0.00276517202246049,0.000698431442017743,2.71307773363755e-07,0.061140023983834,-4.50118731403384e-06,0,7.97551798028569,92.0244820197143,62.8901878232923,26.7391544791326,10.3706576975751,0,26.7391544791326,0.000238826107555105,-65.6239841136624,0.00139312394049474,99.9797507652563,75.9052242966193,302.944696544415,301.557906634344,-0.000628978294501754,359.117704525423,3.77009851524255,733.825479981928,4.20124823073431,0,115.953380548954,113.363140578209,47.3575154573939,-39.7096577629399,6595934448.4,0.0123113897539022,7996
"13","NONINV",5,0.199437783025404,0.163285139281875,1.22140804669995,-0.0361526437435287,0.0284525246611994,0.00194155628814938,2.72149317290514e-05,0.120943340667959,0.0119205027328387,0,5.18296542774869,94.8170345722513,42.2558892554982,40.8299742278869,16.914136516615,0,40.8299742278869,0.146188960414467,-72.1974837075267,5.21968803613721,99.9864983929688,68.6557455203574,299.826138640813,298.06675828091,3.44027581624299,354.839028618196,3.59550704226085,753.511053713815,6.98504343268797,0,128.365203545225,114.148339403247,35.1549329628413,-23.213955229581,359309841462.5,0.0288439195313457,137403
"14","NONINV",10,0.266446769240444,0.254460792470155,1.04710343253252,-0.0119859767702892,0.0350782544427879,0.00294856806957963,0.00226051238741831,0.199655783824607,0.0145176737457623,0,4.93669346617084,95.0633065338291,33.715618605199,48.3063170766439,17.9780643181571,0,48.3063170766439,0.148956096081381,-77.2002927353455,20.1118576589219,99.9868107447423,64.5218049214712,295.440782483645,293.662157525481,7.55496054743516,349.787669254326,3.53929235948231,758.611877938675,7.11654852691185,0,118.737218121482,115.053095977326,35.8168363815918,-18.1634240820428,513538158616.2,0.0365907487997671,145602
"15","NONINV",15,0.32380731430047,0.352800349696877,0.917820275911525,0.0289930353964068,0.0353747187485721,0.00456211072146348,0.0109286765264857,0.291229318067734,0.0107055256326218,0,4.80883793783966,95.1911620621603,30.611330997293,51.0263767255023,18.3622922772047,0,51.0263767255023,0.165331541023499,-79.2848726834296,49.6604964045432,99.989862059754,61.9052063426078,288.206623456603,286.371601996035,12.8614978925354,343.508306462276,3.51239838970125,762.479529347431,5.78726110820689,0,111.026889482456,115.198181700611,36.6331903299757,-17.8435535593606,806956365490.1,0.0372799080862567,138929
"16","NONINV",20,0.41679099700762,0.423340358804054,0.984529323367759,0.0065493617964343,0.0359790798313192,0.00595773919715748,0.0134712877477368,0.346602570331601,0.02132968169624,0,4.85952185981974,95.1404781401803,30.4706355605074,50.4596224024567,19.0697070214125,3.50156234352061e-05,50.4596574180801,0.278373174100368,-67.9652842603385,69.9858593653707,99.99431026416,58.9475176044042,290.517798790826,288.647302558905,16.7195518197556,339.176509027678,3.51523452822048,763.211687643066,5.90875809727382,0,127.431082007775,115.039668710172,34.3402095619884,-19.2928073200346,514292999332.8,0.0444581525057118,110437
"17","NONINV",25,0.43859506625765,0.445570377312859,0.984345209173743,0.00697531105520926,0.0375422716790986,0.00593381094245434,0.0117406594462614,0.36151950959418,0.0288341256508646,0,4.4410505740035,95.5589494259965,30.250893439514,52.7828121728073,16.9662943876787,0,52.7828121728073,0.22996721921661,-62.7249754156066,93.7589435137044,99.996399470097,56.2672625780348,289.905403734468,287.95693095994,22.0581199965281,332.680310114002,3.49234707879128,766.502169848823,4.24395218951757,0,128.477960336182,114.778628791277,36.6945512849843,-29.3384650568309,317169079196.1,0.0456397175240439,78046
